,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,5014.0107588768005,2854.15493962229,0.989462648739153,6.90663290023804,1.29391345987768,71.6998404467491,118.300358994815,164.706621459912,12.2737636566162,23.9100284576416,84.770378112793,56.0,83.0,85.0,159.0,146.0,175.0,20056.0,71.6998404467491,118.300358994815,164.706621459912
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,52742.11317205429,10896.8869337878,0.565181463635803,1.21217024326324,2.2248163666719,60.8484509499071,80.9050472109514,112.624492814076,44.8662071228027,45.5058364868164,54.3854827880859,32.0,84.0,52.0,110.0,90.0,144.0,316452.0,60.8484509499071,80.9050472109514,112.624492814076
4,7,left cerebellum white matter,inner,12913.027708292007,3725.62675868567,0.921491220118262,2.57467079162598,1.41596386216922,67.9835824363045,90.4691396267328,116.547123054286,16.1327953338623,32.3690071105957,41.5366363525391,47.0,84.0,70.0,116.0,105.0,134.0,90391.0,67.9835824363045,90.4691396267328,116.547123054286
5,10,left thalamus proper,inner,8213.017623186111,2244.30057253446,0.869648018633097,2.02563524246216,1.17926364948562,74.0101059296238,117.002800438329,157.177888713016,17.5427799224854,19.3867053985596,35.5352745056152,63.0,84.0,100.0,134.0,145.0,169.0,82130.0,74.0101059296238,117.002800438329,157.177888713016
6,11,left caudate,inner,2271.0048730373383,1302.63039772409,0.979070726982739,4.91351461410522,1.53983429946738,71.5363276089828,143.747688243065,164.263320123294,8.23788833618164,15.159031867981,40.4769859313965,67.0,77.0,116.0,158.0,152.0,175.0,24981.0,71.5363276089828,143.747688243065,164.263320123294
7,12,left putamen,inner,4541.009743928909,1824.68324646578,0.955196057328384,3.37867760658264,1.29358067065274,60.6586654921823,137.069367980621,155.064082801145,10.9534158706665,19.5428047180176,37.0080604553223,54.0,71.0,116.0,154.0,145.0,166.0,54492.0,60.6586654921823,137.069367980621,155.064082801145
8,13,left pallidium,inner,1485.0031864643097,745.32448603328,0.918719797982252,2.53222227096558,1.04981856017784,65.2902356902357,132.352188552189,152.235016835017,8.5809326171875,11.6756410598755,21.7288284301758,59.0,73.0,121.0,143.0,146.0,159.0,19305.0,65.2902356902357,132.352188552189,152.235016835017
9,15,4th ventricle,inner,1328.0028495788574,923.236867428117,0.940952485735812,2.95387244224548,1.4291925587743,84.1573795180723,96.5632530120482,119.63328313253,9.75271224975586,11.6843919754028,28.8082675933838,78.0,91.0,90.0,102.0,98.0,136.0,19920.0,84.1573795180723,96.5632530120482,119.63328313253
