,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
52,1016,left parahippocampal,outer,1660.9524997584522,1596.1350935417,0.979181012503936,4.9263744354248,1.93933499812185,82.3088593876998,172.43348685993,153.156055269575,9.28871726989746,27.0436382293701,45.7597007751465,68.0,98.0,152.0,194.0,141.0,163.0,3750056.0,82.3088593876998,172.43348685993,153.156055269575
53,1017,left paracentral,outer,3652.205496624112,3134.26944519643,0.9384992201676,2.89618873596191,1.40379034466495,103.46907343519,144.719443075407,241.402538196156,15.7690649032593,44.453971862793,45.6701889038086,89.0,112.0,107.0,164.0,220.0,267.0,8253972.0,103.46907343519,144.719443075407,241.402538196156
54,1018,left pars opercularis,outer,4268.706424467266,3632.64750995652,0.89087710886721,2.20145797729492,2.27836388350052,55.5830697870546,207.971747838921,215.99009065992,21.2161560058594,36.2465209960938,46.7064743041992,38.0,75.0,185.0,220.0,194.0,239.0,9656748.0,55.5830697870546,207.971747838921,215.99009065992
55,1019,left pars orbitalis,outer,2190.153296213597,1868.23795710158,0.906058408818146,2.36321330070496,1.8396960901681,60.9884939387713,239.860283542223,190.242860078077,17.3694972991943,23.5061855316162,41.0478286743164,52.0,76.0,224.0,259.0,180.0,208.0,4959473.0,60.9884939387713,239.860283542223,190.242860078077
56,1020,left pars triangularis,outer,4055.4061034470797,3372.82086232815,0.786077243956616,1.61778724193573,1.41660687032218,53.2008433200178,232.731802041722,206.41822015091,26.9111499786377,30.395112991333,43.5365142822266,38.0,75.0,213.0,258.0,193.0,230.0,9192240.0,53.2008433200178,232.731802041722,206.41822015091
57,1021,left pericalcarine,outer,1480.0522275008261,1349.05685420573,0.938456118377105,2.89520668983459,1.58494622488685,95.6351474612344,105.729705077531,158.652173913043,15.1223096847534,17.3646125793457,43.7822113037109,80.0,105.0,87.0,123.0,141.0,172.0,3358069.0,95.6351474612344,105.729705077531,158.652173913043
58,1022,left postcentral,outer,9548.564370732754,8921.7003694549,0.980583795302432,5.09942483901978,2.23629761857484,55.7276968754418,155.37485272633,229.101418539988,24.2415142059326,41.286247253418,123.617782592773,27.0,104.0,102.0,194.0,198.0,265.0,21685818.0,55.7276968754418,155.37485272633,229.101418539988
59,1023,left posterior cingulate,outer,3493.355257552117,2804.25353040551,0.943845816597322,3.02676010131836,1.50173557002659,104.824552363777,154.186268195285,224.663403323457,19.3582668304443,25.4401779174805,58.592830657959,89.0,112.0,129.0,184.0,202.0,244.0,7941549.0,104.824552363777,154.186268195285,224.663403323457
60,1024,left precentral,outer,14191.67135867849,10233.1471550681,0.973044838241623,4.33621215820312,2.20099928813197,61.9830040904335,171.20103370644,236.389891238862,27.670524597168,40.1296234130859,119.98526763916,32.0,109.0,126.0,209.0,191.0,267.0,32293888.0,61.9830040904335,171.20103370644,236.389891238862
61,1025,left precuneus,outer,10621.81598599255,7979.97053878956,0.960361946303904,3.58736610412598,2.86910678345065,100.556685307575,112.185138112184,204.062277580071,22.7137794494629,49.2706680297852,81.4826431274414,76.0,111.0,79.0,137.0,164.0,254.0,24194100.0,100.556685307575,112.185138112184,204.062277580071
62,1026,left rostral anterior cingulate,outer,4479.756742101163,3257.61523916409,0.966519707342718,3.8972315788269,1.46628764191816,105.533701657459,239.249321948769,208.301155198393,14.8880109786987,33.5394172668457,58.0220260620117,93.0,114.0,217.0,256.0,179.0,239.0,10213830.0,105.533701657459,239.249321948769,208.301155198393
63,1027,left rostral middle frontal,outer,11380.067127171904,8353.0798054652,0.967560571621345,3.95821475982666,1.4836630865686,68.5605203843568,236.110917790344,229.331250741429,22.4873962402344,38.0114440917969,89.0099411010742,43.0,89.0,198.0,276.0,187.0,260.0,25971803.0,68.5605203843568,236.110917790344,229.331250741429
64,1028,left superior frontal,outer,20919.181483682245,14419.888746724,0.977747505878562,4.76678133010864,1.57681934697099,97.6556671757696,220.270806892249,245.334200959408,32.9062347412109,38.159740447998,156.856826782227,77.0,113.0,143.0,283.0,197.0,274.0,47788636.0,97.6556671757696,220.270806892249,245.334200959408
65,1029,left superior parietal,outer,11891.267896536738,10736.4712022461,0.957690267874011,3.47462439537048,1.84559404847802,80.5270766319773,104.041438032167,217.617218543046,25.5825939178467,55.1394920349121,88.8899078369141,52.0,104.0,75.0,143.0,168.0,255.0,27191325.0,80.5270766319773,104.041438032167,217.617218543046
66,1030,left superior temporal,outer,17869.076893229038,11328.3125990281,0.983855116280962,5.5876293182373,1.29547206113294,50.3536981540709,195.199627288524,177.694905437055,23.4241752624512,46.0002899169922,130.885604858398,29.0,87.0,131.0,242.0,141.0,208.0,40900270.0,50.3536981540709,195.199627288524,177.694905437055
67,1031,left supramarginal,outer,10932.766453977674,7168.03668659111,0.75813221255393,1.53350508213043,1.65880550842586,44.5343486314056,142.888536735954,215.276435480552,36.2709426879883,40.6239471435547,55.6216735839844,29.0,72.0,112.0,169.0,191.0,238.0,25048145.0,44.5343486314056,142.888536735954,215.276435480552
68,1034,left transverse temporal,outer,917.101380251348,980.238849997901,0.95715740613549,3.45341897010803,2.42680026018369,57.3174681059863,171.02649656526,194.881746810599,9.83281230926514,16.1079006195068,33.9568214416504,42.0,71.0,156.0,185.0,185.0,202.0,2107292.0,57.3174681059863,171.02649656526,194.881746810599
69,1035,left insula,outer,6790.060219142586,3904.15120642279,0.965593781280252,3.84533929824829,1.46352882836342,65.849029094042,200.453906819537,190.05560341971,17.1782817840576,36.8538780212402,66.0563201904297,56.0,79.0,158.0,230.0,168.0,210.0,15617115.0,65.849029094042,200.453906819537,190.05560341971
70,2002,right caudal anterior cingulate,outer,2349.9035366401076,2038.38041793235,0.968644704169627,4.02495336532593,1.59853220183173,117.565492148602,205.815970892378,230.992531597089,12.8641557693481,21.8565788269043,51.7776298522949,112.0,128.0,183.0,230.0,214.0,245.0,10454444.0,117.565492148602,205.815970892378,230.992531597089
71,2003,right caudal middle frontal,outer,5525.108315370977,4297.36162824922,0.787837597956586,1.62368488311768,0.873987003141698,150.593256230656,183.456344681544,247.283922462942,25.7310638427734,39.613094329834,41.7791404724121,134.0,168.0,163.0,246.0,197.0,265.0,24592834.0,150.593256230656,183.456344681544,247.283922462942
72,2005,right cuneus,outer,4019.8560499437153,3996.22427817477,0.904491499946985,2.3447117805481,0.777768618398355,116.023172506437,92.1028769730214,172.614015448338,22.933967590332,43.1348342895508,53.7735443115234,106.0,134.0,73.0,119.0,135.0,202.0,17910665.0,116.023172506437,92.1028769730214,172.614015448338
73,2006,right entorhinal,outer,2195.1033036634326,1404.81432996775,0.80903492945024,1.70137310028076,1.51981434883569,136.126076260763,199.929274292743,146.70172201722,16.8634243011475,25.0039501190186,28.6909770965576,125.0,151.0,184.0,214.0,134.0,163.0,9785268.0,136.126076260763,199.929274292743,146.70172201722
74,2007,right fusiform,outer,8022.612074151635,6108.50769914457,0.979375033959779,4.94924926757812,1.54275145524114,150.574882207763,150.469374018398,141.006787076509,21.4125099182129,27.7808933258057,105.975852966309,131.0,168.0,99.0,206.0,126.0,158.0,35780796.0,150.574882207763,150.469374018398,141.006787076509
75,2008,right inferior parietal,outer,15216.322900794446,9904.71826458171,0.878184520669318,2.09064173698425,2.20427718814532,161.63399775241,103.692316791861,191.845300762998,29.058464050293,52.0796813964844,60.7508392333984,136.0,186.0,79.0,135.0,157.0,232.0,67898512.0,161.63399775241,103.692316791861,191.845300762998
76,2009,right inferior temporal,outer,14062.971164982766,8897.31383869398,0.982290663405134,5.33722114562988,1.77354239420421,169.87126811942,171.455697417683,141.461457233369,23.8585987091064,34.9706001281738,127.33861541748,135.0,191.0,113.0,223.0,126.0,162.0,62783259.0,169.87126811942,171.455697417683,141.461457233369
77,2010,right isthmus cingulate,outer,2115.903184466064,1904.24480788064,0.970247835321373,4.13028717041016,0.810993581227362,118.177371331348,132.54487452148,185.829434283284,15.2684087753296,21.5929374694824,63.062915802002,110.0,134.0,118.0,151.0,158.0,209.0,9451020.0,118.177371331348,132.54487452148,185.829434283284
78,2011,right lateral occipital,outer,13852.820848703384,9392.79065648902,0.95548349909512,3.38931894302368,0.69911349244477,144.446823024948,90.6252598752599,145.665248180873,23.1042766571045,58.9650726318359,78.3077621459961,110.0,175.0,69.0,128.0,117.0,190.0,61906624.0,144.446823024948,90.6252598752599,145.665248180873
79,2012,right lateral orbitofrontal,outer,9513.01431722939,5858.06604130322,0.968920648936318,4.04249858856201,1.73472405709999,138.911021759697,240.847209082308,180.061542100284,19.7799644470215,39.0259132385254,79.9604797363281,117.0,164.0,205.0,279.0,159.0,205.0,42533680.0,138.911021759697,240.847209082308,180.061542100284
80,2013,right lingual,outer,7581.611410439014,5799.27670377541,0.952762631433231,3.29255032539368,1.2416022562938,124.858677587844,116.886277302944,147.175451092118,20.6559410095215,36.9257431030273,68.0107269287109,109.0,150.0,82.0,151.0,121.0,169.0,33915024.0,124.858677587844,116.886277302944,147.175451092118
81,2014,right medial orbitofrontal,outer,4296.606466457248,3429.50126530232,0.985559894444637,5.90572643280029,1.60650067636117,118.24853372434,241.612274821952,180.46271470465,14.0441932678223,24.2150592803955,82.941162109375,112.0,128.0,207.0,278.0,162.0,211.0,19229672.0,118.24853372434,241.612274821952,180.46271470465
82,2015,right middle temporal,outer,17228.275928813964,10069.4598685529,0.974850122767916,4.4870924949646,1.6368983128362,178.539715293196,170.681102259371,162.141752644639,29.0004272460938,34.0201950073242,130.127593994141,148.0,195.0,114.0,233.0,135.0,184.0,77144275.0,178.539715293196,170.681102259371,162.141752644639
83,2016,right parahippocampal,outer,1836.9027645662427,1581.58938261138,0.968375934866772,4.00808668136597,1.50024254058925,140.354728074473,167.155316021558,151.163645271926,10.8865985870361,26.5903606414795,43.6344299316406,127.0,155.0,148.0,187.0,141.0,162.0,8229312.0,140.354728074473,167.155316021558,151.163645271926
84,2017,right paracentral,outer,4086.456150177866,3830.5301099797,0.957096550532438,3.4510223865509,1.75371504914028,119.056271335756,138.263296993723,239.164409206035,15.5114326477051,47.6285400390625,53.5303001403809,112.0,133.0,111.0,164.0,212.0,265.0,18316377.0,119.056271335756,138.263296993723,239.164409206035
85,2018,right pars opercularis,outer,4104.906177945435,3610.48581123292,0.875796538633038,2.07176399230957,1.75561568514022,164.808704231528,201.797741723306,212.494189870642,23.5028209686279,31.3057880401611,48.6922988891602,147.0,180.0,181.0,215.0,188.0,236.0,18408196.0,164.808704231528,201.797741723306,212.494189870642
86,2019,right pars orbitalis,outer,1358.5520446412265,1251.20790763685,0.949995087663356,3.2024097442627,1.55657179458202,163.359059291156,236.20470354422,187.452467704538,12.4902496337891,21.7906761169434,39.9988975524902,148.0,173.0,219.0,256.0,178.0,198.0,6095361.0,163.359059291156,236.20470354422,187.452467704538
87,2020,right pars triangularis,outer,4588.6569059975445,3724.73577750981,0.771737561772433,1.57247269153595,1.6934901037832,168.307835637933,224.103461802491,203.951260174561,25.4415550231934,36.1533355712891,40.0061492919922,148.0,180.0,208.0,250.0,185.0,233.0,20597940.0,168.307835637933,224.103461802491,203.951260174561
88,2021,right pericalcarine,outer,1973.252969775349,1638.33138541484,0.956861481535009,3.44181346893311,1.43778429901431,119.945496009122,99.0563283922463,156.436488027366,14.6542816162109,18.7059478759766,50.4373054504395,111.0,135.0,80.0,120.0,132.0,173.0,8862085.0,119.945496009122,99.0563283922463,156.436488027366
89,2022,right postcentral,outer,10153.815281644464,9641.44227272824,0.976029252364364,4.59475708007812,0.863556648535249,164.374756248892,148.317674171246,225.318826449211,26.7351417541504,39.5361175537109,122.84147644043,114.0,191.0,103.0,183.0,188.0,262.0,45624408.0,164.374756248892,148.317674171246,225.318826449211
90,2023,right posterior cingulate,outer,3557.705354399979,2978.51103240861,0.963097929717114,3.71538376808167,1.60060268249083,117.316594991146,152.950037945864,222.557551226916,16.0257339477539,24.8120307922363,59.5417518615723,110.0,131.0,129.0,184.0,202.0,248.0,15993838.0,117.316594991146,152.950037945864,222.557551226916
91,2024,right precentral,outer,14249.271445367485,10148.8810993577,0.969747949134315,4.0965404510498,0.88947430938743,160.111984841307,167.307658297805,230.47860413706,28.9825344085693,36.6643257141113,118.728126525879,116.0,189.0,122.0,204.0,189.0,265.0,64089960.0,160.111984841307,167.307658297805,230.47860413706
92,2025,right precuneus,outer,11483.117282263935,7687.66812424256,0.949583632942431,3.18965196609497,0.669187362279708,119.579630065052,110.744846774826,201.079590877028,25.2845878601074,44.8865203857422,80.6490325927734,109.0,142.0,79.0,134.0,164.0,253.0,51673950.0,119.579630065052,110.744846774826,201.079590877028
93,2026,right rostral anterior cingulate,outer,2360.2535522170365,1871.26647232174,0.948657158073738,3.16149353981018,2.43448775977556,117.689799809342,235.322211630124,207.888274547188,15.7441883087158,28.4193325042725,49.7751502990723,110.0,131.0,181.0,249.0,182.0,245.0,10626370.0,117.689799809342,235.322211630124,207.888274547188
94,2027,right rostral middle frontal,outer,10439.565711703151,7864.61388944336,0.968627175364656,4.02384662628174,1.61660195907573,155.785594206647,234.454243717402,225.00853485064,23.0301189422607,31.9367141723633,92.6696701049805,138.0,171.0,196.0,274.0,188.0,256.0,47024373.0,155.785594206647,234.454243717402,225.00853485064
95,2028,right superior frontal,outer,24040.83618181944,16748.6150147264,0.974570731591169,4.4626898765564,1.55513661280394,127.119889937107,219.913821503444,242.654874213836,33.7508659362793,42.8227386474609,150.619644165039,113.0,150.0,144.0,281.0,189.0,272.0,108343872.0,127.119889937107,219.913821503444,242.654874213836
96,2029,right superior parietal,outer,10670.866059813648,9377.90769205831,0.942733146139417,2.99806976318359,1.31903658711594,137.49959937587,98.5134314511028,218.699236705605,26.1370887756348,48.9284744262695,78.3608169555664,113.0,158.0,73.0,134.0,168.0,253.0,48113677.0,137.49959937587,98.5134314511028,218.699236705605
97,2030,right superior temporal,outer,14631.322020359337,9973.62151590016,0.98613785562987,6.0267071723938,1.8599363562214,169.423263824814,190.93452051424,173.845974041951,20.7132759094238,46.4003944396973,124.832847595215,135.0,191.0,132.0,238.0,140.0,197.0,66003420.0,169.423263824814,190.93452051424,173.845974041951
98,2031,right supramarginal,outer,9832.514798082411,6935.5841176211,0.727675268379759,1.45789217948914,1.31209424382644,173.840915331808,134.841830663616,211.754279176201,35.8727531433105,38.7733840942383,52.2986068725586,147.0,191.0,110.0,176.0,190.0,237.0,44377350.0,173.840915331808,134.841830663616,211.754279176201
