,Label,Description,Side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,CH13_left,left,236.00019693374634,242.851958420187,0.955617436838494,3.39431285858154,0.172932210395071,117.008474576271,139.983050847458,125.953389830508,4.75455617904663,5.61073875427246,16.1384506225586,113,120,137,143,120,134,236,117.008474576271,139.983050847458,125.953389830508
1,2,CH13_right,right,215.00017940998077,240.920190960987,0.954830767969124,3.36530208587646,3.12449955391289,122.646511627907,140.237209302326,126.981395348837,4.80247688293457,5.3587474822998,16.1617851257324,120,127,138,143,120,134,430,122.646511627907,140.237209302326,126.981395348837
2,3,NBM_left_ant,left,239.00019943714142,253.722471432037,0.977165567955275,4.70634078979492,0.000555875537576,103.682008368201,139.138075313808,122.251046025105,3.71574306488037,5.9488525390625,17.4875526428223,95,112,137,141,120,125,717,103.682008368201,139.138075313808,122.251046025105
3,4,NBM_left_mid,left,330.00027537345886,297.677682634507,0.958203399450496,3.49543023109436,0.0095991497633019,102.748484848485,135.393939393939,122.981818181818,5.1380410194397,5.71751594543457,17.9596633911133,95,112,133,138,120,126,1320,102.748484848485,135.393939393939,122.981818181818
4,5,NBM_left_pos,left,183.00015270709991,196.438598317526,0.942863802817927,3.00139498710632,0.229367335764214,98.6448087431694,130.79781420765,122.775956284153,3.96765208244324,6.69698286056519,11.9084911346436,94,106,127,133,121,126,915,98.6448087431694,130.79781420765,122.775956284153
5,6,NBM_right_ant,right,224.00018692016602,241.099366851394,0.973249693419002,4.35255813598633,0.0302204582568091,136.147321428571,140.308035714286,123.004464285714,4.00187492370605,5.25807571411133,17.4183940887451,128,144,139,142,121,126,1344,136.147321428571,140.308035714286,123.004464285714
6,7,NBM_right_mid,right,423.00035297870636,350.347659579604,0.945883165087338,3.08159399032593,3.08697514840348,137.028368794326,136.510638297872,123.855791962175,5.75925588607788,6.5813364982605,17.747688293457,127,145,134,139,121,127,2961,137.028368794326,136.510638297872,123.855791962175
7,8,NBM_right_pos,right,224.00018692016602,232.480214001473,0.947726417830969,3.1339704990387,2.91391825219831,141.3125,131.321428571429,123.321428571429,4.13959455490112,7.17941617965698,12.97336769104,134,147,127,134,121,126,1792,141.3125,131.321428571429,123.321428571429
