,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,4367.848214158506,2531.65368300057,0.986673730075515,6.14585638046265,1.15904838172315,75.3690476190476,129.679487179487,139.679945054945,13.1079797744751,25.2289447784424,80.5597610473633,55.0,89.0,99.0,166.0,126.0,151.0,17472.0,75.3690476190476,129.679487179487,139.679945054945
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,54352.11122535977,11231.610431324,0.662687016907089,1.33529806137085,2.37540594154857,63.9298671670898,86.585863045958,94.007395959819,42.1023864746094,47.3637962341309,56.2192344665527,35.0,89.0,60.0,115.0,70.0,122.0,326124.0,63.9298671670898,86.585863045958,94.007395959819
4,7,left cerebellum white matter,inner,13177.542071012089,3910.87391866661,0.89281115793267,2.22009491920471,1.58532676362547,71.8865533464866,95.1260434056761,95.7850204886933,17.1773834228516,34.891975402832,38.1354217529297,49.0,90.0,75.0,119.0,84.0,112.0,92246.0,71.8865533464866,95.1260434056761,95.7850204886933
5,10,left thalamus proper,inner,8140.717104272986,2182.14825675933,0.828205449943013,1.78436124324799,1.03373604941761,77.4969905417025,125.31249232281,132.624738975556,18.1526584625244,20.1231746673584,32.3908996582031,65.0,88.0,111.0,141.0,122.0,145.0,81410.0,77.4969905417025,125.31249232281,132.624738975556
6,11,left caudate,inner,2304.9199023890474,1265.60997499437,0.97599366021072,4.59139060974121,1.44713402410371,75.9908893709327,150.962689804772,136.875488069414,8.3511438369751,14.9297819137573,38.3433647155762,70.0,84.0,125.0,165.0,125.0,149.0,25355.0,75.9908893709327,150.962689804772,136.875488069414
7,12,left putamen,inner,3861.86579740846,1587.21229496537,0.940556493382935,2.94431757926941,1.21639541717982,64.4510616261005,144.699896426722,128.747022268255,11.3500900268555,18.0708999633789,33.418270111084,58.0,75.0,127.0,160.0,120.0,139.0,46344.0,64.4510616261005,144.699896426722,128.747022268255
8,13,left pallidium,inner,1210.9579183484323,634.301966383588,0.898157680142092,2.2744152545929,0.927544872693025,68.6036333608588,139.270850536746,126.505367464905,8.66053867340088,10.3977699279785,19.697660446167,62.0,76.0,130.0,148.0,121.0,133.0,15743.0,68.6036333608588,139.270850536746,126.505367464905
9,15,4th ventricle,inner,1644.9428370628991,1019.40105734293,0.927287884924217,2.67130398750305,1.25461726145364,89.512462006079,100.229179331307,97.9258358662614,9.97159481048584,13.7483987808228,26.6371612548828,82.0,98.0,92.0,107.0,76.0,112.0,24675.0,89.512462006079,100.229179331307,97.9258358662614
10,16,brain stem,inner,17861.37930432675,4513.74241877438,0.878221225598479,2.09093642234802,1.64027630614322,89.2904489978726,113.39676408017,98.5067741574292,24.3023262023926,26.0034446716309,50.8146209716797,74.0,104.0,96.0,129.0,69.0,127.0,285792.0,89.2904489978726,113.39676408017,98.5067741574292
11,17,left hippocampus,inner,3268.886403865421,1615.49046574124,0.977100319354875,4.69970893859863,1.39303373815407,62.1722239216886,124.259100642398,114.004894463139,8.41473865509033,18.4945945739746,39.5468215942383,53.0,74.0,108.0,137.0,102.0,132.0,55573.0,62.1722239216886,124.259100642398,114.004894463139
