,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.36830688085729196,0.1585990023881371,0.22791720608249347,0.46484294259722925,0.08894942742913105,-0.23200094276463845,-0.16154907366204357,0.1269726266850755,0.3371073679853669,122.15856753729294,50.078841966392886,50.279894656498534,50.33106897457044,50.22438334092913,50.69737766715018,49.816311108772695,50.0197771555082,49.84804681537718,50.325190439870696,122.15856753729291
