bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-098_T1w	0.43173328129251365	3.036788086530607	0.7092039533930083	1.2377675771713257	3.4453866666666664	3.55973	3.52336	3.25307	0.20162908804709023	0.42680047802715	0.3715704339257598	1.5300270318984985	0.5781590580940248	0.0	0.010191523987680735	40.03293320549697	20.04642005156926	26.572646714879994	240	256	256	3.3615935201402998	11.959387791440319	11.055462641133223	17.845406611819048	8.788351475397612	18.031692145797447	17.121779672807303	24.54529539722685	1.0	1.0	1.0	0.1421051257371384	26.69112777709961	155.19354248046875	153.93389892578125	2054664.0	113.22183952331544	201.48049850463866	26.89030647277832	25.623222900815453	85.36613464355469	375.2436828613281	358.04913330078125	21803.0	240.08318786621095	568.0865112304685	106.50928497314453	0.10742226752705442	60.447532653808594	734.2387084960938	734.6351318359375	14225.0	631.3034301757813	834.1739868164062	61.42532730102539	0.20897735701506592	54.122764587402344	1000.1129150390625	1000.0079956054688	183747.0	908.0817260742188	1092.9106323242188	56.03712463378906	0.22457292675971985	0.4659339189529419	0.5171719789505005	0.5379532912685403
sub-099_T1w	0.43173328129251365	3.036788086530607	0.7092039533930083	1.2377675771713257	3.4453866666666664	3.55973	3.52336	3.25307	0.20162908804709023	0.42680047802715	0.3715704339257598	1.5300270318984985	0.5781590580940248	0.0	0.010191523987680735	40.03293320549697	20.04642005156926	26.572646714879994	240	256	256	3.3615935201402998	11.959387791440319	11.055462641133223	17.845406611819048	8.788351475397612	18.031692145797447	17.121779672807303	24.54529539722685	1.0	1.0	1.0	0.1421051257371384	26.69112777709961	155.19354248046875	153.93389892578125	2054664.0	113.22183952331544	201.48049850463866	26.89030647277832	25.623222900815453	85.36613464355469	375.2436828613281	358.04913330078125	21803.0	240.08318786621095	568.0865112304685	106.50928497314453	0.10742226752705442	60.447532653808594	734.2387084960938	734.6351318359375	14225.0	631.3034301757813	834.1739868164062	61.42532730102539	0.20897735701506592	54.122764587402344	1000.1129150390625	1000.0079956054688	183747.0	908.0817260742188	1092.9106323242188	56.03712463378906	0.22457292675971985	0.4659339189529419	0.5171719789505005	0.5379532912685403
sub-100_T1w	0.43173328129251365	3.036788086530607	0.7092039533930083	1.2377675771713257	3.4453866666666664	3.55973	3.52336	3.25307	0.20162908804709023	0.42680047802715	0.3715704339257598	1.5300270318984985	0.5781590580940248	0.0	0.010191523987680735	40.03293320549697	20.04642005156926	26.572646714879994	240	256	256	3.3615935201402998	11.959387791440319	11.055462641133223	17.845406611819048	8.788351475397612	18.031692145797447	17.121779672807303	24.54529539722685	1.0	1.0	1.0	0.1421051257371384	26.69112777709961	155.19354248046875	153.93389892578125	2054664.0	113.22183952331544	201.48049850463866	26.89030647277832	25.623222900815453	85.36613464355469	375.2436828613281	358.04913330078125	21803.0	240.08318786621095	568.0865112304685	106.50928497314453	0.10742226752705442	60.447532653808594	734.2387084960938	734.6351318359375	14225.0	631.3034301757813	834.1739868164062	61.42532730102539	0.20897735701506592	54.122764587402344	1000.1129150390625	1000.0079956054688	183747.0	908.0817260742188	1092.9106323242188	56.03712463378906	0.22457292675971985	0.4659339189529419	0.5171719789505005	0.5379532912685403
sub-101_T1w	0.43173328129251365	3.036788086530607	0.7092039533930083	1.2377675771713257	3.4453866666666664	3.55973	3.52336	3.25307	0.20162908804709023	0.42680047802715	0.3715704339257598	1.5300270318984985	0.5781590580940248	0.0	0.010191523987680735	40.03293320549697	20.04642005156926	26.572646714879994	240	256	256	3.3615935201402998	11.959387791440319	11.055462641133223	17.845406611819048	8.788351475397612	18.031692145797447	17.121779672807303	24.54529539722685	1.0	1.0	1.0	0.1421051257371384	26.69112777709961	155.19354248046875	153.93389892578125	2054664.0	113.22183952331544	201.48049850463866	26.89030647277832	25.623222900815453	85.36613464355469	375.2436828613281	358.04913330078125	21803.0	240.08318786621095	568.0865112304685	106.50928497314453	0.10742226752705442	60.447532653808594	734.2387084960938	734.6351318359375	14225.0	631.3034301757813	834.1739868164062	61.42532730102539	0.20897735701506592	54.122764587402344	1000.1129150390625	1000.0079956054688	183747.0	908.0817260742188	1092.9106323242188	56.03712463378906	0.22457292675971985	0.4659339189529419	0.5171719789505005	0.5379532912685403
sub-102_T1w	0.4748412377457049	2.8726467540513636	0.5689204712826597	709.2772827148438	2.955226666666667	3.03703	3.07687	2.75178	0.20107122314049403	0.4327407114524677	0.3661880654070383	1.7016321420669556	0.5773877143859862	3.0927707514608187e-06	0.005463024840107828	24.69435282473847	12.229419744924662	17.078382157155605	176	240	256	2.456874830248893	8.01708126038198	7.9390512764351895	13.343197738674695	18.448473352279493	36.108966239290694	36.059675732971826	53.6215876073453	1.0	1.0	1.0	21.385759207017795	12.218061447143555	22.61262321472168	20.348182678222656	3638342.0	4.074402332305908	52.91400432586669	15.955315589904785	-0.5522126351346364	169.01197814941406	343.8585510253906	344.0574951171875	8970.0	134.61449508666993	567.1271820068356	140.03086853027344	-0.01194233210365958	82.45020294189453	674.4263916015625	673.41943359375	9686.0	536.8688507080078	815.61083984375	83.99374389648438	0.21907162031182237	72.63493347167969	998.4821166992188	1000.0236206054688	192041.0	872.3577270507812	1119.2373046875	74.94612884521484	0.20743948221206665	0.49038535356521606	0.5403428673744202	0.5323743933686306
sub-103_T1w	0.5004110315867336	2.6558459970178294	0.6547227086008218	150.8522491455078	3.8408089606654854	3.953506881996456	3.66456	3.90436	0.189256578143857	0.4305300269856645	0.3802133948704785	1.371903657913208	0.40885688662528974	0.0	0.0043434025301867275	26.011269078652916	12.116046214745547	15.37740913868919	224	320	320	3.9236195792104054	12.975127020381843	11.06881648487058	16.307702855019485	27.43392368418375	54.530910256609424	50.878782031279535	70.67151215304541	0.7999960780143738	0.75	0.75	1.9488283487240023	9.270613670349121	63.9017219543457	63.23993682861328	5462107.0	49.02558898925781	80.74478836059572	9.922608375549316	10.51174916763707	96.52073669433594	402.52252197265625	388.20819091796875	73086.0	267.69356536865234	584.9076843261719	98.94066619873047	0.338445307377536	56.909339904785156	771.1919555664062	771.6484985351562	64329.0	672.3963378906251	868.1653198242187	59.47090148925781	0.6852584687689518	57.3846435546875	1000.1563110351562	1000.0487060546875	488008.0	899.1486450195313	1099.708361816406	61.323638916015625	0.2286345511674881	0.4894815981388092	0.5352379679679871	0.4613214431029815
sub-104_T1w	0.6123036999256332	2.132827857463609	0.5994872060308146	330.65234375	5.751774572170992	6.214483716512976	5.62272	5.41812	0.22128476804047797	0.42368736228618464	0.3550278696733374	1.2739250659942627	0.4933638572692871	0.0	0.00027265021405595134	23.95475039071769	12.858681458164657	17.24920841155815	180	256	256	5.8624187892251785	12.735158300682352	13.223673290919477	21.073442782850897	35.0131134327184	55.678123548252564	52.681329485194055	67.3527514746112	0.999981701374054	1.0	1.0	5.346952767606766	9.727100372314453	44.105167388916016	42.96745300292969	3290526.0	28.41181516647339	63.37546920776367	11.817625999450684	7.713112651582142	83.95719146728516	526.646484375	519.855224609375	56575.0	394.6475006103515	677.1483398437498	88.67510986328125	-0.09100602173565209	58.33076858520508	837.173095703125	826.6777954101562	30061.0	745.5927734375	962.306396484375	64.91195678710938	-0.04122342739495499	47.804962158203125	1000.6322021484375	1000.0161743164062	212193.0	920.9019165039062	1078.066162109375	47.4537467956543	0.21646550297737122	0.49539467692375183	0.538733720779419	0.5137169918264668
sub-105_T1w	0.3600095264732057	3.351738134469036	0.773126880294258	4014.35302734375	3.8804498319698446	3.822239495909534	4.11742	3.70169	0.2126540493240801	0.43039506510533343	0.35695088557058646	3.1558890342712402	0.899817442893982	0.0	1.0097416022667311e-05	24.390182120409786	12.658399235788865	17.4861451678437	170	256	256	3.99784844003114	12.6256810458519	13.712768052193281	24.514774670696806	48.63762604396492	98.95326954164103	92.83205581927133	130.90527187220803	1.0000053644180298	1.0	1.0	19.32928716385977	5.00469970703125	7.991879463195801	6.646749973297119	333289.0	0.0	20.820144653320312	7.408366680145264	1.5053575742026508	80.24114227294922	384.6549072265625	371.55120849609375	33776.0	257.9830093383789	561.3939208984375	92.93641662597656	1.1061956550855978	51.08308410644531	761.6058349609375	755.9210815429688	22559.0	675.2826110839844	875.3311401367184	59.87038040161133	0.931370410530004	36.79050827026367	996.570556640625	1000.0079345703125	202726.0	922.6965789794922	1056.4502563476562	40.79195022583008	0.23112188279628754	0.4961221516132355	0.5322129726409912	0.7656554196226889
sub-106_run-01_T1w	0.3639038026265989	3.4254683512158595	0.5046760243888291	4680.953125	3.1779433333333333	3.31137	3.26346	2.959	0.19476885516069725	0.4411055447713328	0.36412560006796996	1.2685558795928955	0.33310005664825426	0.026372174003907886	0.013765449810580904	31.412083201732617	15.039110411912395	21.030311172445373	224	232	256	2.832254170938014	12.244134865067199	11.631505181483648	19.818126508445733	29.74732545404455	60.33526554878093	57.53370026068688	82.51850977923515	1.0	1.0	1.0	10.447217467511118	7.939145565032959	7.009540557861328	5.3619065284729	3448724.0	0.0	21.199323272705044	6.8612895011901855	10.702177798409142	120.95108032226562	388.9573974609375	360.4873046875	15879.0	232.76944885253906	604.9458984375	127.27528381347656	0.6418196297642367	53.01099395751953	732.5191040039062	731.1614379882812	16321.0	637.6466064453125	835.7036743164062	59.713409423828125	1.2556438404882364	44.81487274169922	996.3616333007812	999.98486328125	193175.0	906.2391906738281	1070.80439453125	50.45796203613281	0.22435900568962097	0.4950379431247711	0.5370175838470459	0.5058460315617247
sub-107_T1w	0.35395035552258847	3.4607368929449165	0.48843562151827086	7656.51123046875	4.427928478818224	4.117546666666667	4.915136	4.251102769788006	0.22183026577650583	0.41744862606015076	0.3607211081633434	1.205296516418457	0.4228248596191406	0.0	0.010661982107839483	24.480852919777757	13.252959464181222	17.877964286217637	240	256	208	3.284051789781186	12.540609325901183	13.399688141057277	24.374403307489466	45.59490567089258	97.79515393766356	91.34117326161515	130.63346017628933	0.9375	0.9375	1.0000040531158447	17.82615572010883	5.015093803405762	5.001046180725098	3.38262939453125	3944229.0	0.0	13.54543399810791	5.4299540519714355	-0.10169219100015736	100.74835968017578	372.8499755859375	349.0307312011719	38210.0	231.7046211242676	564.6581665039063	106.27912902832031	0.31890111535832366	55.966697692871094	752.5753173828125	748.6256103515625	27609.0	662.966064453125	860.6829589843749	59.695030212402344	1.3829296526007404	33.00880432128906	995.8960571289062	1000.0040893554688	225018.0	918.6743255615235	1056.045849609375	41.0267219543457	0.22513896226882935	0.49004074931144714	0.5297703146934509	0.7003871733780588
sub-108_T1w	0.4988617773365059	2.694932197694131	0.522517130564678	754.0663452148438	3.3420400000000003	3.38697	3.47822	3.16093	0.2181692226126141	0.41592549000023904	0.36590528738714684	1.7690858840942383	0.5950136780738831	0.0	0.005311015863719227	33.55524882024882	17.928223149065605	23.79729180833634	240	256	256	3.2408761715324785	10.726482447128648	9.878792720558659	15.669019543014851	14.642100977540116	30.18218774105869	28.485761041183085	40.63299440495045	1.0	1.0	1.0	2.184030773531032	16.12370491027832	24.19571876525879	21.959653854370117	4044238.0	3.6715999245643616	53.063950538635225	15.506561279296875	0.7125983816681845	103.67582702636719	374.2594909667969	360.3599548339844	25295.0	217.2924713134766	575.9162292480469	111.18994140625	-0.02541600689308643	67.87275695800781	743.043212890625	742.8204345703125	12076.0	628.7069244384766	859.1096954345703	69.24820709228516	0.343031112409264	60.43803024291992	998.7863159179688	1000.0275268554688	195967.0	890.024072265625	1101.43623046875	63.82179641723633	0.22646461427211761	0.48464342951774597	0.5317201018333435	0.5476227569160698
sub-109_T1w	0.34963297718235903	3.671217891548516	0.6424774652710079	1.362841010093689	3.5148108870560804	3.2299582142085117	3.8643660212665814	3.4501084256931476	0.23195563494410543	0.4106267561401522	0.35741760891574237	1.2680494785308838	0.45026060938835144	0.0	0.00031761617714978654	33.857873001811534	19.27006050680133	27.6416748461748	196	256	256	2.5894995108417582	9.35774058591782	10.019802982367294	18.1121688503423	9.382044111505584	20.300747655699883	20.150787093980213	30.769569514735178	1.1999969482421875	1.0155999660491943	1.0155999660491943	2.080503798378384	21.29184341430664	107.88616180419922	107.68706512451172	1411607.0	71.94737930297852	146.2336853027344	23.873043060302734	18.568267614675694	127.65975189208984	304.4395446777344	304.9151611328125	8645.0	127.1867889404297	487.70014038085924	117.74380493164062	0.25172634513401526	66.85836029052734	658.1288452148438	659.7715454101562	14173.0	538.3263549804688	772.674755859375	70.50294494628906	0.5197391891693219	52.099117279052734	999.2797241210938	1000.0068359375	138520.0	907.3702392578125	1088.1695861816406	55.21167755126953	0.18557268381118774	0.47054365277290344	0.5351516008377075	0.48191781819147916
sub-110_T1w	0.2981600186711826	4.049539035638986	0.74234330027685	23621.09765625	4.367181440454991	4.763584321364973	4.43731	3.90065	0.23781231829591706	0.41179487906758055	0.35039280263650235	3.731757879257202	1.0226530551910402	0.0008648312009116708	6.430066976907343e-06	26.12085370847686	15.240237947093538	21.373939383000263	200	256	256	3.695516635188444	11.919006415651264	14.040155613410422	26.50594378939156	38.35259535189481	78.28087767910003	75.51910083981939	109.92382948846333	1.0000011920928955	1.0	1.0	5.346644681108506	5.959936618804932	6.267067909240723	4.01991605758667	374989.0	0.0	21.036795425415022	7.753965854644775	0.3612384419123629	90.16545104980469	363.35546875	348.9029846191406	34200.0	236.2251983642578	536.8785797119141	94.41112518310547	0.6664257965637002	53.333457946777344	717.404541015625	712.140380859375	18982.0	628.9108306884765	829.9544647216799	59.746726989746094	1.2864561681645528	32.49599075317383	998.663330078125	1000.0040893554688	193241.0	932.8573608398438	1056.918701171875	37.72744369506836	0.2320958524942398	0.4966236352920532	0.5443804264068604	0.7447324432419913
sub-111_T1w	0.31966495520813504	3.6557176026815057	0.7219960719653227	7766.1240234375	4.16495	4.133	4.49493	3.86692	0.23750061968860908	0.4126727996877319	0.349826580623659	3.8666269779205322	1.3980573177337647	0.0	1.1751835701245896e-05	26.438783387370695	15.39381317457598	21.64496248170599	200	256	256	3.5284134253185906	10.816410637623267	12.003309748590054	21.665105182828302	45.44378029287909	89.25466240974635	87.02117613739581	126.36508570956198	1.0	1.0	1.0	3.3849062940220938	5.184469223022461	8.414154052734375	6.892960548400879	472828.0	0.0	24.236245346069335	7.678943157196045	-0.25488493418531366	107.98831176757812	371.280029296875	359.6226501464844	32563.0	222.92363128662112	546.1642639160156	101.92034912109375	0.6219212091946145	55.82308578491211	712.908935546875	706.3232421875	19321.0	615.845703125	835.5853881835938	65.29938507080078	1.3211876429688472	38.054847717285156	993.3352661132812	999.999267578125	195158.0	901.6143035888672	1055.781494140625	46.157020568847656	0.22655397653579712	0.4897816777229309	0.5332526564598083	0.7006972283254395
