,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39882.17644945253,21789.2559129979,0.991179917709016,7.54585409164429,1.55096551942319,130.790444498314,132.432487824228,125.556978204817,24.5042266845703,65.364128112793,184.905319213867,114.0,148.0,45.0,216.0,89.0,165.0,45377.0,130.790444498314,132.432487824228,125.556978204817
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,22897.292920667678,12598.1112095185,0.956225245881625,3.41726541519165,1.5924747820417,134.710617227084,126.446338093045,124.25998003992,28.469331741333,65.0340957641602,97.2872619628906,115.0,150.0,73.0,195.0,77.0,168.0,182364.0,134.710617227084,126.446338093045,124.25998003992
7,8,inferior_fronto_occipital_R,Right,13027.163967071101,9788.85520277669,0.992469450853623,8.1637716293335,1.49213342755266,147.062542167049,133.948320064769,102.514977735798,24.7697792053223,34.9153442382812,202.214828491211,119.0,169.0,45.0,210.0,87.0,127.0,118576.0,147.062542167049,133.948320064769,102.514977735798
8,9,inferior_longitudinal_fasciculus_R,Right,14735.759753873572,8441.30084174739,0.990517164220735,7.27860164642334,1.20958938606333,156.805439580103,107.940474770369,90.9583681259692,20.2735710144043,25.3697757720947,147.563247680664,119.0,184.0,46.0,165.0,74.0,120.0,150894.0,156.805439580103,107.940474770369,90.9583681259692
9,10,superior_longitudinal_fasciculus_R,Right,3053.3239523414522,2628.25180933033,0.988542548387678,6.62504053115845,1.53918333654724,161.111111111111,111.176741508348,117.812320092113,13.3791904449463,45.6884498596191,88.6376800537109,149.0,182.0,88.0,148.0,94.0,135.0,34740.0,161.111111111111,111.176741508348,117.812320092113
10,11,uncinate_R,Right,3409.2814079253003,2832.84313761449,0.981879783362044,5.27690935134888,2.12890239709302,147.632121680846,170.20005155968,90.5215261665378,13.6395845413208,34.3905715942383,71.974853515625,130.0,170.0,141.0,207.0,76.0,103.0,42669.0,147.632121680846,170.20005155968,90.5215261665378
