,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,37348.0,21607.7599831963,0.991220583480511,7.56323337554932,1.64761259671111,125.643086644533,98.8827514190854,172.132055264003,22.8677444458008,71.6913604736328,172.954086303711,109.0,146.0,30.0,179.0,116.0,217.0,37348.0,125.643086644533,98.8827514190854,172.132055264003
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,22243.0,12744.5329488189,0.967347843708894,3.9455132484436,1.62113662395403,130.206581845974,93.3143910443735,171.31978600009,26.3049640655518,61.2603569030762,103.786582946777,113.0,145.0,39.0,150.0,123.0,216.0,155701.0,130.206581845974,93.3143910443735,171.31978600009
7,8,inferior_fronto_occipital_R,Right,11410.0,9130.56908654886,0.99012139541709,7.13201808929443,1.59418368975628,140.230762489045,105.604294478528,147.964417177914,26.2985992431641,30.6229400634766,187.562088012695,118.0,155.0,30.0,178.0,113.0,170.0,91280.0,140.230762489045,105.604294478528,147.964417177914
8,9,inferior_longitudinal_fasciculus_R,Right,13260.0,7786.79937952305,0.992350804770019,8.10045146942139,1.32076130795006,150.233559577677,88.175113122172,131.01628959276,16.8129863739014,24.5782890319824,136.192779541016,122.0,170.0,31.0,143.0,110.0,153.0,119340.0,150.233559577677,88.175113122172,131.01628959276
9,10,superior_longitudinal_fasciculus_R,Right,3370.0,2756.07841645583,0.987842784462282,6.43267965316772,1.59686019719048,155.96587537092,86.66646884273,160.785459940653,13.5692081451416,43.5566825866699,87.2863693237305,143.0,173.0,64.0,120.0,135.0,189.0,33700.0,155.96587537092,86.66646884273,160.785459940653
10,11,uncinate_R,Right,2995.0,2524.94542543343,0.98325134902267,5.48682641983032,2.27115381229198,139.072120200334,142.22938230384,147.408013355593,12.5437793731689,29.8227596282959,68.8255386352539,118.0,159.0,119.0,176.0,132.0,165.0,32945.0,139.072120200334,142.22938230384,147.408013355593
