,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.3988274813711054,0.4150479262232468,0.16483275718737944,0.3271248604732967,-0.057455182153973744,-0.15198908901930958,0.042491083272662857,0.24672562257759895,0.20230554932257352,118.3032461668635,48.5294240192621,48.86375892104264,48.64732291981695,48.49933645813581,48.99031470632035,48.31329387703664,48.55645062536956,48.340708761968166,48.67189980727314,118.30324616686505
