,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39984.0,21870.3399590918,0.99167801391852,7.76742219924927,1.70659820004713,103.274984993998,122.874649859944,160.693052220888,22.7869853973389,69.4877243041992,176.996139526367,86.0,128.0,39.0,198.0,123.0,207.0,39984.0,103.274984993998,122.874649859944,160.693052220888
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,23299.0,13146.3934451685,0.972185465217991,4.26962995529175,1.74269680098715,106.185716125156,114.747113610026,162.884801922829,24.7757186889648,62.6448822021484,105.783149719238,89.0,124.0,66.0,180.0,112.0,208.0,163093.0,106.185716125156,114.747113610026,162.884801922829
7,8,inferior_fronto_occipital_R,Right,11169.0,8880.25770530649,0.990705183685198,7.35150289535522,1.66516452477103,118.991404781091,124.313904557257,136.814844659325,25.3087635040283,30.0564117431641,186.05744934082,93.0,134.0,39.0,192.0,124.0,171.0,89352.0,118.991404781091,124.313904557257,136.814844659325
8,9,inferior_longitudinal_fasciculus_R,Right,14158.0,7990.38660436182,0.990040934730569,7.10329246520996,1.40780681146106,131.889391156943,102.240923859302,126.077835852522,18.7503547668457,23.7178478240967,133.189254760742,106.0,150.0,41.0,154.0,106.0,157.0,127422.0,131.889391156943,102.240923859302,126.077835852522
9,10,superior_longitudinal_fasciculus_R,Right,3784.0,2834.76017661281,0.986738379713946,6.16071844100952,1.85523138287618,134.377378435518,104.335359408034,154.119714587738,14.8412189483643,38.7510833740234,91.4325714111328,118.0,157.0,83.0,141.0,134.0,174.0,37840.0,134.377378435518,104.335359408034,154.119714587738
10,11,uncinate_R,Right,3106.0,2537.24051709834,0.983244244618134,5.48567247390747,2.2535174940796,114.820669671603,154.939471989697,124.803605924018,12.6991205215454,28.6874217987061,69.663215637207,94.0,136.0,131.0,188.0,111.0,136.0,34166.0,114.820669671603,154.939471989697,124.803605924018
