,Label,Description,ProbabilityNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,Background,0,,,,,,,,,,,,,,,,,,,,,
1,1,CSF,1,381416.3831500669,251337.352250527,0.685435349507483,1.37337458133698,1.61805824071129,118.267969030988,117.945552734127,151.649978771678,122.623176574707,145.020492553711,168.40754699707,45.0,191.0,31.0,204.0,79.0,211.0,369789.0,118.267969030988,117.945552734127,151.649978771678
2,2,GM,2,486935.09470995143,307218.635197248,0.76393952086304,1.54969596862793,1.68809640167848,116.64019225107,115.892025054492,150.083380111038,99.2102508544922,145.561859130859,153.745727539062,47.0,188.0,34.0,202.0,93.0,208.0,944182.0,116.64019225107,115.892025054492,150.083380111038
3,3,WM,3,482207.9901071191,174752.606272806,0.83541577932858,1.81944394111633,1.57407681988935,117.01110783131,115.932409712775,153.921755349641,78.0802001953125,122.67552947998,142.062545776367,50.0,185.0,36.0,200.0,99.0,205.0,1402524.0,117.01110783131,115.932409712775,153.921755349641
4,4,DeepGray,4,44271.60893798131,15913.4307154845,0.85528484255709,1.92991268634796,3.06289946388762,116.037603093984,128.650552164391,139.589278225619,33.3136138916016,56.2467803955078,64.292366027832,83.0,150.0,99.0,159.0,119.0,163.0,171688.0,116.037603093984,128.650552164391,139.589278225619
5,5,BrainStem,5,22538.067352495913,5212.22688540864,0.852041498316214,1.91031360626221,1.32986026493565,114.25184202096,107.663447897121,108.665781886413,26.7672424316406,27.5922813415527,51.1338272094727,99.0,131.0,91.0,125.0,80.0,137.0,109255.0,114.25184202096,107.663447897121,108.665781886413
6,6,Cerebellum,6,149002.29782351197,18956.6259281165,0.897838303803671,2.27104806900024,3.10443571900634,113.463775439568,80.3328603073515,105.136667589644,44.2013778686523,50.9924278259277,100.383453369141,62.0,168.0,48.0,116.0,79.0,138.0,866760.0,113.463775439568,80.3328603073515,105.136667589644
