,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.46906323518794824,0.12944814066350832,0.4072018170921113,0.30367576818897996,-0.1724684952076987,-0.11662721068425845,-0.1666644740281391,0.3218150945147418,0.2722442520612575,113.60662793577379,46.54838207212778,46.6778734951733,46.84408339407401,46.58316731711499,46.98359840186251,46.32785339050619,46.50143637310271,46.45015004770888,46.75826766200136,113.60662793577609
