,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,40148.0,20781.759179891,0.98644049052321,6.09312725067139,1.65117964729329,124.929884427618,105.95464282156,174.472626282754,26.6969318389893,61.7488899230957,162.66780090332,110.0,149.0,33.0,182.0,140.0,214.0,40148.0,124.929884427618,105.95464282156,174.472626282754
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,23474.0,12480.1381339825,0.960493952708075,3.59323358535767,1.54080386190189,128.534676663543,99.2395416205163,174.082729828747,26.4586601257324,62.2172546386719,95.0721435546875,111.0,146.0,51.0,160.0,128.0,215.0,164318.0,128.534676663543,99.2395416205163,174.082729828747
7,8,inferior_fronto_occipital_R,Right,11693.0,9020.97212952627,0.98931190114345,6.85801362991333,1.60914875974991,142.279654494142,111.237663559395,153.722055930899,25.6433143615723,33.0918846130371,175.862197875977,119.0,158.0,33.0,178.0,136.0,177.0,93544.0,142.279654494142,111.237663559395,153.722055930899
8,9,inferior_longitudinal_fasciculus_R,Right,13048.0,7512.8832267926,0.989346007641413,6.8689227104187,1.29643980550534,152.780962599632,90.5164009809933,139.419297976701,18.4522819519043,23.7612800598145,126.747299194336,118.0,172.0,35.0,141.0,122.0,164.0,117432.0,152.780962599632,90.5164009809933,139.419297976701
9,10,superior_longitudinal_fasciculus_R,Right,2940.0,2453.18498949808,0.987444672531677,6.33050680160522,1.62154066777452,156.775850340136,94.0027210884354,168.534693877551,12.5623111724854,44.7649154663086,79.5257949829102,142.0,177.0,72.0,127.0,143.0,185.0,29400.0,156.775850340136,94.0027210884354,168.534693877551
10,11,uncinate_R,Right,2939.0,2596.07430459615,0.981163818276448,5.17658519744873,2.28623145236121,139.697856413746,142.392990813202,144.675399795849,13.1860017776489,31.6916065216064,68.2584609985352,120.0,163.0,120.0,175.0,131.0,159.0,32329.0,139.697856413746,142.392990813202,144.675399795849
