,Unnamed: 0,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,0,background,,,,,,,,,,,,,,,,,,,,,
1,1,5,left aLEC,740.0,623.983552000406,0.979944204788476,5.01826477050781,1.11616553284131,100.168918918919,128.02972972973,102.85,5.02640342712402,12.6370763778687,25.2238235473633,88.0,106.0,113.0,137.0,95.0,110.0,3700.0,100.168918918919,128.02972972973,102.85
2,2,6,right aLEC,695.0,570.680491476478,0.981105013144083,5.16860055923462,1.90738218485624,140.604316546763,125.138129496403,102.430215827338,4.93250274658203,10.1691923141479,25.4941368103027,136.0,146.0,111.0,135.0,97.0,110.0,4170.0,140.604316546763,125.138129496403,102.430215827338
3,3,7,left pMEC,338.0,334.365626808011,0.973632709446887,4.38363170623779,1.23261132713763,102.739644970414,120.343195266272,106.636094674556,4.4729323387146,7.20164155960083,19.6076889038086,95.0,107.0,111.0,131.0,100.0,111.0,2366.0,102.739644970414,120.343195266272,106.636094674556
4,4,8,right pMEC,388.0,386.430120967638,0.976972554317254,4.68680429458618,1.89876043811944,139.853092783505,117.572164948454,106.280927835052,4.91719245910645,7.05537986755371,23.045919418335,135.0,146.0,108.0,130.0,101.0,111.0,3104.0,139.853092783505,117.572164948454,106.280927835052
5,5,9,left perirhinal,2801.0,1574.54433742448,0.90116295691412,2.30690884590149,1.60071915145584,90.838272045698,124.47732952517,101.183505890753,12.2564382553101,17.8552112579346,28.274486541748,84.0,99.0,107.0,138.0,89.0,110.0,25209.0,90.838272045698,124.47732952517,101.183505890753
6,6,10,right perirhinal,2042.0,1088.05055259273,0.92129370756461,2.57157015800476,1.70845320284256,149.454456415279,120.817335945152,99.4662095984329,10.7257995605469,13.2911596298218,27.582145690918,143.0,156.0,106.0,135.0,91.0,108.0,20420.0,149.454456415279,120.817335945152,99.4662095984329
7,7,11,left parahippocampal,4032.0,2211.7619495465,0.834057871056431,1.81265497207642,2.14234840532267,94.0597718253968,103.890873015873,107.654761904762,15.5280427932739,19.3522148132324,28.1469841003418,84.0,107.0,86.0,118.0,94.0,117.0,44352.0,94.0597718253968,103.890873015873,107.654761904762
8,8,12,right parahippocampal,3426.0,1802.96510993783,0.896793723649283,2.26014804840088,1.37451867913171,144.929655575015,98.9748978400467,108.902218330414,11.6410255432129,21.4827003479004,26.3104400634766,133.0,156.0,85.0,113.0,99.0,116.0,41112.0,144.929655575015,98.9748978400467,108.902218330414
9,9,13,left DG/CA3,540.0,578.917349157732,0.985289248346986,5.85154676437378,1.52759514976506,95.3092592592593,116.825925925926,115.07962962963,4.81833171844482,13.635214805603,28.1946926116943,90.0,105.0,101.0,126.0,111.0,121.0,7020.0,95.3092592592593,116.825925925926,115.07962962963
10,10,14,right DG/CA3,770.0,744.354931303687,0.987065379928133,6.23759365081787,1.65113064315134,148.393506493506,112.877922077922,114.28961038961,5.26744556427002,15.0935468673706,32.8561859130859,136.0,154.0,96.0,124.0,108.0,127.0,10780.0,148.393506493506,112.877922077922,114.28961038961
11,11,15,left CA1,1533.0,1340.83911177606,0.982645840228793,5.39107751846313,1.70473643677825,95.6333985649054,118.25831702544,113.954990215264,8.16772651672363,21.2213935852051,44.0328483581543,86.0,108.0,99.0,132.0,106.0,125.0,22995.0,95.6333985649054,118.25831702544,113.954990215264
12,12,16,right CA1,1859.0,1589.76656314962,0.988126862807808,6.50871419906616,1.48427578343947,147.766541151157,113.4384077461,113.683162990855,7.93357467651367,22.2217388153076,51.6373710632324,135.0,157.0,94.0,130.0,105.0,127.0,29744.0,147.766541151157,113.4384077461,113.683162990855
13,13,17,left subiculum,814.0,742.593626219322,0.984623601267741,5.72444820404053,1.71722533479648,98.2764127764128,117.62285012285,112.152334152334,6.05003356933594,11.5223083496094,34.6331024169922,91.0,105.0,94.0,131.0,101.0,121.0,13838.0,98.2764127764128,117.62285012285,112.152334152334
14,14,18,right subiculum,757.0,748.515912868796,0.994382667727517,9.44779968261719,1.46547640451326,145.369881109643,114.393659180978,111.217965653897,3.88914823532104,12.4457302093506,36.7438926696777,138.0,152.0,99.0,130.0,104.0,121.0,13626.0,145.369881109643,114.393659180978,111.217965653897
