,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,36398.0,20266.3448121485,0.988454980191543,6.60001230239868,1.70513722585385,115.63649101599,128.81430298368,171.857876806418,24.2663326263428,64.7678909301758,160.158096313477,99.0,140.0,52.0,199.0,130.0,215.0,36398.0,115.63649101599,128.81430298368,171.857876806418
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,22126.0,12106.073595542,0.965278262922195,3.82813477516174,1.97421456898959,119.091159721595,120.830742113351,170.388185844708,26.1288013458252,56.3973197937012,100.024574279785,101.0,137.0,79.0,181.0,122.0,216.0,154882.0,119.091159721595,120.830742113351,170.388185844708
7,8,inferior_fronto_occipital_R,Right,11012.0,8732.52183237869,0.988625536532169,6.64902591705322,1.67602858537172,130.91917907737,125.365147112241,149.120414093716,26.0088062286377,31.3036231994629,172.933227539062,108.0,147.0,52.0,194.0,131.0,185.0,88096.0,130.91917907737,125.365147112241,149.120414093716
8,9,inferior_longitudinal_fasciculus_R,Right,12775.0,7523.35113582082,0.987745092314646,6.40714597702026,1.35609818452506,142.352876712329,103.45095890411,140.884148727984,18.8236846923828,25.4224910736084,120.606094360352,112.0,162.0,53.0,154.0,116.0,176.0,114975.0,142.352876712329,103.45095890411,140.884148727984
9,10,superior_longitudinal_fasciculus_R,Right,3297.0,2405.99339590102,0.984782312511517,5.75399160385132,1.9591324088167,148.532605398847,111.720655141037,166.035790112223,13.4436635971069,37.7500686645508,77.3547286987305,132.0,169.0,93.0,146.0,148.0,183.0,32970.0,148.532605398847,111.720655141037,166.035790112223
10,11,uncinate_R,Right,2840.0,2479.3488590343,0.978260676400658,4.82208871841431,2.2813619781304,127.122887323944,156.234154929577,132.821830985915,13.5228462219238,31.3699378967285,65.208366394043,108.0,144.0,134.0,189.0,119.0,142.0,31240.0,127.122887323944,156.234154929577,132.821830985915
