,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.49153822702581573,0.15697096085329224,0.24739845811258046,0.36174489895033307,-0.031185410824634375,-0.14900253351181886,-0.09288316833181384,0.3353380886354844,0.2933138000278624,116.84874147920634,47.921004759692096,48.02134582920586,48.11622299475994,47.93027147278684,48.45432342492172,47.632494306509955,47.89616114918851,47.797808507983795,48.10539492524327,116.84874147920806
