,Label,Description,ProbabilityNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,Background,0,,,,,,,,,,,,,,,,,,,,,
1,1,CSF,1,344009.0,258822.549813564,0.649948420920841,1.31582701206207,1.71079515684452,118.167940373653,123.181544668889,137.998258766486,124.294494628906,141.501892089844,163.550048828125,49.0,188.0,47.0,211.0,54.0,200.0,344009.0,118.167940373653,123.181544668889,137.998258766486
2,2,GM,2,484074.0,319520.237735597,0.733213985564745,1.47059261798859,1.76088677246972,118.997219433392,123.94696265447,138.198934460434,105.636161804199,141.402679443359,155.347763061523,51.0,185.0,49.0,208.0,80.0,197.0,968148.0,118.997219433392,123.94696265447,138.198934460434
3,3,WM,3,498100.0,193549.698667432,0.785548084023716,1.61602938175201,1.70860925622461,119.217480425617,121.750226862076,141.92411563943,87.3312225341797,121.21866607666,141.129821777344,55.0,182.0,51.0,206.0,83.0,195.0,1494300.0,119.217480425617,121.750226862076,141.92411563943
4,4,DeepGray,4,40090.0,15199.7231458829,0.848930504890447,1.89213168621063,2.90726232276775,118.072836118733,138.305737091544,131.53317535545,34.800464630127,53.370662689209,65.8470611572266,84.0,152.0,110.0,168.0,107.0,157.0,160360.0,118.072836118733,138.305737091544,131.53317535545
5,5,BrainStem,5,20089.0,4997.65306470573,0.892682403783023,2.21883821487427,1.5890652991612,117.249091542635,125.329782468017,92.8459853651252,24.6049556732178,25.5483646392822,54.5944175720215,102.0,134.0,113.0,141.0,60.0,123.0,100445.0,117.249091542635,125.329782468017,92.8459853651252
6,6,Cerebellum,6,142433.0,18418.288476848,0.902403642522471,2.3207688331604,3.07476971596549,116.052572086525,100.797876896506,80.8944977638609,43.3450355529785,51.7328033447266,100.593803405762,64.0,169.0,68.0,135.0,56.0,116.0,854598.0,116.052572086525,100.797876896506,80.8944977638609
