,Label,Description,ProbabilityNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,Background,0,,,,,,,,,,,,,,,,,,,,,
1,1,CSF,1,302147.0,238967.150902752,0.663064586761206,1.33589446544647,1.54575887749683,120.356895815613,119.17307469543,149.399563788487,131.280532836914,139.950805664062,175.376937866211,53.0,188.0,33.0,210.0,70.0,212.0,302147.0,120.356895815613,119.17307469543,149.399563788487
2,2,GM,2,509860.0,305092.624674288,0.775541865010883,1.5840425491333,1.51070098509264,120.435825520731,119.291383909308,148.30329306084,103.475158691406,138.487854003906,163.909057617188,55.0,186.0,35.0,208.0,93.0,210.0,1019720.0,120.435825520731,119.291383909308,148.30329306084
3,3,WM,3,535299.0,189701.626716064,0.816628889282102,1.73261249065399,1.526458165136,120.979917765585,116.982473346672,153.040007547184,85.5078964233398,116.80859375,148.152053833008,58.0,183.0,37.0,204.0,97.0,207.0,1605897.0,120.979917765585,116.982473346672,153.040007547184
4,4,DeepGray,4,44662.0,15636.3346645594,0.825461746528747,1.77161085605621,0.176449622333666,119.809995074112,130.554543011956,138.751197886346,35.2493019104004,56.3074264526367,62.4480476379395,88.0,153.0,102.0,162.0,116.0,163.0,178648.0,119.809995074112,130.554543011956,138.751197886346
5,5,BrainStem,5,21050.0,5012.04413032277,0.888390797341119,2.17823171615601,1.48664586082494,119.765795724466,112.6967695962,104.288408551069,24.7506065368652,27.7695827484131,53.9125556945801,87.0,135.0,98.0,129.0,73.0,134.0,105250.0,119.765795724466,112.6967695962,104.288408551069
6,6,Cerebellum,6,150103.0,18326.7818827422,0.89140136615083,2.20645952224731,3.09858081573896,118.993444501442,85.6518790430571,97.5544659333924,44.6246910095215,52.2165679931641,98.4625778198242,66.0,174.0,54.0,121.0,72.0,133.0,900618.0,118.993444501442,85.6518790430571,97.5544659333924
