,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39763.0,21934.2409347204,0.991276734956764,7.58742904663086,1.6052986872493,134.33392852652,126.913059879788,145.727007519553,22.7023620605469,67.0384826660156,172.252563476562,120.0,154.0,44.0,204.0,107.0,187.0,39763.0,134.33392852652,126.913059879788,145.727007519553
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,23148.0,12769.6418127714,0.964873764021261,3.80642127990723,1.65131239382991,138.042249870399,121.41675306722,144.466303784344,26.0154819488525,61.416877746582,99.0258865356445,121.0,153.0,72.0,186.0,96.0,189.0,162036.0,138.042249870399,121.41675306722,144.466303784344
7,8,inferior_fronto_occipital_R,Right,12861.0,9711.96226907001,0.991069041577732,7.49907732009888,1.54682818797728,149.629733302232,128.571806235907,122.287458206982,25.1648292541504,32.8453254699707,188.712997436523,127.0,167.0,44.0,198.0,109.0,150.0,102888.0,149.629733302232,128.571806235907,122.287458206982
8,9,inferior_longitudinal_fasciculus_R,Right,14568.0,8329.53682009401,0.989492242032758,6.91630125045776,1.25813147271628,160.194261394838,104.611889071938,111.460873146623,20.1665706634521,24.4492893218994,139.478073120117,126.0,184.0,45.0,158.0,93.0,142.0,131112.0,160.194261394838,104.611889071938,111.460873146623
9,10,superior_longitudinal_fasciculus_R,Right,3078.0,2596.50379951359,0.98837711866516,6.57799768447876,1.61386168288024,163.362573099415,108.9840805718,138.794346978558,12.8116436004639,43.7122611999512,84.2749633789062,151.0,184.0,86.0,144.0,115.0,155.0,30780.0,163.362573099415,108.9840805718,138.794346978558
10,11,uncinate_R,Right,3285.0,2767.08954977064,0.981122442703509,5.17096328735352,2.18008629372324,148.933942161339,161.536377473364,109.244140030441,13.1547393798828,32.8659172058105,68.0226745605469,130.0,170.0,136.0,196.0,94.0,121.0,36135.0,148.933942161339,161.536377473364,109.244140030441
