,Label,Description,ProbabilityNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,Background,0,,,,,,,,,,,,,,,,,,,,,
1,1,CSF,1,330691.0,249297.517699845,0.658358022818847,1.32854187488556,1.5576246192691,85.029804258356,103.269583992307,133.882739475825,121.353942871094,157.565673828125,161.22380065918,7.0,161.0,30.0,189.0,54.0,192.0,330691.0,85.029804258356,103.269583992307,133.882739475825
2,2,GM,2,489071.0,295571.980120059,0.77224106270058,1.5739860534668,3.04148569574257,84.9155684961897,107.314332683803,135.364936788319,99.4759521484375,147.773086547852,156.573760986328,9.0,159.0,32.0,187.0,84.0,189.0,978142.0,84.9155684961897,107.314332683803,135.364936788319
3,3,WM,3,494726.0,175118.052864766,0.814722676965889,1.72458148002625,2.79886327926994,84.996003848595,105.766224132146,139.380376208245,78.1271591186523,132.095230102539,134.73664855957,13.0,156.0,35.0,184.0,88.0,189.0,1484178.0,84.996003848595,105.766224132146,139.380376208245
4,4,DeepGray,4,40887.0,15024.6430272276,0.857750259211504,1.94527316093445,3.08030559349393,85.2374593391543,116.423264118179,127.881184728642,33.5877418518066,54.7312965393066,65.3373336791992,50.0,122.0,90.0,147.0,106.0,150.0,163548.0,85.2374593391543,116.423264118179,127.881184728642
5,5,BrainStem,5,21387.0,5255.83251994756,0.87647469558783,2.07706785202026,1.48873347396652,84.712816196755,101.942441670173,92.9185486510497,26.0541725158691,26.9151363372803,54.116283416748,68.0,102.0,89.0,119.0,60.0,121.0,106935.0,84.712816196755,101.942441670173,92.9185486510497
6,6,Cerebellum,6,149322.0,19521.5687792811,0.895405546613945,2.24592161178589,3.05835705920468,82.7909886018135,77.0096636798328,80.7791216297665,45.1732368469238,50.869800567627,101.455551147461,30.0,137.0,46.0,111.0,56.0,116.0,895932.0,82.7909886018135,77.0096636798328,80.7791216297665
