,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39047.06051194668,21317.9434743661,0.991327412139327,7.60946846008301,1.63167874249615,130.9430173893,123.589187389556,154.964632366123,22.739294052124,69.3789749145508,173.033935546875,117.0,152.0,45.0,201.0,114.0,199.0,39047.0,130.9430173893,123.589187389556,154.964632366123
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,24068.03729867935,13037.6680694562,0.972409162200943,4.28666019439697,1.58617263723912,133.574829649327,115.542836961941,156.174505567559,24.5377349853516,61.3408203125,105.184928894043,117.0,150.0,65.0,179.0,106.0,199.0,168476.0,133.574829649327,115.542836961941,156.174505567559
7,8,inferior_fronto_occipital_R,Right,10954.01697564125,8659.49023504997,0.990277973327864,7.18893766403198,1.59179312722854,146.996987401862,127.008855212708,131.586817600876,25.5381870269775,29.3094215393066,183.592437744141,127.0,162.0,45.0,197.0,110.0,157.0,87632.0,146.996987401862,127.008855212708,131.586817600876
8,9,inferior_longitudinal_fasciculus_R,Right,13224.020493507385,7634.42410730407,0.99001996894934,7.09586477279663,1.32935253591927,157.929522081065,104.959694494858,118.590895341803,18.4824962615967,23.5398330688477,131.149291992188,129.0,177.0,46.0,157.0,102.0,142.0,119016.0,157.929522081065,104.959694494858,118.590895341803
9,10,superior_longitudinal_fasciculus_R,Right,3681.005704522133,2756.09315840083,0.98569895710393,5.93416261672974,1.77365636907742,160.101059494703,105.082042923119,147.685411572942,15.3705606460571,37.2456016540527,91.2114028930664,145.0,181.0,84.0,138.0,125.0,171.0,36810.0,160.101059494703,105.082042923119,147.685411572942
10,11,uncinate_R,Right,2962.0045902729034,2455.22570195049,0.984309962244254,5.66739225387573,2.17504826175818,145.252532072924,159.774139095206,123.451721809588,12.4326457977295,28.2822513580322,70.4606781005859,127.0,165.0,134.0,195.0,110.0,137.0,32582.0,145.252532072924,159.774139095206,123.451721809588
