,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.4687853061703534,0.3527487163857685,0.18148844177415083,0.2676453011535914,-0.17338342422280054,-0.199327504134707,0.036255681051940644,0.2948910332170772,0.15791447852171706,116.10220688971135,47.598767671216144,47.907254589545424,47.74627943419769,47.533103621440205,48.040156777405294,47.35836964890145,47.66939560840799,47.454469835274914,47.73757453323797,116.10220688970996
