,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,11718.227229495496,4235.2167666068,0.978398425112807,4.83727073669434,1.23233959984587,105.060293988205,113.48807323299,155.105888566147,16.3829917907715,28.4366130828857,79.2489700317383,85.0,118.0,86.0,155.0,132.0,170.0,45444.0,105.060293988205,113.48807323299,155.105888566147
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,43008.09090645838,9689.02140210911,0.568228351795521,1.21525740623474,1.88995862431763,94.0765282874068,89.5599443605056,97.7844449240953,40.3332023620605,44.4971771240234,49.0152244567871,70.0,116.0,62.0,116.0,77.0,126.0,250182.0,94.0765282874068,89.5599443605056,97.7844449240953
4,7,left cerebellum white matter,inner,11399.511252564405,3521.96150307166,0.926018444115037,2.64915919303894,1.42599816677719,100.754252623959,97.957111834962,102.593286283026,15.0448455810547,30.8967704772949,39.8561897277832,82.0,117.0,77.0,120.0,91.0,120.0,77364.0,100.754252623959,97.957111834962,102.593286283026
5,10,left thalamus proper,inner,7968.930866568277,2196.38538264491,0.772642623759924,1.57519698143005,1.02208533060464,106.186513072741,116.360082837173,147.579342479938,19.1757926940918,19.6855545043945,30.2056503295898,93.0,118.0,103.0,131.0,135.0,160.0,77260.0,106.186513072741,116.360082837173,147.579342479938
6,11,left caudate,inner,3395.5113141007987,1607.70084246335,0.97054641973076,4.15085554122925,1.57757982611826,103.456561360875,137.990279465371,159.675577156744,9.70895385742188,16.0066814422607,40.300464630127,97.0,110.0,110.0,154.0,147.0,170.0,36212.0,103.456561360875,137.990279465371,159.675577156744
7,12,left putamen,inner,3757.547909255531,1594.72796253612,0.945932129181451,3.08295059204102,1.32320633858635,92.2393631622289,133.860005489981,150.543782596761,10.5921106338501,18.6607151031494,32.6549530029297,87.0,102.0,116.0,149.0,140.0,161.0,43716.0,92.2393631622289,133.860005489981,150.543782596761
8,13,left pallidium,inner,1170.6881353294066,633.157837017584,0.899401007784809,2.28767776489258,0.936688566959674,97.0881057268722,130.970044052863,146.601762114537,8.0657262802124,11.3056325912476,18.4517822265625,90.0,104.0,122.0,140.0,141.0,154.0,14755.0,97.0881057268722,130.970044052863,146.601762114537
9,15,4th ventricle,inner,1505.907204917122,968.872888495797,0.923192187028819,2.60187220573425,0.967031178139818,116.71095890411,102.739726027397,105.615753424658,9.84757995605469,12.3827085494995,25.6221446990967,110.0,124.0,95.0,107.0,85.0,123.0,21900.0,116.71095890411,102.739726027397,105.615753424658
10,16,brain stem,inner,17195.191104913247,4388.96567675108,0.894873044575232,2.2405412197113,1.54301905835504,116.364885129866,115.066762641713,110.596724851539,22.8622264862061,24.6095428466797,51.2237586975098,103.0,130.0,104.0,129.0,79.0,139.0,266736.0,116.364885129866,115.066762641713,110.596724851539
11,17,left hippocampus,inner,2833.3747204844753,1442.47972633718,0.974086942456832,4.42137670516968,1.56914617167693,92.139060793593,120.911539861667,130.809610484165,8.42821788787842,15.6217279434204,37.2643280029297,83.0,101.0,101.0,136.0,122.0,138.0,46699.0,92.139060793593,120.911539861667,130.809610484165
12,18,left amygdala,inner,694.1613348693309,469.700478763217,0.929583603321279,2.71288442611694,2.37244761669293,94.2912332838039,134.719167904903,130.811292719168,6.02960014343262,10.6782503128052,16.357608795166,88.0,101.0,127.0,140.0,123.0,136.0,12114.0,94.2912332838039,134.719167904903,130.811292719168
13,24,CSF,inner,905.6072095323515,573.329332492592,0.78050842696943,1.59962821006775,0.228110960321077,117.924829157175,108.815489749431,145.842824601367,9.3665828704834,11.2989044189453,14.9830503463745,112.0,124.0,104.0,117.0,138.0,153.0,21072.0,117.924829157175,108.815489749431,145.842824601367
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,4732.261819287504,1768.08399889664,0.804894512256682,1.68515300750732,0.582829246522461,106.536399302528,122.58347863993,134.620967741935,14.9478158950806,21.4821548461914,25.1893577575684,91.0,116.0,112.0,137.0,124.0,144.0,128464.0,106.536399302528,122.58347863993,134.620967741935
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,8626.991686251238,3621.71094868904,0.985576375222542,5.90907526016235,1.9733632911173,131.1593735055,113.574485891918,152.8406264945,14.0182914733887,25.6359882354736,82.8351364135742,117.0,150.0,87.0,151.0,127.0,167.0,359652.0,131.1593735055,113.574485891918,152.8406264945
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,46324.18108714917,10300.9989909941,0.608091834191311,1.25965738296509,1.49468523985539,140.220275204845,89.4923183113644,93.0321072319202,40.3917922973633,46.5129470825195,50.8798179626465,116.0,166.0,61.0,117.0,72.0,125.0,2021040.0,140.220275204845,89.4923183113644,93.0321072319202
21,46,right cerebellum white matter,inner,11725.447332532769,3606.675073138,0.940488227246948,2.94268012046814,1.9231009746912,133.646287825475,98.021463757917,99.3024278676988,14.3891620635986,30.864294052124,42.342700958252,118.0,153.0,78.0,121.0,85.0,118.0,522928.0,133.646287825475,98.021463757917,99.3024278676988
22,49,right thalamus proper,inner,7530.567467876649,2145.52850755903,0.853146637389087,1.91691613197327,2.16263525712827,128.903985755376,114.839474044651,144.818244076154,16.9683303833008,19.4526863098145,32.5268669128418,117.0,141.0,102.0,131.0,131.0,157.0,357749.0,128.903985755376,114.839474044651,144.818244076154
23,50,right caudate,inner,3593.5484259803106,1668.26171643856,0.971255346233572,4.2009744644165,1.72153390713609,130.769517795637,136.4196326062,157.969001148106,9.80660247802734,16.663387298584,41.1972846984863,122.0,137.0,108.0,153.0,146.0,167.0,174200.0,130.769517795637,136.4196326062,157.969001148106
24,51,right putamen,inner,3780.239661658392,1596.80288893556,0.942104217595709,2.98222398757935,1.9369835521737,141.025648021828,133.387721691678,146.496862210095,11.0245561599731,18.2691287994385,32.8776969909668,129.0,148.0,116.0,149.0,135.0,157.0,186915.0,141.025648021828,133.387721691678,146.496862210095
25,52,right palladium,inner,1241.8577224111061,660.829829001311,0.918903461098151,2.53496670722961,2.24937481903334,136.245016611296,129.812292358804,143.25415282392,8.12159252166748,11.0656270980835,20.5879669189453,118.0,143.0,117.0,138.0,137.0,152.0,62608.0,136.245016611296,129.812292358804,143.25415282392
26,53,right hippocampus,inner,3238.7319338628513,1634.5153271812,0.980232626337577,5.05437421798706,1.74822540203739,141.723566878981,118.36178343949,127.288853503185,7.88628578186035,18.8737659454346,39.8602409362793,128.0,152.0,98.0,135.0,120.0,138.0,166420.0,141.723566878981,118.36178343949,127.288853503185
27,54,right amygdala,inner,595.1427789295749,428.308299325528,0.926880956940306,2.66414141654968,0.543637814300746,136.535528596187,133.597920277296,127.944540727903,5.78530502319336,10.2635316848755,15.4128713607788,129.0,143.0,127.0,138.0,122.0,133.0,31158.0,136.535528596187,133.597920277296,127.944540727903
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,4431.080378304079,1757.05947217099,0.827888606372997,1.78287267684937,2.4561287397118,126.370810055866,121.702746741155,132.403165735568,14.7302980422974,20.2303218841553,26.2622451782227,116.0,143.0,111.0,137.0,122.0,143.0,257760.0,126.370810055866,121.702746741155,132.403165735568
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,4483.683986147075,1575.15514500683,0.804078778609199,1.68202137947083,1.6842462045518,117.689440993789,91.2028985507246,118.757303887739,14.4595565795898,19.0576725006104,24.3212833404541,110.0,126.0,79.0,104.0,106.0,130.0,2738610.0,117.689440993789,91.2028985507246,118.757303887739
37,631,cerebellar vermal lobules VI-VII,inner,1683.3154509758515,810.361739805789,0.787105023466663,1.62122130393982,1.33427485796355,117.696691176471,79.484068627451,103.526348039216,10.6151924133301,13.9615831375122,17.2095756530762,112.0,123.0,73.0,89.0,92.0,112.0,1029792.0,117.696691176471,79.484068627451,103.526348039216
38,632,cerebellar vermal lobules VIII-X,inner,2351.6907035692043,1068.02117102206,0.876781253164734,2.07947993278503,1.51459055299506,117.076315789474,88.5390350877193,95.7223684210526,11.2393388748169,13.6751689910889,23.3719806671143,109.0,124.0,78.0,102.0,87.0,107.0,1440960.0,117.076315789474,88.5390350877193,95.7223684210526
39,1002,left caudal anterior cingulate,outer,3425.423169540933,2378.26382741337,0.950466994257818,3.21723914146423,1.66558951940198,113.773562180066,139.213791026799,181.092140921409,11.4936904907227,18.0244998931885,36.9779510498047,106.0,119.0,122.0,154.0,169.0,192.0,3327642.0,113.773562180066,139.213791026799,181.092140921409
40,1003,left caudal middle frontal,outer,5799.805625512998,4575.22977953329,0.74909981246934,1.50953149795532,1.91667460617239,90.8198470567313,126.072736973146,193.100124488707,23.0852088928223,26.7404251098633,34.8478507995605,75.0,104.0,103.0,145.0,174.0,205.0,5639869.0,90.8198470567313,126.072736973146,193.100124488707
41,1005,left cuneus,outer,3737.950486725788,3442.096910251,0.872397010829968,2.04583525657654,2.161992046803,110.150110375276,59.9867549668874,135.168322295806,17.9271488189697,28.1382808685303,36.6759910583496,96.0,119.0,47.0,80.0,113.0,155.0,3642120.0,110.150110375276,59.9867549668874,135.168322295806
42,1006,left entorhinal,outer,2059.792252205132,1462.51132017665,0.850471947150521,1.90106701850891,1.9729470019597,93.1607411116675,138.842764146219,119.016524787181,12.9715642929077,19.3530464172363,24.6598129272461,81.0,102.0,125.0,149.0,111.0,130.0,2008982.0,93.1607411116675,138.842764146219,119.016524787181
43,1007,left fusiform,outer,8388.728286021202,5665.14561222136,0.976242884732658,4.61511945724487,1.54826880882676,83.6131808680684,101.477437599902,117.138448297061,14.4083290100098,23.7180976867676,66.4961624145508,69.0,97.0,72.0,139.0,107.0,129.0,8189931.0,83.6131808680684,101.477437599902,117.138448297061
44,1008,left inferior parietal,outer,13061.166394428436,9164.21338146214,0.891243129636096,2.20494604110718,2.52625390925416,80.5579246624023,67.9967622206428,156.102187475322,21.1263408660889,36.1047096252441,46.5824432373047,63.0,99.0,51.0,89.0,129.0,180.0,12764304.0,80.5579246624023,67.9967622206428,156.102187475322
45,1009,left inferior temporal,outer,14102.924118377952,7965.5477564504,0.97741485580615,4.73194456100464,1.34437892159539,69.9240839610912,122.603452058802,116.083229722811,17.2404289245605,26.7113876342773,81.5807571411133,54.0,93.0,82.0,157.0,102.0,135.0,13796057.0,69.9240839610912,122.603452058802,116.083229722811
46,1010,left isthmus cingulate,outer,2218.6345190251573,1847.84617782617,0.952267813132232,3.27585506439209,2.31724188492271,112.808926080893,87.257089725709,147.389586238959,13.827657699585,18.0040588378906,45.2974014282227,98.0,119.0,76.0,101.0,128.0,165.0,2172510.0,112.808926080893,87.257089725709,147.389586238959
47,1011,left lateral occipital,outer,10816.7457931273,7947.68335297851,0.956956094182108,3.44551086425781,2.44913658598548,87.7014398779441,62.0447220368075,120.986078001335,16.9826240539551,36.4432792663574,58.5138168334961,65.0,111.0,43.0,84.0,103.0,143.0,10602357.0,87.7014398779441,62.0447220368075,120.986078001335
48,1012,left lateral orbitofrontal,outer,7785.333960763313,5543.79481867418,0.973208292392421,4.34923934936523,1.38105254475443,93.2992845786963,167.308028616852,143.13261791203,13.7684812545776,30.0544719696045,59.8824234008789,72.0,111.0,141.0,196.0,127.0,161.0,7638576.0,93.2992845786963,167.308028616852,143.13261791203
49,1013,left lingual,outer,6624.9602583442975,5161.72119850477,0.95385881525324,3.3304967880249,1.96068749869178,103.803362914526,82.1938346567025,121.651720379885,15.0377340316772,26.1728534698486,50.0831260681152,85.0,116.0,56.0,106.0,105.0,135.0,6506499.0,103.803362914526,82.1938346567025,121.651720379885
50,1014,left medial orbitofrontal,outer,4350.627801603028,3702.76553017953,0.984789568435517,5.75535345077515,1.53196699186323,109.423186344239,170.155761024182,145.530109056425,11.3496894836426,21.3021564483643,65.3214721679688,101.0,115.0,141.0,195.0,131.0,168.0,4277052.0,109.423186344239,170.155761024182,145.530109056425
51,1015,left middle temporal,outer,15150.870502073703,9210.51394091525,0.974751935022904,4.47847032546997,1.57739409489668,61.8849479202124,118.550343794676,132.821907549867,19.4125709533691,26.3582668304443,86.9386215209961,51.0,89.0,64.0,163.0,112.0,149.0,14909335.0,61.8849479202124,118.550343794676,132.821907549867
52,1016,left parahippocampal,outer,1511.0644213723176,1422.63573191337,0.979391253503713,4.95117616653442,2.06103873726218,94.0054607508532,115.767918088737,122.741296928328,6.6217565536499,20.3139934539795,32.7854843139648,82.0,107.0,101.0,128.0,115.0,130.0,1488440.0,94.0054607508532,115.767918088737,122.741296928328
53,1017,left paracentral,outer,3946.302031515691,2987.52908402113,0.926716930443406,2.66127181053162,1.25354003319017,114.618400418191,95.7501306847883,185.986408782018,12.2813320159912,31.853630065918,32.6839637756348,103.0,121.0,76.0,111.0,171.0,204.0,3891042.0,114.618400418191,95.7501306847883,185.986408782018
54,1018,left pars opercularis,outer,4115.458731246107,3581.22045544848,0.877060778923066,2.08168768882751,2.40856069994511,74.9451127819549,139.675939849624,170.464661654135,17.6925392150879,25.1699314117432,36.8303413391113,59.0,89.0,124.0,149.0,154.0,187.0,4061820.0,74.9451127819549,139.675939849624,170.464661654135
55,1019,left pars orbitalis,outer,1976.245345630963,1747.82514104221,0.895240050348115,2.24424505233765,2.07818398833916,75.8940501043841,163.43006263048,152.109081419624,12.9295597076416,18.2999248504639,29.0170993804932,67.0,88.0,153.0,178.0,145.0,164.0,1952404.0,75.8940501043841,163.43006263048,152.109081419624
56,1020,left pars triangularis,outer,3864.8180115236,3361.59023398366,0.778021909504776,1.59175562858582,1.46157150444101,70.1539898585535,157.759274085935,163.756338404057,21.3461608886719,22.4554386138916,33.9778709411621,59.0,89.0,143.0,178.0,153.0,181.0,3821940.0,70.1539898585535,157.759274085935,163.756338404057
57,1021,left pericalcarine,outer,1842.1577177958766,1407.84245234304,0.92668233729303,2.66066765785217,1.68078308255388,107.076147816349,67.2693169092945,125.783314669653,11.8810577392578,15.2418594360352,31.6115455627441,93.0,114.0,52.0,80.0,113.0,136.0,1823506.0,107.076147816349,67.2693169092945,125.783314669653
58,1022,left postcentral,outer,9455.240648955656,8510.12477280692,0.982969757128349,5.44166135787964,2.37971627965774,77.0866150321806,101.010254172576,179.23835496891,17.1880474090576,30.5747814178467,93.5315322875977,52.0,117.0,67.0,129.0,157.0,203.0,9368674.0,77.0866150321806,101.010254172576,179.23835496891
59,1023,left posterior cingulate,outer,3375.913891571055,2714.89485778688,0.940793779409106,2.95003128051758,1.52439641253566,114.758325695081,102.474488237091,173.75435380385,15.2284355163574,18.3993663787842,44.9243621826172,103.0,121.0,84.0,125.0,157.0,188.0,3348279.0,114.758325695081,102.474488237091,173.75435380385
60,1024,left precentral,outer,14133.867417109126,9900.94086928659,0.975242782405458,4.52208662033081,2.32541783925492,80.9689119170985,113.195723564183,183.910311610596,20.015510559082,30.4563980102539,90.5118713378906,56.0,119.0,80.0,141.0,153.0,205.0,14031872.0,80.9689119170985,113.195723564183,183.910311610596
61,1025,left precuneus,outer,10626.9602275761,7811.86789777587,0.949927272920143,3.20029616355896,2.97587016332064,112.580510530913,71.8636319518587,158.835484810249,18.4352321624756,36.2007637023926,58.9982032775879,91.0,120.0,48.0,89.0,131.0,196.0,10560575.0,112.580510530913,71.8636319518587,158.835484810249
62,1026,left rostral anterior cingulate,outer,4478.526769691879,3095.56184061731,0.962011725086484,3.66289472579956,1.93699105477082,111.332335329341,165.175034546292,163.108014739751,11.5945081710815,24.7003345489502,42.4694633483887,101.0,117.0,150.0,179.0,141.0,186.0,4454892.0,111.332335329341,165.175034546292,163.108014739751
63,1027,left rostral middle frontal,outer,8321.684472103658,6716.39921812797,0.975832663823952,4.57625865936279,1.55400923648458,82.218889439762,158.809370352008,178.721368368865,14.2303276062012,28.1227779388428,65.1216583251953,64.0,99.0,133.0,187.0,151.0,198.0,8285836.0,82.218889439762,158.809370352008,178.721368368865
64,1028,left superior frontal,outer,19156.99624446966,13198.9826089936,0.977900406010628,4.78305768966675,1.65597558215676,107.197114090346,149.910838313681,189.164593765143,23.9838962554932,28.730884552002,114.716361999512,90.0,121.0,95.0,196.0,155.0,209.0,19093044.0,107.197114090346,149.910838313681,189.164593765143
65,1029,left superior parietal,outer,11954.427743143455,10526.6984160842,0.954468565063715,3.35220050811768,1.81709571297666,97.4899913718723,65.4243313201035,168.61932700604,19.6000423431396,43.6200637817383,65.7032699584961,75.0,117.0,44.0,93.0,134.0,196.0,11926110.0,97.4899913718723,65.4243313201035,168.61932700604
66,1030,left superior temporal,outer,17375.693680845096,11255.6750526477,0.982604531460113,5.38472938537598,1.3679370100618,68.3661403300487,129.221773714828,142.830286121334,18.0429000854492,35.3173217773438,97.156135559082,53.0,94.0,83.0,165.0,115.0,164.0,17351380.0,68.3661403300487,129.221773714828,142.830286121334
67,1031,left supramarginal,outer,9081.858177599494,6320.0216938172,0.752893525765262,1.51942813396454,1.76074635950989,68.325156161272,93.0302101078932,169.186484951732,25.7732486724854,31.1798706054688,39.1605987548828,55.0,90.0,72.0,111.0,153.0,185.0,9077955.0,68.325156161272,93.0302101078932,169.186484951732
68,1034,left transverse temporal,outer,888.0726735846863,976.775299083971,0.962336460460711,3.67834711074829,2.51829022294745,75.6922183507549,112.936120789779,154.51800232288,7.6098690032959,11.2451276779175,27.9917392730713,63.0,87.0,103.0,122.0,147.0,159.0,890274.0,75.6922183507549,112.936120789779,154.51800232288
69,1035,left insula,outer,7051.977780834495,3805.01800536319,0.963095182640004,3.71524786949158,1.54604505737827,81.2158841597192,134.836916776364,151.128126371215,13.5392284393311,26.9014587402344,50.3015899658203,73.0,90.0,104.0,157.0,134.0,166.0,7076295.0,81.2158841597192,134.836916776364,151.128126371215
70,2002,right caudal anterior cingulate,outer,2481.652558240134,1934.91952512342,0.96540909455081,3.83524012565613,1.64964540946364,123.476309226933,141.5714879468,178.371155444722,9.74709033966064,16.3337917327881,37.3824310302734,118.0,132.0,124.0,160.0,167.0,188.0,4816812.0,123.476309226933,141.5714879468,178.371155444722
71,2003,right caudal middle frontal,outer,5185.06542405368,4103.73496236806,0.817515504256394,1.73639285564423,1.06012807838208,150.980903123135,126.353888999403,188.356276109011,18.4767436981201,28.6274280548096,32.0828857421875,139.0,164.0,110.0,144.0,168.0,201.0,10069081.0,150.980903123135,126.353888999403,188.356276109011
72,2005,right cuneus,outer,3783.333991531509,3581.93059881293,0.872369954797402,2.04563283920288,0.867002246131752,125.552889858233,58.1420392584515,134.870774263904,18.4738388061523,29.9993553161621,37.7906913757324,118.0,141.0,45.0,78.0,112.0,155.0,7354340.0,125.552889858233,58.1420392584515,134.870774263904
73,2006,right entorhinal,outer,1899.9185420940676,1283.99114033316,0.843458806228266,1.86152541637421,1.42497281443073,136.217155266015,137.826818675353,116.71552660152,11.6951808929443,19.2750110626221,21.7708759307861,128.0,147.0,125.0,147.0,108.0,128.0,3695052.0,136.217155266015,137.826818675353,116.71552660152
74,2007,right fusiform,outer,7615.145817741857,5645.7290267332,0.97814058680109,4.80897092819214,1.59502565521168,149.2340511987,102.546661248815,111.035622375728,15.9022827148438,20.9019260406494,76.4736175537109,136.0,162.0,65.0,143.0,100.0,125.0,14817681.0,149.2340511987,102.546661248815,111.035622375728
75,2008,right inferior parietal,outer,14415.451435562807,9719.62334165642,0.855892649278489,1.93366169929504,2.10373622727432,162.098096737264,68.0941614195764,146.951559816829,22.7455921173096,39.434741973877,43.9822807312012,101.0,180.0,45.0,92.0,123.0,175.0,28063808.0,162.098096737264,68.0941614195764,146.951559816829
76,2009,right inferior temporal,outer,14574.293702382833,8968.18294824251,0.981674385467425,5.24752569198608,1.84513614681588,163.654706298655,117.875583864119,110.927954706299,17.8567409515381,27.5361747741699,93.7037048339844,136.0,180.0,76.0,156.0,100.0,125.0,28387170.0,163.654706298655,117.875583864119,110.927954706299
77,2010,right isthmus cingulate,outer,2117.553076503323,1772.59137629388,0.967325849819725,3.94420671463013,1.003185956189,125.386751095957,87.5138821237214,145.380905991232,12.0442724227905,16.1078433990479,47.5051002502441,120.0,137.0,77.0,102.0,125.0,162.0,4126530.0,125.386751095957,87.5138821237214,145.380905991232
78,2011,right lateral occipital,outer,14620.708650479592,9723.63794010432,0.952173380942682,3.27269816398621,0.707680618817017,147.00176366843,58.6548148148148,113.939964726631,18.2358055114746,43.5500221252441,59.6802864074707,120.0,170.0,41.0,85.0,93.0,148.0,28505925.0,147.00176366843,58.6548148148148,113.939964726631
79,2012,right lateral orbitofrontal,outer,8549.633439423305,5371.40826999602,0.966973634917558,3.92347002029419,1.76698143803625,137.230787791048,167.033297140789,140.611412715647,14.6597118377686,28.775634765625,57.5169410705566,119.0,156.0,142.0,194.0,126.0,159.0,16677468.0,137.230787791048,167.033297140789,140.611412715647
80,2013,right lingual,outer,7384.102520549093,5595.2751732642,0.951184369250768,3.2401967048645,1.21432956995589,130.147646319318,76.5890487498254,116.381757228663,15.2560329437256,28.5518169403076,49.4325485229492,118.0,148.0,52.0,103.0,99.0,133.0,14411067.0,130.147646319318,76.5890487498254,116.381757228663
