,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.3926127373506812,0.20811997744701832,0.27721284127910517,0.16707184820479587,-0.17135211376850723,-0.11004863296533984,-0.08728166965023264,0.292026904700506,0.16266519646408198,117.24613522462367,48.077367111655114,48.23836080508966,48.25005032004728,48.0691397746839,48.50600855108649,47.822169577538105,48.055433348461094,47.91100852192335,48.13949344462696,117.24613522462492
