,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,5493.999672532082,2211.62282725852,0.952913721258988,3.29770112037659,1.28646971126889,75.515471423371,142.615944666909,153.299417546414,11.3388366699219,22.2295761108398,37.3920936584473,67,86,121,160,140,166,5494,75.515471423371,142.615944666909,153.299417546414
1,2,BN_STR_Ca_Left,5279.999685287476,2586.82773807856,0.955056534519844,3.37354922294617,1.41161691524537,85.5708333333333,148.097159090909,160.383901515152,15.6497745513916,25.7592849731445,52.7952842712402,63,95,106,164,141,176,10560,85.5708333333333,148.097159090909,160.383901515152
2,3,BN_STR_NAC_Left,464.9999722838402,342.957628593418,0.876476294255115,2.07708024978638,0.0291461127160423,89.8731182795699,148.361290322581,144.038709677419,6.44621849060059,8.42029857635498,13.3893136978149,84,95,145,152,139,151,1395,89.8731182795699,148.361290322581,144.038709677419
3,4,EXA_Left,205.99998772144318,263.398744002908,0.870874836254788,2.03456783294678,0.0837009952061597,92.3349514563107,142.985436893204,151.674757281553,7.32700872421265,8.13086795806885,14.9072971343994,83,96,140,148,144,160,824,92.3349514563107,142.985436893204,151.674757281553
4,5,BN_GP_GPe_Left,663.9999604225159,535.823186185982,0.946404768324047,3.09613823890686,0.874991105893315,81.8539156626506,140.44578313253,152.411144578313,6.35432100296021,10.4489097595215,19.6738567352295,75,89,131,147,147,158,3320,81.8539156626506,140.44578313253,152.411144578313
5,6,BN_GP_GPi_Left,489.99997079372406,360.339232891643,0.913484055906081,2.45776009559631,0.616418288022335,83.2591836734694,136.218367346939,148.571428571429,5.88875579833984,8.76941013336182,14.4731492996216,77,90,130,141,143,153,2940,83.2591836734694,136.218367346939,148.571428571429
6,7,MTg_SN_SNc_Left,141.99999153614044,226.529582596849,0.975929993390918,4.58538818359375,1.54832952385557,91.4507042253521,122.211267605634,140.464788732394,2.63633990287781,10.1537847518921,12.0886421203613,88,96,116,128,137,145,994,91.4507042253521,122.211267605634,140.464788732394
7,8,MTg_RN_Left,322.99998074769974,242.891597615259,0.785999915834991,1.61752986907959,1.49742427443307,94.7058823529412,121.523219814241,144.458204334365,6.29437732696533,7.37539052963257,10.1813430786133,92,98,117,126,140,149,2584,94.7058823529412,121.523219814241,144.458204334365
8,9,MTg_SN_SNr_Left,266.99998408555984,345.630498373069,0.976252036600803,4.61599826812744,1.23153260640587,89.9063670411985,124.861423220974,141.044943820225,3.40979027748108,11.1123695373535,15.7395858764648,86,95,117,132,137,147,2403,89.9063670411985,124.861423220974,141.044943820225
9,10,MTg_VTR_PBP_Left,148.99999111890793,233.845606129086,0.981329264530895,5.19925260543823,1.64836199225386,92.3355704697987,122.859060402685,142.241610738255,2.68134260177612,9.68202114105225,13.9409780502319,87,96,116,128,137,147,1490,92.3355704697987,122.859060402685,142.241610738255
