,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,38421.0,21150.649164481,0.99137962935157,7.63238000869751,1.49699382488623,70.3132401551235,119.060071315166,164.281616824133,22.6572685241699,68.6073837280273,172.92887878418,49.0,85.0,39.0,195.0,127.0,209.0,38421.0,70.3132401551235,119.060071315166,164.281616824133
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,23746.0,12964.6497492764,0.972383593985602,4.28470277786255,1.47401393413889,67.5845194980207,111.218184115219,165.786827255117,24.4289035797119,61.4907684326172,104.670593261719,52.0,85.0,61.0,176.0,115.0,209.0,166222.0,67.5845194980207,111.218184115219,165.786827255117
7,8,inferior_fronto_occipital_R,Right,10679.0,8567.85117054435,0.990287749236693,7.19253730773926,1.53743019119199,54.7946436932297,120.678434310329,140.292162187471,25.4513683319092,28.9479904174805,183.059921264648,41.0,76.0,38.0,190.0,123.0,169.0,85432.0,54.7946436932297,120.678434310329,140.292162187471
8,9,inferior_longitudinal_fasciculus_R,Right,12652.0,7516.84761654874,0.990394945331888,7.23236656188965,1.79745399619075,43.9415902624091,98.8276161871641,128.425229212773,18.0942974090576,23.4255199432373,130.864593505859,26.0,73.0,40.0,151.0,110.0,154.0,113868.0,43.9415902624091,98.8276161871641,128.425229212773
9,10,superior_longitudinal_fasciculus_R,Right,3635.0,2754.9515289087,0.987255511675113,6.28364944458008,1.3821808062317,41.2808803301238,100.429436038514,157.057771664374,14.3645133972168,37.5215110778809,90.2615661621094,20.0,55.0,78.0,134.0,135.0,179.0,36350.0,41.2808803301238,100.429436038514,157.057771664374
10,11,uncinate_R,Right,2853.0,2425.16999408619,0.984543380170022,5.70968866348267,0.973015420952057,56.9985979670522,153.356466876972,130.669470732562,12.2375087738037,28.3835926055908,69.8723678588867,37.0,76.0,128.0,188.0,116.0,143.0,31383.0,56.9985979670522,153.356466876972,130.669470732562
