,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,38653.0,21247.8322849147,0.991277276382024,7.5876636505127,1.694726976134,112.62484153882,126.185755310066,150.878741624195,22.7381420135498,68.500732421875,172.529373168945,96.0,137.0,44.0,202.0,113.0,196.0,38653.0,112.62484153882,126.185755310066,150.878741624195
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,23699.0,12903.9567995817,0.970458316996777,4.14475393295288,1.67320115529114,115.858559432887,118.566985948774,152.496096881725,24.9868774414062,61.5942649841309,103.564460754395,99.0,133.0,69.0,182.0,102.0,197.0,165893.0,115.858559432887,118.566985948774,152.496096881725
7,8,inferior_fronto_occipital_R,Right,10732.0,8621.66195426802,0.99023646476007,7.17371463775635,1.65675749148096,128.596626910175,127.328084234066,127.295378307864,25.4194793701172,29.0436000823975,182.352096557617,105.0,143.0,44.0,196.0,113.0,159.0,85856.0,128.596626910175,127.328084234066,127.295378307864
8,9,inferior_longitudinal_fasciculus_R,Right,12879.0,7531.36610684242,0.990177227519261,7.1521577835083,1.39157704695746,140.956440717447,106.118021585527,116.712167093718,18.2066879272461,23.4370727539062,130.217102050781,115.0,157.0,46.0,158.0,97.0,145.0,115911.0,140.956440717447,106.118021585527,116.712167093718
9,10,superior_longitudinal_fasciculus_R,Right,3560.0,2721.7317157645,0.986938634184652,6.20745325088501,1.80727250508664,143.052528089888,108.326685393258,145.355337078652,14.6361093521118,37.4720001220703,90.8529663085938,128.0,165.0,86.0,144.0,125.0,166.0,35600.0,143.052528089888,108.326685393258,145.355337078652
10,11,uncinate_R,Right,2974.0,2470.76498175533,0.984903541230069,5.77687215805054,2.2183024815447,125.155010087424,159.042703429724,115.833221250841,12.1485757827759,28.1667938232422,70.1807708740234,105.0,145.0,134.0,193.0,102.0,127.0,32714.0,125.155010087424,159.042703429724,115.833221250841
