,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.548241044783178,0.21049665283997482,0.2829002472129345,0.1299564185640531,-0.23853459729906684,-0.3073845378999899,0.09680419361156503,0.37176467588498924,0.17236348838432652,115.71009174656966,47.3895422738842,47.654411254262435,47.62296312684311,47.34518612489962,47.81941927022038,47.14832433044601,47.5294595513243,47.30830561044716,47.59312692541901,115.71009174656986
