,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.46505340615395147,0.3621004575630226,0.20943239232585256,0.21722872116080816,-0.16351521940658859,-0.12432262863555611,0.03921459771473453,0.2865614342733735,0.19007116700830734,116.26178733976839,47.66306187672226,47.964651980692764,47.7852775642475,47.59421276319427,48.13190643662509,47.4577393655873,47.733803412740556,47.567167572524205,47.800261959559165,116.26178733976722
