,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,7563.830218487419,3655.50946547774,0.985223074718254,5.8385272026062,1.34474811838327,101.608180339298,106.743434812921,120.279688589356,15.8143396377563,27.2402744293213,92.3324508666992,85.0,113.0,68.0,151.0,100.0,133.0,34424.0,101.608180339298,106.743434812921,120.279688589356
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,52732.359452568926,11077.9507521954,0.649209529199304,1.3147349357605,1.955940455466,95.8428280942698,67.8715957198573,66.6482549418314,43.15625,50.2444152832031,56.7390289306641,66.0,121.0,38.0,103.0,45.0,96.0,359988.0,95.8428280942698,67.8715957198573,66.6482549418314
4,7,left cerebellum white matter,inner,11934.609637095127,3794.17194397453,0.935305172446476,2.8261194229126,1.47970366433664,102.758524191767,78.8356285440754,71.3606303851535,16.0481834411621,32.4932060241699,45.3540840148926,81.0,120.0,56.0,106.0,59.0,88.0,95053.0,102.758524191767,78.8356285440754,71.3606303851535
5,10,left thalamus proper,inner,8882.183149899356,2348.68646820578,0.827565260377497,1.78135776519775,1.18444467431951,103.128042746883,105.140114783297,113.070453196121,19.9773063659668,20.6919918060303,35.5867309570312,91.0,115.0,88.0,123.0,101.0,125.0,101060.0,103.128042746883,105.140114783297,113.070453196121
6,11,left caudate,inner,3422.444209945388,1598.51985536088,0.971521506571527,4.22027492523193,1.47948109522156,99.527478171546,132.63251155624,120.026964560863,10.1395664215088,17.1266670227051,42.7917556762695,92.0,108.0,101.0,149.0,107.0,132.0,42834.0,99.527478171546,132.63251155624,120.026964560863
7,12,left putamen,inner,4100.077616691124,1707.37917832975,0.951040940713417,3.23556613922119,1.28227431626654,88.4754555198285,125.356055734191,110.075241157556,12.0433788299561,18.0322494506836,38.9671478271484,82.0,100.0,103.0,143.0,101.0,121.0,55980.0,88.4754555198285,125.356055734191,110.075241157556
8,13,left pallidium,inner,1420.3055581077933,714.987942612118,0.90479726608758,2.34828567504883,1.00511971998016,93.9189356435644,120.881188118812,107.837252475248,9.50285148620605,11.2290782928467,22.3154106140137,87.0,102.0,110.0,131.0,102.0,115.0,21008.0,93.9189356435644,120.881188118812,107.837252475248
9,15,4th ventricle,inner,1447.5515186903067,925.442567564721,0.906105441037975,2.36377596855164,2.11506849745228,119.386156648452,86.2792956891318,76.3782635094111,10.6931753158569,13.7094497680664,25.2762718200684,113.0,127.0,78.0,92.0,55.0,91.0,24705.0,119.386156648452,86.2792956891318,76.3782635094111
