,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,38661.139164632186,21018.3841733266,0.991386488318926,7.63540554046631,1.71827087112409,129.108484132036,110.314767663908,131.846526325361,24.2427520751953,67.5288925170898,185.103240966797,111.0,158.0,26.0,191.0,97.0,176.0,43988.0,129.108484132036,110.314767663908,131.846526325361
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,23406.037944287527,12816.682303221,0.967053319980093,3.92813229560852,1.53163044369799,132.438549059367,102.766700461868,133.337163456123,26.3620128631592,63.8678436279297,103.55347442627,116.0,151.0,49.0,171.0,83.0,176.0,186417.0,132.438549059367,102.766700461868,133.337163456123
7,8,inferior_fronto_occipital_R,Right,11092.621564900037,8777.85205629657,0.991340271880574,7.61509132385254,1.67871540286129,147.217890816892,114.23397512083,109.710482529118,25.7157821655273,31.1653289794922,195.828033447266,121.0,164.0,25.0,186.0,92.0,138.0,100968.0,147.217890816892,114.23397512083,109.710482529118
8,9,inferior_longitudinal_fasciculus_R,Right,13066.635354200844,7690.44063954459,0.990599695370761,7.31033086776733,1.41176309930659,161.680096858815,91.4307526737069,98.8470437882559,19.1272449493408,23.7501487731934,139.82649230957,135.0,179.0,27.0,147.0,81.0,124.0,133803.0,161.680096858815,91.4307526737069,98.8470437882559
9,10,superior_longitudinal_fasciculus_R,Right,3680.8413845021278,2772.22807531706,0.986493434513685,6.10497617721558,1.89042612535477,162.144221585482,92.6349092645654,127.486628462273,15.3773393630981,40.0181045532227,93.878288269043,145.0,187.0,70.0,130.0,107.0,149.0,41880.0,162.144221585482,92.6349092645654,127.486628462273
10,11,uncinate_R,Right,2976.8409191281535,2531.0323003605,0.984992215121177,5.79378366470337,2.26304000386648,142.981989961618,148.579568940065,99.3746678476528,12.6990032196045,29.739559173584,73.5752792358398,121.0,166.0,122.0,183.0,86.0,111.0,37257.0,142.981989961618,148.579568940065,99.3746678476528
