,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,38755.0,20390.0106417362,0.986400478397378,6.08421802520752,1.7139717553502,138.148032511934,115.083189265901,174.617933169914,26.2994556427002,62.1471824645996,160.011627197266,120.0,163.0,42.0,188.0,142.0,216.0,38755.0,138.148032511934,115.083189265901,174.617933169914
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,23065.0,12356.1483366387,0.961620214275136,3.64452791213989,1.82070464811108,142.092000867115,108.924864513332,173.922089746369,26.1762599945068,61.2294425964355,95.4001083374023,123.0,160.0,62.0,169.0,128.0,216.0,161455.0,142.092000867115,108.924864513332,173.922089746369
7,8,inferior_fronto_occipital_R,Right,11581.0,8885.90649911168,0.989494127304626,6.91691732406616,1.67382257799969,153.184785424402,121.125982212244,152.255591054313,25.0693378448486,32.7622985839844,173.402542114258,127.0,169.0,42.0,185.0,137.0,175.0,92648.0,153.184785424402,121.125982212244,152.255591054313
8,9,inferior_longitudinal_fasciculus_R,Right,13244.0,7521.07373151354,0.989148923946604,6.80659532546997,1.37507753443476,164.294397463002,100.68861371187,137.864164904863,18.6191158294678,23.6360912322998,126.732788085938,133.0,181.0,44.0,152.0,118.0,166.0,119196.0,164.294397463002,100.68861371187,137.864164904863
9,10,superior_longitudinal_fasciculus_R,Right,2934.0,2459.11462513621,0.987032596820932,6.22975540161133,1.65007635299957,169.906952965235,105.844239945467,167.01670074983,12.7537021636963,44.5215454101562,79.4524459838867,156.0,189.0,83.0,139.0,140.0,181.0,29340.0,169.906952965235,105.844239945467,167.01670074983
10,11,uncinate_R,Right,2917.0,2543.04843225847,0.980260362189365,5.05788850784302,2.3362565815423,148.005827905382,150.67226602674,141.907439149811,13.2723455429077,31.5888595581055,67.1300430297852,127.0,170.0,129.0,182.0,127.0,155.0,32087.0,148.005827905382,150.67226602674,141.907439149811
