,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.3923318026350879,0.1959449705713358,0.30894060383911676,0.31391871076665073,-0.0888864010771008,-0.25459949262630494,-0.07354943606263328,0.15947330377138594,0.3175525163363653,120.39047242048264,49.380049960521724,49.572656581532904,49.61588940925509,49.39877632809093,49.88128767086244,49.052342405101655,49.349004754052764,49.17045946638372,49.52835140515959,120.39047242048191
