,Label,Description,ProbabilityNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,Background,0,,,,,,,,,,,,,,,,,,,,,
1,1,CSF,1,315401.7477389574,230239.226120047,0.602041322320612,1.25240325927734,1.86792155832891,111.279706261699,139.679528774597,203.061746678537,171.641647338867,193.983306884766,214.964553833008,17.0,206.0,39.0,257.0,100.0,285.0,700896.0,111.279706261699,139.679528774597,203.061746678537
2,2,GM,2,498289.4556361623,303647.789121943,0.737368683772205,1.48040580749512,2.00805856547548,111.564527708918,144.519328285086,206.10779588464,134.890518188477,184.138427734375,199.69270324707,21.0,203.0,42.0,254.0,130.0,282.0,2214630.0,111.564527708918,144.519328285086,206.10779588464
3,3,WM,3,498988.3024183363,192400.96774454,0.796021322322096,1.65215921401978,1.82564451510913,112.298100405098,140.188739326953,210.909101894905,109.525650024414,156.551071166992,180.953811645508,24.0,199.0,46.0,250.0,136.0,280.0,3326604.0,112.298100405098,140.188739326953,210.909101894905
4,4,DeepGray,4,44054.34715263918,15416.3122966296,0.80961761118243,1.70370030403137,2.67691026452872,110.83264384723,155.29035025894,192.820406745728,46.3994560241699,72.0218811035156,79.0507659912109,70.0,153.0,118.0,197.0,162.0,224.0,391596.0,110.83264384723,155.29035025894,192.820406745728
5,5,BrainStem,5,21014.453239370137,5319.75214340232,0.877715473307586,2.08688902854919,1.57392108768266,110.65487483672,130.836805927322,146.4607379173,33.8362197875977,39.8416023254395,70.612434387207,60.0,132.0,67.0,153.0,107.0,186.0,233495.0,110.65487483672,130.836805927322,146.4607379173
6,6,Cerebellum,6,152790.04648128524,19397.0392241413,0.902386862652447,2.32057952880859,3.07152248518415,110.325536395364,97.7538839883959,139.799461027582,57.6710662841797,67.9449234008789,133.830291748047,40.0,195.0,57.0,153.0,106.0,185.0,2037210.0,110.325536395364,97.7538839883959,139.799461027582
