,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,37667.0,20734.6826567236,0.988886362456189,6.72615575790405,1.737328637682,136.681259457881,105.150025221016,181.03990230175,24.2321472167969,65.1476745605469,162.989196777344,119.0,162.0,36.0,181.0,142.0,220.0,37667.0,136.681259457881,105.150025221016,181.03990230175
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,22841.0,12386.2632390142,0.967858635817617,3.97622466087341,1.71094037206751,140.090276257607,99.2958714592181,178.041110284138,25.763786315918,58.1949310302734,102.442604064941,123.0,158.0,46.0,157.0,130.0,221.0,159887.0,140.090276257607,99.2958714592181,178.041110284138
7,8,inferior_fronto_occipital_R,Right,11411.0,8995.24978809444,0.987997406850174,6.47372913360596,1.70757883313309,152.311804399264,107.425203750767,158.218122863903,27.0264892578125,31.6781711578369,174.962173461914,127.0,169.0,36.0,179.0,137.0,181.0,91288.0,152.311804399264,107.425203750767,158.218122863903
8,9,inferior_longitudinal_fasciculus_R,Right,13779.0,7982.35580057309,0.987431509341995,6.32721138000488,1.39538475658992,164.412874664344,90.3625081645983,144.948109441904,19.4315052032471,26.1435813903809,122.947242736816,135.0,183.0,38.0,144.0,130.0,171.0,124011.0,164.412874664344,90.3625081645983,144.948109441904
9,10,superior_longitudinal_fasciculus_R,Right,3491.0,2508.28387788815,0.985140938802546,5.82248830795288,2.0959923568251,169.900028645087,94.269836723002,172.009166427958,13.7557029724121,38.5819473266602,80.0924224853516,152.0,192.0,76.0,126.0,151.0,195.0,34910.0,169.900028645087,94.269836723002,172.009166427958
10,11,uncinate_R,Right,2929.0,2523.04606062084,0.978136606095035,4.80853843688965,2.37073075572559,147.286445885968,144.239672243086,150.331512461591,13.6653985977173,31.6838111877441,65.7105941772461,127.0,165.0,122.0,176.0,136.0,167.0,32219.0,147.286445885968,144.239672243086,150.331512461591
