,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.5288131816231645,0.1102988609917777,0.2669964706421638,0.2992148296197567,0.04217517374048022,-0.1759364033856953,-0.03937116892629196,0.34275351677399185,0.34125447598707476,118.0818559129857,48.363089254343194,48.52107032338168,48.657390596278745,48.438687127930415,48.978298209422746,48.206510045812294,48.40970685761374,48.27367838579266,48.63664804312916,118.08185591298759
