,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,6167.000735163689,3201.82951425395,0.986067441391081,6.01156520843506,1.91279286205636,98.2215015404573,117.623966272093,160.077347170423,14.2726888656616,23.2149543762207,85.8012008666992,85.0,115.0,85.0,160.0,143.0,172.0,24668.0,98.2215015404573,117.623966272093,160.077347170423
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,53746.006407022476,10823.1067789702,0.692990920089977,1.38706588745117,0.973537336629537,110.291817065456,82.2378223495702,110.809418375321,40.9079704284668,46.8626594543457,56.7420501708984,87.0,136.0,52.0,111.0,88.0,140.0,322476.0,110.291817065456,82.2378223495702,110.809418375321
4,7,left cerebellum white matter,inner,13068.001557826996,3788.33592446925,0.929925636201941,2.71925616264343,1.70410278117763,101.579813284359,91.8387664524028,113.494031221304,15.4312562942505,33.6246490478516,41.961540222168,85.0,122.0,69.0,118.0,102.0,130.0,91476.0,101.579813284359,91.8387664524028,113.494031221304
5,10,left thalamus proper,inner,8223.000980257988,2247.22078225483,0.852199272535758,1.91125166416168,2.0191212379576,96.0273622765414,116.758725525964,152.766386963395,17.8795928955078,19.9064636230469,34.1724014282227,85.0,108.0,100.0,133.0,141.0,165.0,82230.0,96.0273622765414,116.758725525964,152.766386963395
6,11,left caudate,inner,3073.000366330147,1493.14368797237,0.968672437331417,4.02670621871948,1.6492484200916,97.4868206963879,143.646924829157,159.646273999349,9.82315254211426,15.7955665588379,39.5549507141113,91.0,103.0,116.0,159.0,147.0,171.0,33803.0,97.4868206963879,143.646924829157,159.646273999349
7,12,left putamen,inner,3984.0004749298096,1673.80618146453,0.948903892768156,3.16891694068909,1.88256689857749,108.179969879518,137.863202811245,150.377008032129,10.9761037826538,18.8641872406006,34.7823600769043,97.0,114.0,118.0,154.0,140.0,161.0,47808.0,108.179969879518,137.863202811245,150.377008032129
8,13,left pallidium,inner,1426.000169992447,698.097383813486,0.885362900458421,2.15099787712097,2.16268954940068,103.504207573633,132.891304347826,147.899018232819,9.2037878036499,11.3926248550415,19.797327041626,97.0,110.0,123.0,143.0,142.0,155.0,18538.0,103.504207573633,132.891304347826,147.899018232819
9,15,4th ventricle,inner,1714.0002043247223,1029.80489106079,0.915880069103942,2.49095797538757,1.84293842959418,85.1866977829638,96.9381563593932,115.574095682614,10.9683275222778,12.1468534469604,27.3216438293457,78.0,92.0,89.0,103.0,96.0,133.0,25710.0,85.1866977829638,96.9381563593932,115.574095682614
10,16,brain stem,inner,18402.002193689346,4537.1601930953,0.875538089303741,2.0697546005249,1.57929945965649,84.3289859797848,111.003858276274,119.188892511684,23.9519577026367,27.6887092590332,49.5746726989746,70.0,98.0,96.0,128.0,88.0,147.0,294432.0,84.3289859797848,111.003858276274,119.188892511684
11,17,left hippocampus,inner,3096.0003690719604,1552.62376736935,0.981373465378854,5.2053599357605,1.67155204389632,109.134366925065,117.046188630491,135.541989664083,8.20370578765869,16.4353141784668,42.7032432556152,98.0,118.0,96.0,133.0,126.0,149.0,52632.0,109.134366925065,117.046188630491,135.541989664083
12,18,left amygdala,inner,633.0000754594803,421.557236183091,0.91219310188618,2.44044947624207,0.523806340982383,105.518167456556,133.710900473934,132.496050552923,6.04615879058838,10.7274990081787,14.7553443908691,98.0,112.0,128.0,139.0,127.0,138.0,11394.0,105.518167456556,133.710900473934,132.496050552923
13,24,CSF,inner,986.0001175403595,621.07334168287,0.826101015972596,1.77455353736877,1.75004234017738,84.5892494929006,110.361054766734,155.670385395538,9.8886890411377,10.8091077804565,17.5480079650879,78.0,91.0,105.0,122.0,147.0,162.0,23664.0,84.5892494929006,110.361054766734,155.670385395538
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,5124.0006108284,1865.8463141402,0.847084745109292,1.8816169500351,2.23622633490961,94.0187353629977,121.914129586261,138.774395003903,14.8586740493774,21.0104236602783,27.9583320617676,84.0,110.0,110.0,138.0,129.0,148.0,143472.0,94.0187353629977,121.914129586261,138.774395003903
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,4571.0005449056625,2547.37033678915,0.991517408799579,7.69384956359863,1.16158201806345,70.5521767665719,115.816670312842,160.07438197331,11.1830034255981,22.180456161499,86.0403442382812,52.0,85.0,85.0,156.0,144.0,171.0,196553.0,70.5521767665719,115.816670312842,160.07438197331
