,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39556.00471544266,21780.7556627227,0.991143823737916,7.53052997589111,1.51407165549265,71.2228991809081,122.624785114774,171.591111335828,22.8871173858643,66.3982772827148,172.352127075195,50.0,86.0,40.0,200.0,135.0,212.0,39556.0,71.2228991809081,122.624785114774,171.591111335828
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,22833.00272190571,12577.3163473592,0.965123947887282,3.81980657577515,1.52245765619997,67.4493934218018,116.462181929663,170.229711382648,25.9774322509766,60.7456855773926,99.2287673950195,53.0,84.0,67.0,180.0,122.0,215.0,159831.0,67.4493934218018,116.462181929663,170.229711382648
7,8,inferior_fronto_occipital_R,Right,12629.001505494118,9644.86336643441,0.991082630081619,7.50476264953613,1.57107015894078,55.5216565048697,123.925013856996,148.641301765777,25.0382461547852,32.4228897094727,187.906097412109,39.0,76.0,40.0,194.0,133.0,174.0,101032.0,55.5216565048697,123.925013856996,148.641301765777
8,9,inferior_longitudinal_fasciculus_R,Right,14243.001697897911,8267.58229497939,0.989563376404662,6.93970680236816,1.86320361613135,44.5045285403356,100.564487818578,137.462121744015,19.9947509765625,24.1042060852051,138.757705688477,21.0,77.0,41.0,154.0,120.0,166.0,128187.0,44.5045285403356,100.564487818578,137.462121744015
9,10,superior_longitudinal_fasciculus_R,Right,3048.0003633499146,2548.1865615896,0.988597580614915,6.64091682434082,1.51374374215612,41.8946850393701,104.436351706037,164.621062992126,12.6058731079102,43.316822052002,83.7145538330078,21.0,55.0,82.0,140.0,141.0,181.0,30480.0,41.8946850393701,104.436351706037,164.621062992126
10,11,uncinate_R,Right,3451.0004113912582,2817.64405595008,0.981719194930538,5.25389385223389,0.930429992619562,57.1040278180238,157.604752245726,136.34598667053,12.9498720169067,32.7415924072266,68.0372543334961,36.0,76.0,132.0,191.0,121.0,148.0,37961.0,57.1040278180238,157.604752245726,136.34598667053
