,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.39682584281635475,0.21077706185115433,0.1864600337131863,0.18372545931567671,-0.20518671353918527,-0.12254710075909205,-0.06419948384268583,0.2941452258612987,0.24574510660030877,114.04675119434273,46.807434398263204,46.9223323406128,46.91653676595181,46.755949805221164,47.13702686565129,46.51081704731485,46.782686437052654,46.5824748202551,46.87571008230412,114.04675119434263
