,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,40557.2802400589,21236.7882220327,0.986453771910914,6.09609270095825,1.65826365296633,103.317135108481,116.689324457594,152.713609467456,26.4110698699951,63.5475425720215,161.004333496094,87.0,128.0,43.0,189.0,118.0,194.0,40560.0,103.317135108481,116.689324457594,152.713609467456
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,22912.46349656582,12659.261725032,0.962066651340712,3.6654942035675,1.58061303941697,106.986863925984,108.249890896395,152.866937243607,26.6119823455811,62.8336372375488,97.5460662841797,89.0,126.0,61.0,170.0,106.0,194.0,160398.0,106.986863925984,108.249890896395,152.866937243607
7,8,inferior_fronto_occipital_R,Right,11544.225847423077,8962.53884172428,0.989543657135177,6.93319368362427,1.617199830716,120.272672152447,120.859592897358,130.628670420095,25.1004486083984,34.3038063049316,174.026275634766,98.0,138.0,42.0,185.0,116.0,157.0,92360.0,120.272672152447,120.859592897358,130.628670420095
8,9,inferior_longitudinal_fasciculus_R,Right,13328.106220901012,7527.95683022302,0.989164064950627,6.81132364273071,1.30654993008959,131.185835396504,99.3301823092505,117.242253732463,18.5379638671875,23.4205055236816,126.268074035645,97.0,151.0,43.0,149.0,97.0,146.0,119961.0,131.185835396504,99.3301823092505,117.242253732463
9,10,superior_longitudinal_fasciculus_R,Right,2896.8057410120964,2461.38737047797,0.986292660231156,6.06040716171265,1.61350713165112,135.863997238523,104.301691404902,146.261995167415,13.0304613113403,46.0779495239258,78.9699020385742,121.0,156.0,81.0,137.0,121.0,160.0,28970.0,135.863997238523,104.301691404902,146.261995167415
10,11,uncinate_R,Right,3045.795749783516,2637.21433915361,0.979749209836511,4.99429225921631,2.32559995984788,117.183847669074,149.552856204859,119.381812212738,13.3768825531006,32.6333198547363,66.8080596923828,98.0,141.0,127.0,182.0,106.0,132.0,33506.0,117.183847669074,149.552856204859,119.381812212738
