,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,36641.122302532196,21352.8027815981,0.991197621554576,7.55340528488159,1.62679592441452,130.948363854698,117.716246827325,145.3156027401,22.5516033172607,72.3338775634766,170.341400146484,116.0,151.0,49.0,197.0,89.0,190.0,36641.0,130.948363854698,117.716246827325,145.3156027401
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,21764.072645187378,12674.5054986723,0.968566097052379,4.01999807357788,1.59183197611578,135.352416835141,111.356368314648,144.117625436501,25.7837238311768,61.524829864502,103.650520324707,119.0,150.0,58.0,168.0,96.0,190.0,152348.0,135.352416835141,111.356368314648,144.117625436501
7,8,inferior_fronto_occipital_R,Right,11111.037086963654,8987.75965910325,0.990692075965377,7.34634876251221,1.57325725279038,145.49905499055,123.810638106381,120.694086940869,25.2693653106689,30.9042358398438,185.637573242188,125.0,161.0,49.0,196.0,86.0,143.0,88888.0,145.49905499055,123.810638106381,120.694086940869
8,9,inferior_longitudinal_fasciculus_R,Right,13056.043579101562,7792.81851718163,0.991629732019623,7.74508190155029,1.29197855229837,155.04128370098,106.275352328431,104.057061887255,17.455545425415,24.4469509124756,135.194625854492,126.0,175.0,50.0,161.0,83.0,124.0,117504.0,155.04128370098,106.275352328431,104.057061887255
9,10,superior_longitudinal_fasciculus_R,Right,3250.010848045349,2689.60254510368,0.987921831832366,6.4535665512085,1.57586280517269,160.670769230769,104.586461538462,133.783692307692,13.2999963760376,43.0959129333496,85.8324127197266,148.0,177.0,83.0,137.0,108.0,162.0,32500.0,160.670769230769,104.586461538462,133.783692307692
10,11,uncinate_R,Right,2850.009512901306,2471.72761522368,0.98305440650098,5.45512008666992,2.24917136940548,145.358245614035,160.236140350877,120.551578947368,12.5828495025635,29.7988872528076,68.6409530639648,125.0,165.0,137.0,194.0,107.0,138.0,31350.0,145.358245614035,160.236140350877,120.551578947368
