,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.43376068843225396,0.05696716974984911,0.3619207915693036,0.2769861371582702,-0.159239255681833,-0.21361210224720145,-0.10890559889869074,0.1770991174267184,0.272064022223896,114.80095743824131,47.069128387907135,47.1737328316558,47.34298148911977,47.08493670084978,47.510872915397805,46.71557375157632,47.03048038473606,46.825851487278676,47.26295372677226,114.80095743823954
