,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,40000.0,21897.8149377178,0.991467681145083,7.6714916229248,1.64765245462439,115.354875,128.934875,164.1537,22.6654853820801,67.7851028442383,173.878082275391,100.0,136.0,43.0,204.0,123.0,210.0,40000.0,115.354875,128.934875,164.1537
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,22570.0,12995.3863210427,0.968701267464427,4.02853107452393,1.67299615020273,119.313070447497,120.711741249446,163.191537439078,25.5164260864258,62.1544570922852,102.793716430664,103.0,133.0,74.0,185.0,113.0,212.0,157990.0,119.313070447497,120.711741249446,163.191537439078
7,8,inferior_fronto_occipital_R,Right,12076.0,9395.28288146842,0.990146808804755,7.14116334915161,1.58803882895581,129.870652533952,122.694683670089,140.691288506128,26.596263885498,30.0248012542725,189.928268432617,109.0,146.0,42.0,197.0,123.0,175.0,96608.0,129.870652533952,122.694683670089,140.691288506128
8,9,inferior_longitudinal_fasciculus_R,Right,13917.0,8028.40976250486,0.993558678344712,8.8246603012085,1.32660533990924,139.340806208235,100.035136882949,132.048789250557,15.1915740966797,26.8228759765625,134.060485839844,113.0,160.0,44.0,155.0,107.0,168.0,125253.0,139.340806208235,100.035136882949,132.048789250557
9,10,superior_longitudinal_fasciculus_R,Right,3919.0,2885.77130997875,0.988282411384089,6.55151653289795,1.66676405926289,145.650931360041,111.276601173769,158.396019392702,12.8679685592651,43.4083213806152,84.3047103881836,132.0,163.0,89.0,148.0,137.0,178.0,39190.0,145.650931360041,111.276601173769,158.396019392702
10,11,uncinate_R,Right,3282.0,2648.5018400607,0.981025361979062,5.15784454345703,2.17763529995043,129.197440585009,157.124009750152,125.601767215113,13.3772449493408,30.0864486694336,68.9977493286133,109.0,148.0,132.0,193.0,111.0,135.0,36102.0,129.197440585009,157.124009750152,125.601767215113
