,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,37237.90455901623,20541.0111794562,0.988669605310263,6.66187047958374,1.64913396564898,98.5128363499651,128.487083087169,162.767629840486,24.1457672119141,65.1771240234375,160.855972290039,83.0,121.0,52.0,200.0,124.0,205.0,37238.0,98.5128363499651,128.487083087169,162.767629840486
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,22163.943193674088,12101.6996974859,0.965956364571469,3.86540555953979,1.72390345816462,101.691617036636,120.521566504241,160.990570294171,26.0002555847168,56.5229873657227,100.501533508301,84.0,118.0,77.0,181.0,112.0,206.0,155148.0,101.691617036636,120.521566504241,160.990570294171
7,8,inferior_fronto_occipital_R,Right,11107.97153019905,8799.99501464851,0.988511945791362,6.61626148223877,1.61523090470092,113.92014764134,125.158174288801,140.08048253511,26.2893924713135,31.6135540008545,173.9375,93.0,129.0,52.0,196.0,125.0,173.0,88864.0,113.92014764134,125.158174288801,140.08048253511
8,9,inferior_longitudinal_fasciculus_R,Right,12917.966891169548,7551.6105756298,0.988038358281508,6.48473453521729,1.29807288739837,124.234246787428,103.189735253135,130.751509521598,18.7226905822754,25.7632312774658,121.411682128906,92.0,146.0,54.0,155.0,108.0,164.0,116262.0,124.234246787428,103.189735253135,130.751509521598
9,10,superior_longitudinal_fasciculus_R,Right,3143.9919419288635,2357.75956085177,0.985199610975946,5.83393144607544,1.91701304252302,130.497773536896,110.685432569975,156.54262086514,13.1667213439941,38.3530578613281,76.8137512207031,115.0,151.0,92.0,144.0,138.0,175.0,31440.0,130.497773536896,110.685432569975,156.54262086514
10,11,uncinate_R,Right,2861.992664694786,2495.08112598169,0.977955121859648,4.78892421722412,2.2370573079811,111.981481481481,157.814116002795,125.443396226415,13.6703090667725,31.5624942779541,65.4660720825195,94.0,129.0,134.0,191.0,112.0,136.0,31482.0,111.981481481481,157.814116002795,125.443396226415
