,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,4025.989681363106,2474.11491661075,0.987973729917235,6.46739196777344,1.13769370605406,69.6266766020864,126.591405861898,151.78390461997,12.4553289413452,25.3849754333496,80.5534973144531,49.0,83.0,98.0,164.0,137.0,163.0,16104.0,69.6266766020864,126.591405861898,151.78390461997
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,51138.868930757046,10576.6884761277,0.643662641526419,1.3066611289978,2.31867154158075,58.2924969201588,86.5802811943918,104.334969397133,42.2303047180176,44.8496017456055,55.1806983947754,32.0,82.0,60.0,116.0,80.0,132.0,306834.0,58.2924969201588,86.5802811943918,104.334969397133
4,7,left cerebellum white matter,inner,12436.968123972416,3681.73798283526,0.902919904258257,2.32661557197571,1.52655261481033,66.1530111763287,95.3549891452923,106.713274905524,16.3919410705566,33.7868537902832,38.1377449035645,46.0,86.0,75.0,119.0,94.0,124.0,87059.0,66.1530111763287,95.3549891452923,106.713274905524
5,10,left thalamus proper,inner,8173.979050040245,2203.75124296618,0.842988569274515,1.85897278785706,0.993667525329629,72.0365793980915,123.460484462931,144.632126253976,17.7683734893799,20.3486213684082,33.0309219360352,59.0,83.0,109.0,139.0,133.0,157.0,81740.0,72.0365793980915,123.460484462931,144.632126253976
6,11,left caudate,inner,2437.9937514066696,1313.84350605545,0.973747952232844,4.39311456680298,1.42748774202766,71.8593109105825,149.235028712059,149.663658736669,8.58279609680176,15.6536016464233,37.705207824707,66.0,80.0,123.0,162.0,137.0,161.0,26818.0,71.8593109105825,149.235028712059,149.663658736669
7,12,left putamen,inner,3972.989817202091,1662.49317483851,0.942427453352825,2.99033498764038,1.17043242713763,60.0901082305563,143.591744273848,141.052353385351,11.3988256454468,18.712381362915,34.0863075256348,53.0,71.0,125.0,159.0,131.0,152.0,47676.0,60.0901082305563,143.591744273848,141.052353385351
8,13,left pallidium,inner,1457.9962631464005,717.761495602658,0.905643547380003,2.35826897621155,0.88002149585621,64.2071330589849,138.004801097394,138.822359396433,8.99407768249512,11.1233835220337,21.2104549407959,56.0,72.0,128.0,147.0,133.0,146.0,18954.0,64.2071330589849,138.004801097394,138.822359396433
9,15,4th ventricle,inner,1542.9960452914238,992.48313676217,0.9408090353733,2.95039987564087,1.39579338329196,83.4445884640311,99.7705767984446,109.089436163318,9.64772033691406,12.9311923980713,28.4646339416504,76.0,91.0,92.0,107.0,88.0,126.0,23145.0,83.4445884640311,99.7705767984446,109.089436163318
