,Label,Description,Side,SideNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,Frontal_L,Left,1,204974.68417453766,36222.168697594,0.866604100608492,2.0040225982666,1.56888358571834,94.0184364846273,146.020870939729,152.946968883858,54.4894676208496,60.7936630249023,109.198127746582,54,119,77,201,108,191,204974,94.0184364846273,146.020870939729,152.946968883858
1,2,Parietal_L,Left,1,135004.45062446594,31758.2529501407,0.711164648109926,1.42242360115051,2.15961635256571,90.5633981215371,87.3981659802673,142.156469437943,55.1194343566895,62.0937728881836,78.4031829833984,52,120,48,190,105,183,270008,90.5633981215371,87.3981659802673,142.156469437943
2,3,Temporal_L,Left,1,118176.39445495605,22377.1409003185,0.822358449656957,1.7575626373291,1.55182215910673,78.1399184267533,123.900572028161,109.923867790414,46.8968658447266,55.0147819519043,82.4241790771484,52,117,73,172,81,141,354528,78.1399184267533,123.900572028161,109.923867790414
3,4,Occipital_L,Left,1,45531.15197610855,12106.9542918192,0.717825280542347,1.43632078170776,2.10857425131156,98.973885923876,73.9939821220707,102.808130724122,38.5185241699219,43.1812744140625,55.3249549865723,66,121,49,113,75,135,182124,98.973885923876,73.9939821220707,102.808130724122
4,5,BrainStem_L,Left,1,9193.030684947968,3262.19778098673,0.970616500337302,4.15572881698608,2.63471764248733,113.626128576091,121.425323615795,88.2407266398347,12.3960552215576,25.8036804199219,51.5146446228027,103,121,109,136,55,117,45965,113.626128576091,121.425323615795,88.2407266398347
5,6,Cerebellum_L,Left,1,69548.23214149475,10196.7137393596,0.666129168365285,1.34077668190002,3.04137035577736,98.0667884051303,97.9130528555818,75.6123396790706,39.6804084777832,50.3611755371094,53.202564239502,67,121,68,131,53,109,417288,98.0667884051303,97.9130528555818,75.6123396790706
6,7,Frontal_R,Right,2,202858.67711162567,34556.0567644166,0.878580906499644,2.09383058547974,1.61520835095522,140.419027102702,145.11244318686,152.467100139013,52.3352470397949,61.8153953552246,109.581146240234,115,179,73,201,108,191,1420006,140.419027102702,145.11244318686,152.467100139013
7,8,Parietal_R,Right,2,136970.4571866989,33708.6577794633,0.648245709107496,1.31331634521484,1.30268850423411,146.041410527853,87.9829597722129,139.73398554428,58.0186538696289,64.7257995605469,76.1968460083008,117,182,48,130,104,182,1095760,146.041410527853,87.9829597722129,139.73398554428
8,9,Temporal_R,Right,2,116629.38929128647,21740.0141325331,0.846892302493591,1.8805319070816,1.69286607599209,158.134254773684,121.967889632939,108.18999562716,45.7704467773438,52.5058860778809,86.0727844238281,117,185,68,170,80,136,1049661,158.134254773684,121.967889632939,108.18999562716
9,10,Occipital_R,Right,2,54878.183175086975,13337.3441040803,0.696437480322557,1.39350008964539,0.737198374318869,138.269689128613,69.580177849047,100.164947702176,40.0026092529297,47.409236907959,55.7436408996582,117,170,46,109,74,138,548780,138.269689128613,69.580177849047,100.164947702176
10,11,BrainStem_R,Right,2,10062.0335855484,3394.54790269276,0.968180526888616,3.99595928192139,1.54222297662947,124.06022659511,121.135758298549,86.9693897833433,13.6708688735962,24.6850357055664,54.6282348632812,117,135,108,137,55,116,110682,124.06022659511,121.135758298549,86.9693897833433
11,12,Cerebellum_R,Right,2,69053.230489254,10380.2338640541,0.707794253229233,1.41559112071991,2.4541106166091,141.028760517284,96.8475953253298,73.9132260727267,38.9392585754395,49.5205688476562,55.1220703125,119,171,66,130,51,109,828636,141.028760517284,96.8475953253298,73.9132260727267
