,Label,Description,ProbabilityNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,Background,0,,,,,,,,,,,,,,,,,,,,,
1,1,CSF,1,358900.1979546547,236751.562122815,0.633281606935173,1.29212081432343,1.81556886610237,117.232700564783,116.93087748921,131.28759344551,126.993423461914,143.541244506836,164.090850830078,49.0,187.0,43.0,204.0,41.0,194.0,358899.0,117.232700564783,116.93087748921,131.28759344551
2,2,GM,2,478234.59627485275,307930.755093104,0.731403520892785,1.46639406681061,1.83280931655316,117.737998005156,118.473685421123,133.063763897514,105.214332580566,139.574661254883,154.285675048828,52.0,185.0,46.0,201.0,73.0,191.0,956466.0,117.737998005156,118.473685421123,133.063763897514
3,3,WM,3,498145.66273498535,193884.379938818,0.785019846057441,1.61428141593933,1.77508724724603,118.260657560866,115.43517938588,136.267876357037,86.99560546875,119.450355529785,140.435394287109,54.0,181.0,48.0,199.0,76.0,189.0,1494432.0,118.260657560866,115.43517938588,136.267876357037
4,4,DeepGray,4,38799.12950563431,14750.6825927497,0.838617881021313,1.83580505847931,2.89808120180525,117.49496121034,132.082295935462,126.3343900616,34.9189262390137,53.338436126709,64.1043395996094,84.0,150.0,105.0,162.0,102.0,151.0,155196.0,117.49496121034,132.082295935462,126.3343900616
5,5,BrainStem,5,19260.06428718567,4794.89639439783,0.889948251095406,2.19268655776978,2.37961550503833,119.078920041537,121.273676012461,87.5747144340602,24.2866592407227,25.5172462463379,53.2530326843262,103.0,135.0,108.0,137.0,55.0,117.0,96300.0,119.078920041537,121.273676012461,87.5747144340602
6,6,Cerebellum,6,138618.46268749237,17987.9935140226,0.902814157091623,2.32541418075562,3.10358219750938,119.471273571975,97.3839905351397,74.765376790893,42.8019905090332,51.3233451843262,99.532356262207,67.0,171.0,66.0,131.0,51.0,109.0,831708.0,119.471273571975,97.3839905351397,74.765376790893
