,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,38542.87487970112,20539.3831986077,0.989769897653163,7.00904083251953,1.62678296960971,110.273057161207,117.303018625562,162.281663455363,22.2314300537109,61.1754035949707,155.820999145508,97.0,130.0,48.0,189.0,127.0,202.0,31140.0,110.273057161207,117.303018625562,162.281663455363
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,22576.173339940542,12459.3070683244,0.972296182876706,4.2780327796936,1.6294096269042,112.957949561404,110.339692982456,161.564912280702,22.1247978210449,60.7280387878418,94.6506118774414,97.0,127.0,63.0,168.0,117.0,202.0,127680.0,112.957949561404,110.339692982456,161.564912280702
7,8,inferior_fronto_occipital_R,Right,11273.233924351889,8624.5155897484,0.989438759862214,6.89885854721069,1.59879952990469,123.666996047431,122.484409310496,140.973320158103,24.2582778930664,27.0481281280518,167.354431152344,104.0,137.0,48.0,187.0,124.0,159.0,72864.0,123.666996047431,122.484409310496,140.973320158103
8,9,inferior_longitudinal_fasciculus_R,Right,12856.289061511097,7366.80456866221,0.990446830717301,7.25188636779785,1.33918656099979,131.640993549629,102.69124867623,126.249350149225,16.6418685913086,21.4452228546143,120.684936523438,103.0,147.0,49.0,152.0,109.0,150.0,93483.0,131.640993549629,102.69124867623,126.249350149225
9,10,superior_longitudinal_fasciculus_R,Right,2599.230483216839,2239.98095075404,0.988612403885392,6.64521312713623,1.59113235322975,136.334285714286,106.584761904762,154.934285714286,11.4072303771973,40.4519157409668,75.8034744262695,125.0,152.0,86.0,137.0,128.0,170.0,21000.0,136.334285714286,106.584761904762,154.934285714286
10,11,uncinate_R,Right,2939.6059036380916,2532.46554276895,0.981445015444796,5.21529293060303,2.16901426358187,121.238736842105,152.713263157895,132.794105263158,12.0080051422119,29.1902637481689,62.6252632141113,106.0,140.0,131.0,184.0,119.0,147.0,26125.0,121.238736842105,152.713263157895,132.794105263158
