,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,41466.0,22311.485124035,0.991289720234532,7.59305858612061,1.63546639711129,99.5265518738243,113.27248830367,154.604254087686,23.2112369537354,66.5194091796875,176.244277954102,85.0,121.0,30.0,193.0,118.0,196.0,41466.0,99.5265518738243,113.27248830367,154.604254087686
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,24120.0,13280.5558667305,0.967090724434345,3.93032670021057,1.6377282244599,103.164925373134,107.683830845771,153.61127694859,25.7736778259277,65.5635452270508,101.298973083496,86.0,119.0,52.0,173.0,105.0,198.0,168840.0,103.164925373134,107.683830845771,153.61127694859
7,8,inferior_fronto_occipital_R,Right,13334.0,9949.40218403844,0.991523735081954,7.6967077255249,1.57775165951469,114.820458977051,115.951177441128,131.390355482226,25.0576095581055,33.430419921875,192.861099243164,94.0,131.0,30.0,188.0,115.0,157.0,106672.0,114.820458977051,115.951177441128,131.390355482226
8,9,inferior_longitudinal_fasciculus_R,Right,15411.0,8734.05465300155,0.989597925275982,6.95116090774536,1.2885987040174,126.12906365583,92.124781000584,119.798131204983,20.4127616882324,24.690013885498,141.892395019531,93.0,150.0,31.0,148.0,103.0,149.0,138699.0,126.12906365583,92.124781000584,119.798131204983
9,10,superior_longitudinal_fasciculus_R,Right,3309.0,2682.23262077228,0.988166116140918,6.51943588256836,1.65773225660847,129.128135388335,97.1707464490783,147.419159867029,13.0953254699707,44.2070541381836,85.374137878418,116.0,151.0,74.0,133.0,123.0,164.0,33090.0,129.128135388335,97.1707464490783,147.419159867029
10,11,uncinate_R,Right,3452.0,2822.57230342283,0.982160379158088,5.31787109375,2.22510746411389,113.221031286211,150.389049826188,119.431054461182,12.8414516448975,33.0771369934082,68.2891845703125,93.0,135.0,125.0,184.0,104.0,132.0,37972.0,113.221031286211,150.389049826188,119.431054461182
