,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,36644.12231254578,21363.0530789023,0.991201366680766,7.55500602722168,1.62667975032504,130.944602117673,117.705354218972,145.298684641415,22.5474395751953,72.3305511474609,170.346038818359,116.0,151.0,49.0,197.0,89.0,190.0,36644.0,130.944602117673,117.705354218972,145.298684641415
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,21769.07266187668,12675.690601507,0.968517616060597,4.01695108413696,1.59192436229885,135.347282833387,111.357021452524,144.094997473471,25.8113498687744,61.4872817993164,103.682929992676,119.0,150.0,58.0,168.0,96.0,190.0,152383.0,135.347282833387,111.357021452524,144.094997473471
7,8,inferior_fronto_occipital_R,Right,11114.037096977234,8978.40990114796,0.990644179862022,7.32760810852051,1.57350525906613,145.496400935757,123.767770379701,120.693269749865,25.3296089172363,30.896936416626,185.605453491211,125.0,161.0,49.0,196.0,86.0,143.0,88912.0,145.496400935757,123.767770379701,120.693269749865
8,9,inferior_longitudinal_fasciculus_R,Right,13070.043625831604,7796.35192844292,0.991610963736032,7.7364501953125,1.29168768590505,155.052180566182,106.318745218057,104.05661820964,17.4892826080322,24.4132213592529,135.304962158203,126.0,175.0,50.0,161.0,83.0,126.0,117630.0,155.052180566182,106.318745218057,104.05661820964
9,10,superior_longitudinal_fasciculus_R,Right,3249.010844707489,2685.30956033852,0.987922732597434,6.45380592346191,1.57787858302325,160.705447830102,104.64296706679,133.774084333641,13.3133201599121,43.1106262207031,85.9215850830078,148.0,177.0,83.0,137.0,108.0,162.0,32490.0,160.705447830102,104.64296706679,133.774084333641
10,11,uncinate_R,Right,2855.0095295906067,2479.59457275377,0.983001972421094,5.4467716217041,2.24882362224919,145.353415061296,160.224868651489,120.572329246935,12.591236114502,29.8021297454834,68.5815887451172,125.0,165.0,137.0,194.0,107.0,138.0,31405.0,145.353415061296,160.224868651489,120.572329246935
