,Label,Description,Side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,CH13_left,left,256.0495841167867,278.447149868346,0.964159314557994,3.76897716522217,0.560147209785754,107.423550087873,171.69244288225,187.537785588752,5.85579919815063,7.75693273544312,22.0703735351562,102,111,168,177,178,198,569,107.423550087873,171.69244288225,187.537785588752
1,2,CH13_right,right,219.14964405074716,250.762724437134,0.965228362527848,3.82543587684631,2.63338814269774,114.41067761807,172.457905544148,189.049281314168,5.69982099533081,7.15367746353149,21.8043003082275,111,120,169,177,179,198,974,114.41067761807,172.457905544148,189.049281314168
2,3,NBM_left_ant,left,230.39962577819824,264.430520355555,0.968240028081089,3.99963998794556,3.12565699396271,90.89453125,169.70703125,182.8359375,5.44253301620483,7.21412086486816,21.7681732177734,79,101,167,173,179,187,1536,90.89453125,169.70703125,182.8359375
3,4,NBM_left_mid,left,367.19940358400345,335.473988745802,0.94728242463018,3.12110090255737,3.13482696924593,89.1887254901961,164.889705882353,184.685049019608,7.27862405776978,7.79046964645386,22.7173194885254,79,102,161,169,180,189,3264,89.1887254901961,164.889705882353,184.685049019608
4,5,NBM_left_pos,left,183.14970252290368,208.707043300977,0.947266991035598,3.12065649032593,0.245070738937798,84.4864864864865,158.461916461916,185.154791154791,5.01313495635986,8.69441699981689,15.6442718505859,78,94,153,162,182,189,2035,84.4864864864865,158.461916461916,185.154791154791
5,6,NBM_right_ant,right,200.24967474862933,233.844975844413,0.97169869004662,4.23327445983887,0.0408470969388895,131.689887640449,171.788764044944,184.294382022472,5.20599985122681,6.67965126037598,22.0384273529053,120,142,169,175,181,189,2670,131.689887640449,171.788764044944,184.294382022472
6,7,NBM_right_mid,right,414.449326839298,356.22633446511,0.937937059124943,2.88346028327942,3.12029491104878,132.526601520087,166.814332247557,185.634093376764,7.66274070739746,8.54896450042725,22.0952091217041,119,143,163,171,181,191,6447,132.526601520087,166.814332247557,185.634093376764
7,8,NBM_right_pos,right,219.5996433198452,236.252666653621,0.941038015374368,2.95594906806946,2.87678556252339,137.5,160.012295081967,186.16393442623,5.45544862747192,9.84067344665527,16.1260280609131,128,145,154,169,182,190,3904,137.5,160.012295081967,186.16393442623
