,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39224.0,21592.4611287666,0.991207582515389,7.55766439437866,1.6449145692354,133.608071588823,119.391877421987,148.10483377524,22.9988250732422,65.4796829223633,173.817398071289,119.0,155.0,36.0,198.0,110.0,189.0,39224.0,133.608071588823,119.391877421987,148.10483377524
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,23393.0,12837.0205361195,0.965372803133125,3.83326506614685,1.67721822497145,137.291582952165,114.119009960245,147.144530415081,25.8733768463135,63.8781356811523,99.1795120239258,120.0,153.0,61.0,178.0,99.0,191.0,163751.0,137.291582952165,114.119009960245,147.144530415081
7,8,inferior_fronto_occipital_R,Right,13154.0,9886.38630813644,0.991129728655068,7.52457141876221,1.58233348933729,148.967386346359,121.657670670518,125.379276265775,25.2310390472412,33.1948394775391,189.852752685547,128.0,165.0,36.0,192.0,112.0,153.0,105232.0,148.967386346359,121.657670670518,125.379276265775
8,9,inferior_longitudinal_fasciculus_R,Right,15211.0,8648.17593831902,0.989339472555743,6.86682844161987,1.29501912678847,160.338899480639,97.7867990270199,114.560975609756,20.5455760955811,24.707592010498,141.082946777344,128.0,183.0,38.0,153.0,95.0,145.0,136899.0,160.338899480639,97.7867990270199,114.560975609756
9,10,superior_longitudinal_fasciculus_R,Right,3177.0,2644.15569462027,0.988949832346033,6.74533700942993,1.68355885380286,163.54516839786,102.859301227573,141.36229146994,12.5940771102905,44.7335472106934,84.9512939453125,150.0,185.0,80.0,139.0,117.0,158.0,31770.0,163.54516839786,102.859301227573,141.36229146994
10,11,uncinate_R,Right,3498.0,2836.89689457971,0.981591314829802,5.23578214645386,2.23601026340725,147.107204116638,155.283876500858,111.930245854774,12.9896678924561,33.3040008544922,68.0110702514648,127.0,168.0,130.0,189.0,97.0,124.0,38478.0,147.107204116638,155.283876500858,111.930245854774
