,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,7388.011449337006,3575.06717483632,0.986176503221404,6.03506708145142,1.24077155096919,104.621007038441,122.681781266919,144.342176502436,14.546669960022,27.0958557128906,87.7901306152344,86.0,117.0,88.0,164.0,123.0,157.0,29552.0,104.621007038441,122.681781266919,144.342176502436
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,54313.084169983864,11239.9396921396,0.575173920468495,1.22244727611542,1.8942909155149,92.7155929519636,89.540920221678,88.5084602213098,43.7825012207031,47.8129348754883,53.521800994873,64.0,116.0,60.0,118.0,66.0,118.0,325878.0,92.7155929519636,89.540920221678,88.5084602213098
4,7,left cerebellum white matter,inner,12199.018905043602,3794.16228147835,0.919934466424977,2.55055093765259,1.31411513485164,100.354373309288,98.7040741044348,93.7407164521682,16.4692802429199,31.1327857971191,42.0057373046875,79.0,117.0,78.0,123.0,81.0,110.0,85393.0,100.354373309288,98.7040741044348,93.7407164521682
5,10,left thalamus proper,inner,8735.013536810875,2321.12408178407,0.837655868657982,1.83083689212799,1.07527722305762,105.454951345163,121.171493989697,137.073840870063,18.3839263916016,20.6915702819824,33.6579704284668,93.0,116.0,106.0,138.0,124.0,149.0,87350.0,105.454951345163,121.171493989697,137.073840870063
6,11,left caudate,inner,3411.0052860975266,1597.84268426469,0.973174804014578,4.34656143188477,1.44247402504952,104.634124890062,146.721196130167,145.967458223395,9.58995151519775,16.3322582244873,41.6833114624023,99.0,113.0,118.0,163.0,133.0,157.0,37521.0,104.634124890062,146.721196130167,145.967458223395
7,12,left putamen,inner,3963.0061415433884,1683.84503410395,0.951254863015026,3.24248051643372,1.20923301484159,93.2596517789553,141.555639666919,136.165026495079,11.2607307434082,17.7769336700439,36.5126991271973,86.0,105.0,121.0,158.0,126.0,146.0,47556.0,93.2596517789553,141.555639666919,136.165026495079
8,13,left pallidium,inner,1496.0023183822632,735.886193640662,0.901870556093777,2.31478047370911,0.903962107025435,97.6717914438503,136.945855614973,133.250668449198,9.15121650695801,11.3259086608887,21.1830577850342,90.0,106.0,127.0,146.0,127.0,140.0,19448.0,97.6717914438503,136.945855614973,133.250668449198
9,15,4th ventricle,inner,1365.002115368843,932.021903146458,0.927269672445925,2.67098212242126,1.44802395699252,116.601465201465,104.3663003663,97.8043956043956,9.72894763946533,12.5983018875122,25.9858455657959,110.0,124.0,96.0,109.0,76.0,115.0,20475.0,116.601465201465,104.3663003663,97.8043956043956
10,16,brain stem,inner,17618.027302980423,4443.48116086617,0.883570209590116,2.13538908958435,1.80922002125889,117.33851742536,117.365535248042,102.068282438415,23.6070098876953,26.7794017791748,50.4101524353027,103.0,132.0,105.0,134.0,69.0,130.0,281888.0,117.33851742536,117.365535248042,102.068282438415
11,17,left hippocampus,inner,3295.005106329918,1640.73519534443,0.981966745673828,5.28950166702271,1.55361160142119,91.3911987860395,122.518664643399,119.452807283763,8.40879154205322,16.8890609741211,44.4783172607422,82.0,102.0,100.0,140.0,109.0,132.0,56015.0,91.3911987860395,122.518664643399,119.452807283763
12,18,left amygdala,inner,672.0010414123535,448.011621686858,0.91257713267828,2.44555830955505,2.45021948338733,94.5193452380952,138.970238095238,117.525297619048,6.27632427215576,10.7362794876099,15.3491163253784,88.0,102.0,133.0,144.0,110.0,123.0,12096.0,94.5193452380952,138.970238095238,117.525297619048
13,24,CSF,inner,909.0014086961746,632.467678512163,0.868024804277567,2.01401424407959,1.30293310941728,116.438943894389,114.084708470847,138.850385038504,9.50792026519775,10.7708806991577,19.1490879058838,111.0,123.0,109.0,126.0,130.0,147.0,21816.0,116.438943894389,114.084708470847,138.850385038504
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,5023.007784247398,1844.11031441098,0.841063711325888,1.84864735603333,0.881265302610685,106.890503683058,126.848098745769,123.075851085009,14.735912322998,21.4036026000977,27.2415046691895,91.0,116.0,115.0,143.0,113.0,132.0,140644.0,106.890503683058,126.848098745769,123.075851085009
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,5135.007957816124,2905.36721703288,0.991636641291141,7.74826765060425,1.99039064349637,129.859785783836,120.854722492697,144.647322297955,11.4538898468018,27.6575183868408,88.747802734375,117.0,151.0,90.0,160.0,123.0,157.0,220805.0,129.859785783836,120.854722492697,144.647322297955
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,56159.087030768394,11671.4594058253,0.530119925876935,1.17935276031494,2.43180892747438,141.767713100304,86.5905731939671,90.1288306415713,44.9321823120117,50.0964012145996,52.990894317627,116.0,177.0,59.0,120.0,65.0,119.0,2527155.0,141.767713100304,86.5905731939671,90.1288306415713
21,46,right cerebellum white matter,inner,12822.019870519638,3914.46339236599,0.909566980315908,2.40640687942505,1.77532816556141,133.377398221806,96.8361410076431,94.952659491499,17.5417556762695,30.0231800079346,42.2126007080078,117.0,156.0,76.0,123.0,83.0,112.0,589812.0,133.377398221806,96.8361410076431,94.952659491499
22,49,right thalamus proper,inner,8743.013549208641,2384.94777521772,0.88178602059555,2.12021780014038,2.11745684473558,127.604483586869,119.074345190438,136.755347134851,17.0173854827881,20.9017601013184,36.0805625915527,116.0,141.0,104.0,137.0,123.0,150.0,428407.0,127.604483586869,119.074345190438,136.755347134851
23,50,right caudate,inner,3652.0056595802307,1689.21194295976,0.970819055774089,4.16991281509399,1.63154892426746,128.419222343921,144.853778751369,146.795454545455,10.4045476913452,15.9921770095825,43.3860549926758,121.0,135.0,114.0,161.0,134.0,157.0,182600.0,128.419222343921,144.853778751369,146.795454545455
24,51,right putamen,inner,3840.0059509277344,1608.5795858704,0.949614968795193,3.19061779975891,1.89389280331139,139.995833333333,138.958333333333,136.489322916667,11.0491790771484,17.995002746582,35.2537078857422,129.0,147.0,120.0,155.0,127.0,147.0,195840.0,139.995833333333,138.958333333333,136.489322916667
