,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,41237.0,22241.2399512919,0.991652326649323,7.75551271438599,1.6464002061726,125.152484419332,113.092877755414,175.586997114242,23.0007019042969,67.2320556640625,178.382232666016,110.0,147.0,28.0,192.0,140.0,220.0,41237.0,125.152484419332,113.092877755414,175.586997114242
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,23088.0,13195.7641141384,0.967141833349814,3.93333077430725,1.51060119258052,129.079261954262,106.187803187803,174.057995495496,25.8421897888184,63.685115814209,101.645881652832,114.0,144.0,53.0,169.0,124.0,221.0,161616.0,129.079261954262,106.187803187803,174.057995495496
7,8,inferior_fronto_occipital_R,Right,12836.0,9828.17001231422,0.990376317152405,7.22539758682251,1.58347149494904,140.736522281084,108.349719538797,152.664147709567,27.0831661224365,31.0091400146484,195.686645507812,121.0,157.0,28.0,186.0,132.0,180.0,102688.0,140.736522281084,108.349719538797,152.664147709567
8,9,inferior_longitudinal_fasciculus_R,Right,14507.0,8349.89351510565,0.993458225506466,8.75686454772949,1.32349493021133,150.613565864755,86.5163024746674,142.106431377955,15.5755987167358,26.7864894866943,136.393402099609,124.0,172.0,30.0,144.0,126.0,173.0,130563.0,150.613565864755,86.5163024746674,142.106431377955
9,10,superior_longitudinal_fasciculus_R,Right,4060.0,2982.73132777822,0.987486265708562,6.34095239639282,1.71764616647448,156.216748768473,96.6465517241379,169.412561576355,13.4656610488892,44.3318786621094,85.3851165771484,141.0,174.0,75.0,133.0,147.0,192.0,40600.0,156.216748768473,96.6465517241379,169.412561576355
10,11,uncinate_R,Right,3165.0,2651.1808178226,0.98366700498371,5.55562210083008,2.18843308121792,140.024960505529,147.417061611374,142.084992101106,12.99924659729,29.6523170471191,72.2189025878906,120.0,160.0,121.0,183.0,129.0,153.0,34815.0,140.024960505529,147.417061611374,142.084992101106
