,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39087.326555613305,22379.2770509184,0.993101325903339,8.52810478210449,1.60447536969356,127.425189960857,158.268765830071,223.984273543633,27.4558143615723,90.2394332885742,234.146057128906,110.0,151.0,44.0,260.0,171.0,286.0,86860.0,127.425189960857,158.268765830071,223.984273543633
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,21964.683504253804,13465.8871983981,0.974522296475457,4.45850038528442,1.6002253170544,131.767752509732,147.923191968859,222.244990780578,30.6290321350098,84.6901321411133,136.559555053711,112.0,148.0,83.0,233.0,156.0,287.0,341670.0,131.767752509732,147.923191968859,222.244990780578
7,8,inferior_fronto_occipital_R,Right,12204.101959339545,9795.26416663661,0.990894668148315,7.42724847793579,1.54775971114977,145.010545722714,150.541187315634,192.859808259587,34.4732894897461,38.9786033630371,256.041687011719,121.0,168.0,43.0,251.0,172.0,235.0,216960.0,145.010545722714,150.541187315634,192.859808259587
8,9,inferior_longitudinal_fasciculus_R,Right,14452.770745874195,8508.05272857238,0.994004579457359,9.14591407775879,1.30986469602227,156.185415823396,122.302176417474,178.744745773266,19.7155303955078,36.0667457580566,180.316543579102,120.0,183.0,46.0,194.0,149.0,226.0,289053.0,156.185415823396,122.302176417474,178.744745773266
9,10,superior_longitudinal_fasciculus_R,Right,3827.281975080488,2944.14871547978,0.988902634991799,6.73105764389038,1.64145071264252,163.547912992357,134.58024691358,215.40176366843,16.6133918762207,56.6225967407227,111.825698852539,146.0,185.0,104.0,183.0,185.0,242.0,85050.0,163.547912992357,134.58024691358,215.40176366843
10,11,uncinate_R,Right,3269.27731322278,2753.53472247028,0.982219716170313,5.32665777206421,2.1079688311197,146.060426703372,198.377150722643,174.262766689608,17.1453838348389,40.1468048095703,91.3275909423828,122.0,169.0,164.0,248.0,154.0,188.0,79915.0,146.060426703372,198.377150722643,174.262766689608
