,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,4738.53958819489,2856.0987405363,0.990947065711327,7.44861364364624,1.29759035025833,95.5536562203229,148.662488129155,210.030579297246,15.0330905914307,32.0247535705566,111.975685119629,74.0,110.0,104.0,204.0,185.0,224.0,42120.0,95.5536562203229,148.662488129155,210.030579297246
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,54693.00693348706,11250.8651847781,0.582979125419893,1.23078870773315,2.00694505763344,80.3491225038876,99.0115765309901,140.274957009684,58.4270057678223,60.0761032104492,71.9113006591797,44.0,109.0,59.0,138.0,110.0,186.0,729234.0,80.3491225038876,99.0115765309901,140.274957009684
4,7,left cerebellum white matter,inner,13081.159286727185,3852.95024093575,0.926052971775621,2.64975380897522,1.40506059785802,89.8250025800681,111.803123602463,145.907736764251,21.1370639801025,41.6750717163086,56.0080146789551,63.0,113.0,82.0,147.0,130.0,169.0,203483.0,89.8250025800681,111.803123602463,145.907736764251
5,10,left thalamus proper,inner,8136.967980412155,2279.82233277933,0.886735422015408,2.16320371627808,1.22349854162372,98.0587877447185,147.380157062272,199.956420749917,21.6601619720459,26.2185249328613,46.8553428649902,84.0,111.0,125.0,170.0,183.0,216.0,180820.0,98.0587877447185,147.380157062272,199.956420749917
6,11,left caudate,inner,2335.069508370682,1358.30970728925,0.981030511621611,5.1585373878479,1.51835450322824,96.117749084602,182.860088649065,209.277510117556,10.4786567687988,20.033519744873,54.0545425415039,90.0,104.0,146.0,203.0,192.0,224.0,57079.0,96.117749084602,182.860088649065,209.277510117556
7,12,left putamen,inner,4638.638753571978,1891.18745720714,0.959670897898477,3.55712532997131,1.29709692969805,82.436457120683,174.434807916182,196.85108653473,13.8341856002808,26.419132232666,49.2099304199219,74.0,96.0,147.0,197.0,182.0,212.0,123696.0,82.436457120683,174.434807916182,196.85108653473
8,13,left pallidium,inner,1480.5123689611764,756.210173911889,0.922924452978831,2.59753012657166,1.06924050680355,87.9829787234043,167.886018237082,193.247416413374,10.8919363021851,15.5559616088867,28.2921333312988,79.0,97.0,152.0,181.0,185.0,203.0,42770.0,87.9829787234043,167.886018237082,193.247416413374
9,15,4th ventricle,inner,1288.3607636279173,935.736102169251,0.948945890107626,3.17018604278564,1.45793335854563,110.1456514146,119.896611945512,149.913726859937,12.5844135284424,14.2468223571777,39.8949317932129,102.0,118.0,110.0,128.0,121.0,172.0,42945.0,110.1456514146,119.896611945512,149.913726859937
10,16,brain stem,inner,18350.25330744646,4620.14609401957,0.911763624843637,2.43477630615234,1.48860208276694,110.488400608171,138.156260728824,153.11028005297,28.2782173156738,37.1955070495605,68.8511352539062,93.0,127.0,117.0,161.0,111.0,192.0,652448.0,110.488400608171,138.156260728824,153.11028005297
