,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,background,inner,,,,,,,,,,,,,,,,,,,,,
1,4,left lateral ventricle,inner,11405.038068294525,4202.45394528681,0.978589599146144,4.8585844039917,1.23908641973063,104.540201665936,117.598334064007,135.69899167032,16.5310592651367,28.7099056243896,80.3175506591797,86.0,118.0,91.0,160.0,111.0,152.0,45620.0,104.540201665936,117.598334064007,135.69899167032
2,5,left inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
3,6,left cerebellem exterior,inner,47210.15758037567,10373.7568795153,0.574624212692707,1.22187042236328,1.98507604956711,95.3277271764457,95.9244439737344,75.8662995128151,42.2410163879395,45.5710334777832,51.6130485534668,69.0,119.0,68.0,122.0,55.0,106.0,283260.0,95.3277271764457,95.9244439737344,75.8662995128151
4,7,left cerebellum white matter,inner,11908.03974723816,3674.95281188718,0.927998458774796,2.68395829200745,1.36940219890665,102.793080282163,103.499748068525,81.061135371179,15.1011142730713,32.9793663024902,40.53076171875,83.0,120.0,83.0,126.0,68.0,100.0,83356.0,102.793080282163,103.499748068525,81.061135371179
5,10,left thalamus proper,inner,7994.026682853699,2195.36377838352,0.78016456896911,1.59853112697601,1.02904217502888,106.264823617713,120.586815111333,128.204903677758,19.0531311035156,20.3813247680664,30.4570236206055,94.0,118.0,108.0,136.0,114.0,141.0,79940.0,106.264823617713,120.586815111333,128.204903677758
6,11,left caudate,inner,3456.0115356445312,1607.36388590728,0.97160708793804,4.22653865814209,1.53720311912299,103.208333333333,142.468171296296,140.947916666667,9.59265899658203,16.515604019165,40.5437431335449,97.0,110.0,114.0,159.0,128.0,151.0,38016.0,103.208333333333,142.468171296296,140.947916666667
7,12,left putamen,inner,3596.0120029449463,1570.30596843309,0.949082461659536,3.17432379722595,1.29212729244037,92.7614015572859,138.83426028921,130.721635150167,10.2827844619751,19.4133014678955,32.6408882141113,87.0,103.0,121.0,154.0,119.0,141.0,43152.0,92.7614015572859,138.83426028921,130.721635150167
8,13,left pallidium,inner,1231.0041089057922,647.294904551553,0.864517920784759,1.98964595794678,0.959726146807219,97.7587327376117,135.844029244517,127.068237205524,9.20531940460205,12.0573320388794,18.3153266906738,92.0,113.0,111.0,144.0,121.0,135.0,16003.0,97.7587327376117,135.844029244517,127.068237205524
9,15,4th ventricle,inner,1530.0051069259644,987.614228790828,0.919956842443082,2.55089259147644,0.0186742107348139,119.226797385621,108.422222222222,85.3823529411765,9.99729824066162,12.7790508270264,25.5020351409912,112.0,127.0,101.0,112.0,66.0,103.0,22950.0,119.226797385621,108.422222222222,85.3823529411765
10,16,brain stem,inner,17134.05719089508,4369.83885792373,0.893549196992024,2.22734355926514,2.61368599163787,118.790183261352,120.772265670596,91.2381813937201,22.9709453582764,24.9995555877686,51.1641883850098,105.0,132.0,109.0,135.0,62.0,120.0,274144.0,118.790183261352,120.772265670596,91.2381813937201
