,Label,Description,ProbabilityNumber,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,0,Background,0,,,,,,,,,,,,,,,,,,,,,
1,1,CSF,1,358995.1982717514,236802.113881002,0.633525787464034,1.29245471954346,1.81565610822602,117.222279480994,116.929984902255,131.283352925119,126.965370178223,143.528335571289,164.096984863281,49.0,187.0,43.0,204.0,41.0,194.0,358994.0,117.222279480994,116.929984902255,131.283352925119
2,2,GM,2,478391.5967988968,308037.274778379,0.731254905234905,1.46605145931244,1.83230959480849,117.73614833086,118.465806141433,133.069445431552,105.227867126465,139.569366455078,154.269470214844,52.0,185.0,46.0,201.0,73.0,191.0,956780.0,117.73614833086,118.465806141433,133.069445431552
3,3,WM,3,497734.66136312485,193901.589513102,0.785148661561981,1.61470711231232,1.77585094200304,118.264985444003,115.435552796379,136.269198546209,86.9762725830078,119.432388305664,140.441207885742,54.0,181.0,48.0,199.0,76.0,189.0,1493199.0,118.264985444003,115.435552796379,136.269198546209
4,4,DeepGray,4,38830.12960910797,14741.0150940324,0.838477531450203,1.8350772857666,2.89844115333549,117.493870718517,132.076667525109,126.338990471285,34.9268493652344,53.3168106079102,64.0934677124023,84.0,150.0,105.0,162.0,102.0,151.0,155320.0,117.493870718517,132.076667525109,126.338990471285
5,5,BrainStem,5,19260.06428718567,4795.60618409203,0.889982396915,2.19300723075867,2.38541150819254,119.079698857736,121.277310488058,87.5736760124611,24.2786617279053,25.526123046875,53.243278503418,103.0,135.0,108.0,137.0,55.0,117.0,96300.0,119.079698857736,121.277310488058,87.5736760124611
6,6,Cerebellum,6,138568.46252059937,17985.0097059145,0.902898730183095,2.32637500762939,3.10328333302445,119.474857109867,97.380722822008,74.7655302811616,42.7877464294434,51.3075561523438,99.5403442382812,67.0,172.0,66.0,130.0,51.0,109.0,831408.0,119.474857109867,97.380722822008,74.7655302811616
