,Label,Description,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,BN_STR_Pu_Left,5505.999015450517,2218.39278251192,0.950046714413208,3.20402193069458,1.84420900056124,110.866327642572,140.049400653832,145.926625499455,11.2771215438843,23.3919429779053,36.1321449279785,100,119,119,157,131,159,5506,110.866327642572,140.049400653832,145.926625499455
1,2,BN_STR_Ca_Left,5698.998980939429,2771.5300025834,0.954597029390725,3.35682940483093,1.71275783687311,100.740831724864,143.969994735919,153.777329356027,15.6945247650146,26.54465675354,52.6838417053223,91,120,106,162,133,169,11398,100.740831724864,143.969994735919,153.777329356027
2,3,BN_STR_NAC_Left,509.99990880489713,349.333307735866,0.870054813876238,2.02858281135559,3.13723786346139,96.1941176470588,147.988235294118,137.213725490196,6.39467334747314,9.1552038192749,12.9721240997314,91,102,145,152,132,142,1530,96.1941176470588,147.988235294118,137.213725490196
3,4,EXA_Left,189.99996602535384,258.762190765917,0.870416648327503,2.03121662139893,0.443290182481023,93.5842105263158,141.463157894737,143.757894736842,7.30524396896362,8.6929759979248,14.8385324478149,90,103,138,147,137,152,760,93.5842105263158,141.463157894737,143.757894736842
4,5,BN_GP_GPe_Left,670.9998800158548,529.599722501175,0.947415911970352,3.12495279312134,2.24891721965829,104.25782414307,138.552906110283,144.114754098361,6.37989568710327,10.3217105865479,19.9368724822998,97,111,129,146,139,150,3355,104.25782414307,138.552906110283,144.114754098361
5,6,BN_GP_GPi_Left,410.9999265074759,328.152441929395,0.931895669101691,2.75689888000488,2.4910596901093,102.951338199513,135.316301703163,139.698296836983,5.306809425354,8.29974555969238,14.6303367614746,96,109,130,140,134,144,2466,102.951338199513,135.316301703163,139.698296836983
6,7,MTg_SN_SNc_Left,125.99997746944517,203.410901747247,0.96927209389493,4.06518840789795,1.4407238896759,93.5079365079365,123.325396825397,129.111111111111,2.77918791770935,9.6219367980957,11.2979221343994,90,98,118,128,125,133,882,93.5079365079365,123.325396825397,129.111111111111
7,8,MTg_RN_Left,259.9999535083789,206.8001954288,0.747943556650451,1.5065633058548,1.40740144135084,90.1846153846154,122.9,132.738461538462,6.08200120925903,6.80415678024292,9.16291999816895,87,93,119,127,128,137,2080,90.1846153846154,122.9,132.738461538462
8,9,MTg_SN_SNr_Left,296.9999468922636,334.34713099497,0.961824776766302,3.65408873558044,1.78139507844802,95.4848484848485,126.023569023569,129.942760942761,3.77577924728394,11.3544311523438,13.7970323562622,90,100,119,132,125,135,2673,95.4848484848485,126.023569023569,129.942760942761
9,10,MTg_VTR_PBP_Left,114.99997943639838,196.353076486798,0.978742730827922,4.87586402893066,1.12128618654322,92.5304347826087,123.973913043478,130.721739130435,2.63730502128601,9.08251762390137,12.8591403961182,88,97,118,128,125,135,1150,92.5304347826087,123.973913043478,130.721739130435
10,11,MTg_VTR_VTA_Left,37.999993205070766,69.9846377764116,0.937273174820931,2.86865234375,1.39039365347874,88.6052631578947,121.789473684211,126.842105263158,3.142258644104,3.52561163902283,9.01404762268066,87,90,118,125,123,130,418,88.6052631578947,121.789473684211,126.842105263158
11,12,BN_GP_VeP_Left,120.9999783635148,147.263957241296,0.949173540515218,3.1770920753479,3.02444024051407,97.9752066115702,142.95867768595,137.115702479339,3.38971209526062,5.56674766540527,10.7694272994995,93,103,141,146,135,140,1452,97.9752066115702,142.95867768595,137.115702479339
12,13,THM_ETH_HN_Left,32.9999940991404,56.0102082058924,0.907663632447575,2.38266348838806,2.17069916279182,89.030303030303,118.272727272727,142.060606060606,2.67445850372314,3.75880193710327,6.37233448028564,88,91,117,120,140,145,429,89.030303030303,118.272727272727,142.060606060606
13,14,Die_HTH_Left,706.9998735785534,607.538517834307,0.861780038648115,1.9712895154953,1.45123858369025,90.8769448373409,136.523338048091,135.356435643564,7.8205943107605,11.0596351623535,15.4166555404663,87,96,128,144,130,143,9898,90.8769448373409,136.523338048091,135.356435643564
14,15,Die_HTH_MN_Left,44.999991953373275,61.2674867402839,0.783892167595875,1.61057305335999,0.505379496527384,88.0,132.777777777778,131.755555555556,3.24747943878174,4.16286134719849,5.23030281066895,86,90,131,134,130,133,675,88.0,132.777777777778,131.755555555556
15,16,Die_STH_Left,149.99997317791093,175.036818792383,0.959996428363964,3.57127261161804,2.3802613249341,96.4466666666667,128.626666666667,135.366666666667,3.20918536186218,6.66554307937622,11.4608755111694,92,100,124,133,133,139,2400,96.4466666666667,128.626666666667,135.366666666667
16,17,BN_STR_Pu_Right,5682.998983800451,2227.27619009314,0.957320973009961,3.45988512039185,1.27609930987757,60.4897061411226,137.849023403132,144.967798697871,10.9928646087646,22.7421054840088,38.034049987793,52,71,117,157,130,158,96611,60.4897061411226,137.849023403132,144.967798697871
17,18,BN_STR_Ca_Right,5809.9989610910825,2713.62544735659,0.956757238484225,3.43775415420532,1.38969280099897,70.5588640275387,142.220481927711,154.009466437177,15.4912528991699,25.1426181793213,53.2551193237305,51,81,103,161,131,169,104580,70.5588640275387,142.220481927711,154.009466437177
18,19,BN_STR_NAC_Right,485.9999130964314,342.514710858216,0.864165628018204,1.98725187778473,0.0508651399778705,75.2078189300412,147.061728395062,137.954732510288,6.51638317108154,8.6735372543335,12.9496946334839,69,81,143,151,134,142,9234,75.2078189300412,147.061728395062,137.954732510288
19,20,EXA_Right,193.9999653100981,253.08468682532,0.881714138358798,2.11961388587952,2.9367884702285,77.3814432989691,140.268041237113,144.0,7.08861589431763,8.73810958862305,15.025128364563,68,81,136,146,136,151,3880,77.3814432989691,140.268041237113,144.0
20,21,BN_GP_GPe_Right,712.9998725056699,546.607732772047,0.95792317815579,3.48402047157288,0.913737738705828,67.0518934081346,136.577840112202,143.737727910238,6.08947086334229,10.2289638519287,21.215841293335,60,75,126,145,138,149,14973,67.0518934081346,136.577840112202,143.737727910238
21,22,BN_GP_GPi_Right,447.9999198913606,341.515887452036,0.92311035081514,2.6005425453186,0.680694437313001,68.75,133.977678571429,139.162946428571,5.63296270370483,8.31956005096436,14.6487588882446,62,75,128,139,134,144,9856,68.75,133.977678571429,139.162946428571
22,23,MTg_SN_SNc_Right,130.99997657537554,193.614585591198,0.970137025031448,4.12273359298706,1.47619467701645,76.5496183206107,122.038167938931,128.778625954198,2.68660855293274,9.13354873657227,11.0761709213257,74,80,117,127,125,133,3013,76.5496183206107,122.038167938931,128.778625954198
23,24,MTg_RN_Right,286.9999486804029,221.709663909374,0.769882708814513,1.56694281101227,1.56625783002124,80.0278745644599,121.759581881533,132.501742160279,6.04175281524658,7.37359142303467,9.46708106994629,77,84,117,126,128,137,6888,80.0278745644599,121.759581881533,132.501742160279
24,25,MTg_SN_SNr_Right,290.99994796514716,313.997015528723,0.960338989575818,3.58634877204895,1.31964859482371,74.9278350515464,124.893470790378,129.549828178694,3.87836527824402,10.359167098999,13.9091701507568,71,80,118,131,125,133,7275,74.9278350515464,124.893470790378,129.549828178694
25,26,MTg_VTR_PBP_Right,96.99998265504905,168.173427172598,0.976768377022026,4.66640377044678,1.62687738412945,78.1134020618557,123.340206185567,130.474226804124,2.52059769630432,8.56472015380859,11.7621269226074,74,82,118,128,126,134,2522,78.1134020618557,123.340206185567,130.474226804124
26,27,MTg_VTR_VTA_Right,30.999994456768256,57.2825040219985,0.935386558916661,2.82783913612366,1.58565275515763,81.0645161290323,121.258064516129,126.645161290323,2.57905292510986,3.98126626014709,7.29314708709717,79,83,118,125,124,130,837,81.0645161290323,121.258064516129,126.645161290323
27,28,BN_GP_VeP_Right,112.99997979402622,133.27292971826,0.929258342658117,2.70686888694763,0.0902403882266413,73.6194690265487,142.212389380531,137.663716814159,3.52114367485046,5.52840328216553,9.53127384185791,68,78,140,145,136,140,3164,73.6194690265487,142.212389380531,137.663716814159
28,29,THM_ETH_HN_Right,34.99999374151255,59.7056346090086,0.934089622160325,2.8008177280426,1.06380606903087,81.9142857142857,117.6,141.942857142857,2.72493934631348,3.17976212501526,7.63205814361572,80,83,116,120,139,145,1015,81.9142857142857,117.6,141.942857142857
29,30,Die_HTH_Right,702.9998742938092,568.309993248208,0.865260866425113,1.99472641944885,1.56207811209937,80.153627311522,135.675675675676,135.516358463727,7.8525071144104,10.3244733810425,15.6636037826538,75,84,127,143,131,142,21090,80.153627311522,135.675675675676,135.516358463727
30,31,Die_HTH_MN_Right,47.99999141693149,67.1075523115723,0.736807994463502,1.4790666103363,2.91451297593272,82.9791666666667,132.5,131.6875,3.59695625305176,4.3037109375,5.3201379776001,80,85,130,134,130,133,1488,82.9791666666667,132.5,131.6875
