,Label,Description,side,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
0,1,corpus_callosum,Both,39903.0,21647.858435062,0.991506253849088,7.68881702423096,1.65424419853954,126.190862842393,108.692178532942,162.078339974438,22.8355865478516,69.0196762084961,175.578643798828,111.0,150.0,28.0,186.0,125.0,207.0,39903.0,126.190862842393,108.692178532942,162.078339974438
1,2,corticospinal_L,Left,,,,,,,,,,,,,,,,,,,,,
2,3,inferior_fronto_occipital_L,Left,,,,,,,,,,,,,,,,,,,,,
3,4,inferior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
4,5,superior_longitudinal_fasciculus_L,Left,,,,,,,,,,,,,,,,,,,,,
5,6,uncinate_L,Left,,,,,,,,,,,,,,,,,,,,,
6,7,corticospinal_R,Right,24161.0,13170.3604650795,0.972009487168967,4.25637674331665,1.54530798501863,128.825131410124,101.536939696205,163.992260254129,24.7807102203369,61.8475074768066,105.476043701172,113.0,145.0,51.0,167.0,112.0,207.0,169127.0,128.825131410124,101.536939696205,163.992260254129
7,8,inferior_fronto_occipital_R,Right,11229.0,8869.48729591078,0.990109188103673,7.12763738632202,1.61203732398226,142.967851099831,110.553477602636,138.782082108825,26.0333671569824,29.3423805236816,185.556396484375,121.0,157.0,27.0,182.0,120.0,167.0,89832.0,142.967851099831,110.553477602636,138.782082108825
8,9,inferior_longitudinal_fasciculus_R,Right,13508.0,7788.13783270419,0.990268941430576,7.18561744689941,1.3500196064977,154.499333728161,88.527465205804,126.974903760734,18.3965835571289,23.9229965209961,132.190811157227,126.0,173.0,29.0,142.0,109.0,153.0,121572.0,154.499333728161,88.527465205804,126.974903760734
9,10,superior_longitudinal_fasciculus_R,Right,3863.0,2886.43369067411,0.986156359973736,6.03070545196533,1.82200350081019,156.095262749159,90.3020968159462,156.055397359565,15.2387094497681,37.7061462402344,91.9001693725586,140.0,179.0,68.0,125.0,134.0,179.0,38630.0,156.095262749159,90.3020968159462,156.055397359565
10,11,uncinate_R,Right,2889.0,2447.49482010916,0.985172326972879,5.8286018371582,2.1990994912705,140.746625129803,144.201453790239,129.144686742818,12.1871337890625,28.2946929931641,71.0339508056641,122.0,161.0,119.0,179.0,115.0,141.0,31779.0,140.746625129803,144.201453790239,129.144686742818
