,RandBasisProj01,RandBasisProj02,RandBasisProj03,RandBasisProj04,RandBasisProj05,RandBasisProj06,RandBasisProj07,RandBasisProj08,RandBasisProj09,RandBasisProj10,RandBasisProjPos01,RandBasisProjPos02,RandBasisProjPos03,RandBasisProjPos04,RandBasisProjPos05,RandBasisProjPos06,RandBasisProjPos07,RandBasisProjPos08,RandBasisProjPos09,RandBasisProjPos10
0,-0.49723855547216506,0.4247148601151323,0.17453147712595976,0.2671795828629088,-0.14861847582528415,-0.23982867184468717,0.007384517845575815,0.23987830681219433,0.11928563490483765,115.94267196744245,47.5410203740301,47.876549177703545,47.66502954310784,47.496228700739216,47.97328238611981,47.27763309388019,47.57947228860624,47.377480623585576,47.65797688148789,115.94267196744256
