,Label,Description,type,VolumeInMillimeters,SurfaceAreaInMillimetersSquared,Eccentricity,Elongation,Orientation,Centroid_x,Centroid_y,Centroid_z,AxesLength_x,AxesLength_y,AxesLength_z,BoundingBoxLower_x,BoundingBoxUpper_x,BoundingBoxLower_y,BoundingBoxUpper_y,BoundingBoxLower_z,BoundingBoxUpper_z,IntegratedIntensity,WeightedCentroid_x,WeightedCentroid_y,WeightedCentroid_z
10,16,brain stem,inner,17733.046506643295,4467.70437300175,0.8704345149712,2.03134679794312,1.43107317475624,83.2285569277618,110.83826763661,120.012237072125,24.7197456359863,25.8604545593262,50.2143783569336,69.0,99.0,97.0,127.0,88.0,147.0,283728.0,83.2285569277618,110.83826763661,120.012237072125
11,17,left hippocampus,inner,3448.009042739868,1619.13610479882,0.967999379183685,3.9848165512085,1.37441736207478,56.3309164733179,120.894721577726,135.469837587007,9.10366439819336,18.7432956695557,36.2764320373535,46.0,69.0,103.0,134.0,125.0,150.0,58616.0,56.3309164733179,120.894721577726,135.469837587007
12,18,left amygdala,inner,660.0017309188843,467.007621237501,0.935843787317427,2.83756303787231,2.68774811776962,60.7893939393939,134.09696969697,133.437878787879,6.02843427658081,10.2565870285034,17.1060619354248,53.0,69.0,128.0,139.0,126.0,139.0,11880.0,60.7893939393939,134.09696969697,133.437878787879
13,24,CSF,inner,839.0022003650665,615.506756222597,0.901864966594947,2.31471848487854,1.50506821420997,84.0119189511323,113.386174016687,155.344457687723,8.4139347076416,11.3419961929321,19.4758892059326,78.0,91.0,108.0,126.0,147.0,162.0,20136.0,84.0119189511323,113.386174016687,155.344457687723
14,25,left lesion,inner,,,,,,,,,,,,,,,,,,,,,
15,26,left accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
16,28,left ventral DC,inner,4645.012181997299,1788.79141168213,0.857535699385824,1.94392001628876,0.592984856755233,73.6611410118407,122.208826695371,139.86329386437,13.9297351837158,21.7616424560547,27.0782909393311,57.0,84.0,111.0,138.0,130.0,148.0,130060.0,73.6611410118407,122.208826695371,139.86329386437
17,30,left vessel,inner,,,,,,,,,,,,,,,,,,,,,
18,43,right lateral ventricle,inner,3538.0092787742615,2212.67504450412,0.989455065745455,6.90416288375854,2.00526823604679,97.9626907857547,121.304691916337,159.49660825325,11.563681602478,22.5939254760742,79.8375396728516,85.0,119.0,93.0,157.0,142.0,169.0,152134.0,97.9626907857547,121.304691916337,159.49660825325
19,44,right inferior lateral ventricle,inner,,,,,,,,,,,,,,,,,,,,,
20,45,right cerebellum exterior,inner,54805.143731832504,11029.7200406994,0.569780009893425,1.21684515476227,0.865689386500186,105.856910865797,81.1316120791898,107.768980932397,43.4715156555176,48.685188293457,52.8981018066406,81.0,134.0,54.0,130.0,85.0,139.0,2466225.0,105.856910865797,81.1316120791898,107.768980932397
21,46,right cerebellum white matter,inner,12819.03361916542,3713.58022941583,0.924625634627637,2.62551808357239,1.76145249240212,99.0700522661674,91.1919026445121,112.280443092285,16.0135746002197,31.6870880126953,42.0439300537109,83.0,119.0,69.0,118.0,100.0,128.0,589674.0,99.0700522661674,91.1919026445121,112.280443092285
22,49,right thalamus proper,inner,7686.020157337189,2172.33757470214,0.856929920912152,1.94011652469635,2.17489216474009,95.8406193078324,117.983086130627,152.692167577413,17.3321743011475,19.2474632263184,33.6264381408691,84.0,109.0,103.0,133.0,140.0,165.0,376614.0,95.8406193078324,117.983086130627,152.692167577413
23,50,right caudate,inner,2629.006894826889,1382.36901520266,0.973696672514362,4.38888692855835,1.67564741822555,97.5427919360974,142.903004944846,160.682769113731,8.39444732666016,16.245475769043,36.8422813415527,90.0,104.0,116.0,157.0,149.0,169.0,131450.0,97.5427919360974,142.903004944846,160.682769113731
24,51,right putamen,inner,3643.0095541477203,1523.09571585495,0.932913914975612,2.777010679245,1.96421450259854,108.559703541038,137.101564644524,150.928081251716,11.7322359085083,17.074743270874,32.5805435180664,97.0,116.0,119.0,152.0,141.0,161.0,185793.0,108.559703541038,137.101564644524,150.928081251716
25,52,right palladium,inner,1224.003210067749,654.980578134915,0.921480097987496,2.57449555397034,2.23629916343561,104.302287581699,132.145424836601,148.095588235294,8.29890823364258,10.1854076385498,21.3655033111572,97.0,111.0,122.0,141.0,143.0,155.0,63648.0,104.302287581699,132.145424836601,148.095588235294
26,53,right hippocampus,inner,3330.0087332725525,1716.3558324301,0.982476279437152,5.36516189575195,1.75304444908261,111.516816816817,119.41981981982,134.483183183183,7.36721563339233,20.3223094940186,39.5263061523438,97.0,122.0,101.0,135.0,125.0,150.0,176490.0,111.516816816817,119.41981981982,134.483183183183
27,54,right amygdala,inner,494.00129556655884,393.73287706569,0.982792170068711,5.41375160217285,1.39205631948732,105.621457489879,131.036437246964,133.172064777328,8.37807464599609,14.9546546936035,45.3568153381348,92.0,113.0,54.0,137.0,105.0,139.0,26676.0,105.621457489879,131.036437246964,133.172064777328
28,57,right lesion,inner,,,,,,,,,,,,,,,,,,,,,
29,58,right accumbens area,inner,,,,,,,,,,,,,,,,,,,,,
30,60,right ventral DC,inner,4682.012279033661,1802.089275647,0.854629935618162,1.92590057849884,2.43191675591603,93.9970098248612,121.261426740709,139.089064502349,14.0522575378418,21.8311309814453,27.0632514953613,83.0,112.0,110.0,137.0,130.0,148.0,280920.0,93.9970098248612,121.261426740709,139.089064502349
31,62,right vessel,inner,,,,,,,,,,,,,,,,,,,,,
32,72,5th ventricle,inner,,,,,,,,,,,,,,,,,,,,,
33,85,optic chasm,inner,,,,,,,,,,,,,,,,,,,,,
34,91,left basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
35,92,right basal forebrain,inner,,,,,,,,,,,,,,,,,,,,,
36,630,cerebellar vermal lobules I-V,inner,5582.014639377594,1795.41427557094,0.678106144166911,1.36061084270477,1.58088994313713,82.7221426012182,87.9340738086707,132.261913292727,17.8479900360107,19.6417293548584,24.2841682434082,73.0,93.0,75.0,101.0,118.0,143.0,3516660.0,82.7221426012182,87.9340738086707,132.261913292727
37,631,cerebellar vermal lobules VI-VII,inner,2093.0054891109467,951.069812129456,0.865940964291576,1.99941539764404,0.916027319720828,81.4997611084568,74.2169135212613,118.277114190158,10.3814001083374,15.0815391540527,20.7567310333252,76.0,87.0,66.0,85.0,105.0,129.0,1320683.0,81.4997611084568,74.2169135212613,118.277114190158
38,632,cerebellar vermal lobules VIII-X,inner,2529.006632566452,1175.46961736099,0.881110664115655,2.11456680297852,1.43438983705272,80.6986951364176,82.8552787663108,107.962040332147,12.1462326049805,13.6378107070923,25.6840190887451,73.0,89.0,72.0,97.0,98.0,121.0,1598328.0,80.6986951364176,82.8552787663108,107.962040332147
39,1002,left caudal anterior cingulate,outer,3673.0096328258514,2363.13576703386,0.940812895811323,2.9504930973053,1.57214624247053,79.7917233868772,149.204737271985,181.145657500681,12.4864501953125,17.6602096557617,36.8411865234375,73.0,85.0,133.0,166.0,169.0,194.0,3680346.0,79.7917233868772,149.204737271985,181.145657500681
40,1003,left caudal middle frontal,outer,8482.022244930267,5298.03381134957,0.826516350955318,1.77647435665131,2.45296451308267,49.4883282244754,143.399669889177,191.535722706909,22.2312965393066,30.4949855804443,39.4933280944824,32.0,66.0,123.0,163.0,172.0,208.0,8507446.0,49.4883282244754,143.399669889177,191.535722706909
41,1005,left cuneus,outer,2963.0077707767487,2763.70772040133,0.858626317545279,1.95083117485046,2.21966083425556,73.438069524131,67.1852851839352,156.039487006412,19.3759841918945,23.9342021942139,37.7992744445801,57.0,82.0,51.0,84.0,136.0,170.0,2977815.0,73.438069524131,67.1852851839352,156.039487006412
42,1006,left entorhinal,outer,2577.006758451462,1618.04149398601,0.767129659906424,1.55886566638947,1.65791767168793,59.209545983702,136.416763678696,120.894450911913,14.8631353378296,20.8149890899658,23.1696319580078,46.0,69.0,124.0,147.0,112.0,131.0,2592462.0,59.209545983702,136.416763678696,120.894450911913
43,1007,left fusiform,outer,8507.022310495377,5417.25609255603,0.974082844671165,4.4210319519043,1.63154599213633,45.1508169742565,101.75138121547,126.435641236629,14.7546043395996,24.3815231323242,65.2305755615234,31.0,60.0,71.0,136.0,111.0,139.0,8566549.0,45.1508169742565,101.75138121547,126.435641236629
44,1008,left inferior parietal,outer,11326.029703617096,7730.96351310173,0.880404146305042,2.10870742797852,1.96442992704582,36.9291011831185,76.3419565601271,166.950821119548,20.6825084686279,38.5710830688477,43.6133613586426,19.0,58.0,58.0,96.0,144.0,190.0,11416608.0,36.9291011831185,76.3419565601271,166.950821119548
45,1009,left inferior temporal,outer,13410.035169124603,7313.57926239552,0.984006175757954,5.61374044418335,1.17630414031108,32.8220730797912,121.367337807606,121.458240119314,15.8163614273071,31.7669544219971,88.788948059082,14.0,62.0,81.0,157.0,106.0,142.0,13530690.0,32.8220730797912,121.367337807606,121.458240119314
46,1010,left isthmus cingulate,outer,1832.004804611206,1542.67828485192,0.965672258646721,3.84965515136719,2.95039262339783,74.8482532751092,93.2521834061135,157.502729257642,12.2965393066406,13.545636177063,47.3374366760254,57.0,83.0,86.0,103.0,140.0,175.0,1850320.0,74.8482532751092,93.2521834061135,157.502729257642
47,1011,left lateral occipital,outer,9144.02398109436,6640.0900860357,0.969359649011254,4.07090187072754,2.5517419610952,48.5025153105862,63.7372047244095,138.267935258093,15.1032562255859,34.0889854431152,61.4838714599609,24.0,76.0,47.0,86.0,120.0,167.0,9244584.0,48.5025153105862,63.7372047244095,138.267935258093
48,1012,left lateral orbitofrontal,outer,8244.021620750427,5425.87335418802,0.973360174160553,4.36145210266113,1.32233036387673,61.6880155264435,170.72282872392,141.688015526443,14.3074674606323,30.2477741241455,62.4013366699219,40.0,81.0,142.0,199.0,129.0,160.0,8342928.0,61.6880155264435,170.72282872392,141.688015526443
49,1013,left lingual,outer,6447.016907930374,4813.784282867,0.955672675251481,3.39637899398804,2.02800014851528,67.3741275011633,80.1723282146735,136.598417868776,14.401195526123,27.2608833312988,48.9119186401367,48.0,82.0,56.0,103.0,124.0,150.0,6530811.0,67.3741275011633,80.1723282146735,136.598417868776
50,1014,left medial orbitofrontal,outer,4020.010542869568,3127.25331996965,0.985490487548105,5.89168691635132,1.49302433291617,79.0470149253731,170.292288557214,141.518656716418,10.9177465438843,20.6269416809082,64.3239440917969,69.0,84.0,141.0,196.0,131.0,163.0,4076280.0,79.0470149253731,170.292288557214,141.518656716418
51,1015,left middle temporal,outer,12703.033314943314,7950.44019163837,0.979907976755207,5.01378488540649,1.40774346865591,24.1347713138629,126.617649374164,132.699283633787,19.8685436248779,28.1375598907471,99.6166000366211,10.0,49.0,79.0,162.0,110.0,154.0,12893545.0,24.1347713138629,126.617649374164,132.699283633787
52,1016,left parahippocampal,outer,2051.005378961563,1650.82384490803,0.97145807135432,4.21565055847168,2.0671456996789,57.3247196489517,113.313505607021,129.41638225256,8.07518005371094,22.2808856964111,34.0421371459961,44.0,71.0,100.0,126.0,118.0,141.0,2083816.0,57.3247196489517,113.313505607021,129.41638225256
53,1017,left paracentral,outer,3281.0086047649384,2744.8650504143,0.94295718990933,3.00377893447876,1.51111980352386,77.8037183785431,108.144468149954,192.137762877172,12.5053405761719,29.6682929992676,37.5632781982422,67.0,85.0,83.0,126.0,176.0,208.0,3336777.0,77.8037183785431,108.144468149954,192.137762877172
54,1018,left pars opercularis,outer,3070.0080513954163,2614.50427956346,0.908461885149354,2.39252924919128,2.5679220251808,38.5905537459283,150.917263843648,162.096416938111,13.1762580871582,26.7408714294434,31.5245838165283,25.0,54.0,141.0,160.0,146.0,179.0,3125260.0,38.5905537459283,150.917263843648,162.096416938111
55,1019,left pars orbitalis,outer,1561.0040938854218,1259.39919636941,0.918830335010789,2.5338728427887,2.15535223313808,43.1684817424728,170.030108904548,145.780269058296,10.8563756942749,16.0885276794434,27.5086765289307,32.0,55.0,158.0,182.0,139.0,157.0,1590659.0,43.1684817424728,170.030108904548,145.780269058296
56,1020,left pars triangularis,outer,4533.01188826561,3286.31511228136,0.628962901606958,1.28628063201904,1.22569600699849,36.1133906904919,166.099933818663,158.408780057357,22.2192192077637,24.3398170471191,28.580150604248,25.0,54.0,151.0,179.0,146.0,175.0,4623660.0,36.1133906904919,166.099933818663,158.408780057357
57,1021,left pericalcarine,outer,1396.0036611557007,1155.38837131185,0.970174503325705,4.12528371810913,1.70455381989224,71.7679083094556,69.8022922636103,145.857449856734,8.07999229431152,16.480411529541,33.3322601318359,60.0,80.0,54.0,84.0,131.0,154.0,1425316.0,71.7679083094556,69.8022922636103,145.857449856734
58,1022,left postcentral,outer,10903.028594255447,9741.46423886837,0.976901424801775,4.67966651916504,2.39020098392112,38.4219939466202,114.363111070348,183.924791341833,20.4190578460693,34.6619873046875,95.5543823242188,15.0,79.0,79.0,138.0,156.0,211.0,11142866.0,38.4219939466202,114.363111070348,183.924791341833
59,1023,left posterior cingulate,outer,3857.0101153850555,2833.98604685325,0.950965901739205,3.23315167427063,1.50678676329269,79.4926108374384,114.249416645061,179.372310085559,13.7390651702881,19.1057300567627,44.420482635498,68.0,85.0,94.0,136.0,168.0,195.0,3945711.0,79.4926108374384,114.249416645061,179.372310085559
60,1024,left precentral,outer,13193.034600019455,9472.6529339796,0.978777946154025,4.87986469268799,2.37063062964556,40.9452740089441,129.439323883878,182.710755703782,19.2385520935059,33.0023612976074,93.8815307617188,17.0,81.0,98.0,152.0,146.0,211.0,13509632.0,40.9452740089441,129.439323883878,182.710755703782
61,1025,left precuneus,outer,9559.025069475174,7066.09232794086,0.899086079586507,2.28429484367371,0.286237392463717,74.3141542002301,81.2787948530181,172.274191861073,22.7402305603027,30.4117393493652,51.9453887939453,54.0,84.0,60.0,100.0,146.0,204.0,9797975.0,74.3141542002301,81.2787948530181,172.274191861073
62,1026,left rostral anterior cingulate,outer,4384.011497497559,2878.85606687656,0.961143649912511,3.62254929542542,1.65981389911382,79.8120437956204,171.704607664234,160.335766423358,11.8854684829712,21.8623523712158,43.0556945800781,72.0,85.0,152.0,184.0,141.0,180.0,4497984.0,79.8120437956204,171.704607664234,160.335766423358
63,1027,left rostral middle frontal,outer,11838.031046390533,7310.76701426559,0.948851976789068,3.16735053062439,1.45971449873688,47.3470180773779,174.619361378611,172.971447879709,18.484001159668,30.6318759918213,58.5453109741211,32.0,64.0,152.0,195.0,144.0,195.0,12157626.0,47.3470180773779,174.619361378611,172.971447879709
64,1028,left superior frontal,outer,20772.054476737976,13210.080998136,0.968047125104604,3.98774385452271,1.57233886799378,72.3281340265742,161.277777777778,190.194637011361,26.6192779541016,30.1750316619873,106.150863647461,55.0,87.0,110.0,201.0,153.0,212.0,21353616.0,72.3281340265742,161.277777777778,190.194637011361
65,1029,left superior parietal,outer,11152.029247283936,9733.38127326201,0.942135051446088,2.98299479484558,1.8812453661727,55.7861370157819,76.3601147776184,181.684451219512,20.5197734832764,42.7228698730469,61.210376739502,32.0,76.0,55.0,106.0,149.0,204.0,11475408.0,55.7861370157819,76.3601147776184,181.684451219512
66,1030,left superior temporal,outer,18869.04948592186,11007.0764613154,0.980052331475508,5.03171014785767,1.08289894204911,30.8812337696751,132.359425512746,142.991467486353,19.8373355865479,36.5788269042969,99.8157196044922,10.0,64.0,91.0,168.0,113.0,164.0,19435070.0,30.8812337696751,132.359425512746,142.991467486353
67,1031,left supramarginal,outer,10704.028072357178,6806.2803097625,0.666121731287581,1.34076464176178,1.20511495577512,26.125653961136,104.187967115097,173.973281016442,28.4737701416016,31.7228183746338,38.1766242980957,13.0,50.0,86.0,124.0,159.0,194.0,11035824.0,26.125653961136,104.187967115097,173.973281016442
68,1034,left transverse temporal,outer,1654.0043377876282,1502.03198952515,0.957985160916966,3.48653435707092,2.39770229540014,37.1571946795647,120.8276904474,155.938331318017,9.20812129974365,14.8820667266846,32.1044311523438,24.0,50.0,109.0,133.0,148.0,164.0,1710236.0,37.1571946795647,120.8276904474,155.938331318017
69,1035,left insula,outer,6322.016580104828,3555.67225262909,0.962698504594434,3.69581389427185,1.3969027484322,47.3038595381208,140.447801328693,149.866339765897,13.491587638855,26.0751323699951,49.8623962402344,39.0,61.0,112.0,164.0,136.0,166.0,6543270.0,47.3038595381208,140.447801328693,149.866339765897
70,2002,right caudal anterior cingulate,outer,2006.0052609443665,1577.32640686558,0.957494619572564,3.46679162979126,1.59267573926802,89.3933200398804,151.483549351944,177.905782652044,10.4218101501465,13.782811164856,36.1302452087402,85.0,98.0,135.0,169.0,167.0,188.0,4016012.0,89.3933200398804,151.483549351944,177.905782652044
71,2003,right caudal middle frontal,outer,5147.013498544693,3809.49031836764,0.812492731369103,1.7153502702713,1.44366045908553,118.476976879736,140.271031668933,192.940353604041,19.9050159454346,25.5119667053223,34.1440734863281,106.0,129.0,124.0,160.0,174.0,206.0,10309441.0,118.476976879736,140.271031668933,192.940353604041
72,2005,right cuneus,outer,3488.009147644043,3403.18684320126,0.856247137771621,1.93585968017578,0.472903082507637,95.067373853211,66.4928325688073,157.347763761468,20.6140556335449,26.9699325561523,39.9059181213379,83.0,118.0,52.0,84.0,139.0,173.0,6993440.0,95.067373853211,66.4928325688073,157.347763761468
73,2006,right entorhinal,outer,2314.0060687065125,1462.01400544924,0.807851714855801,1.6966814994812,1.64088038026113,106.912273120138,135.459377700951,119.884183232498,13.8405637741089,20.2588195800781,23.4830284118652,98.0,118.0,122.0,146.0,112.0,132.0,4641884.0,106.912273120138,135.459377700951,119.884183232498
74,2007,right fusiform,outer,8718.022863864899,6230.87540807904,0.97917973337175,4.92622518539429,1.51983041939147,119.174466620785,100.998508832301,122.888735948612,16.2016658782959,23.5295562744141,79.8130569458008,104.0,136.0,64.0,141.0,107.0,139.0,17497026.0,119.174466620785,100.998508832301,122.888735948612
75,2008,right inferior parietal,outer,13775.036126375198,8817.78457542083,0.857107441038788,1.94122850894928,1.03755231833119,135.741705989111,78.6850816696915,164.579600725953,22.2617130279541,40.207820892334,43.2150726318359,117.0,152.0,58.0,101.0,143.0,187.0,27660200.0,135.741705989111,78.6850816696915,164.579600725953
76,2009,right inferior temporal,outer,12376.032457351685,7582.6686851382,0.982355317859995,5.3469033241272,1.94267200117986,133.432369101487,118.51858435682,118.188994828701,17.3498764038086,30.657075881958,92.7681121826172,104.0,153.0,81.0,160.0,103.0,139.0,24863384.0,133.432369101487,118.51858435682,118.188994828701
77,2010,right isthmus cingulate,outer,1869.0049016475677,1615.61921001839,0.966159232917435,3.87677454948425,0.154837840203707,92.3536650615302,93.3948635634029,158.571963616907,11.3109140396118,16.4853324890137,43.8498649597168,85.0,107.0,85.0,104.0,141.0,176.0,3756690.0,92.3536650615302,93.3948635634029,158.571963616907
78,2011,right lateral occipital,outer,12001.031473875046,8030.39041237694,0.962056872779741,3.66503095626831,0.546342475239122,117.116990250812,61.6224481293226,138.164402966419,17.432674407959,35.8507995605469,63.8912925720215,88.0,144.0,47.0,85.0,118.0,165.0,24134011.0,117.116990250812,61.6224481293226,138.164402966419
79,2012,right lateral orbitofrontal,outer,8668.02273273468,5589.03514649248,0.975321474363589,4.52920007705688,1.76211669305167,106.324988463313,171.233502538071,140.953853253346,13.7736568450928,32.2448234558105,62.3836479187012,89.0,129.0,143.0,200.0,130.0,157.0,17440016.0,106.324988463313,171.233502538071,140.953853253346
80,2013,right lingual,outer,6477.016986608505,4932.06705579065,0.957416700075259,3.46368765830994,1.09412395252557,98.3561834182492,79.1973135710977,136.378570325768,14.8103628158569,27.9658069610596,51.298469543457,84.0,118.0,53.0,102.0,123.0,152.0,13038201.0,98.3561834182492,79.1973135710977,136.378570325768
81,2014,right medial orbitofrontal,outer,3593.009423017502,2770.03448710084,0.982405638435043,5.35447597503662,1.62892779079336,89.4862232118007,167.967715001392,139.525744503201,10.7091598510742,16.892219543457,57.3419380187988,84.0,96.0,143.0,198.0,130.0,157.0,7236302.0,89.4862232118007,167.967715001392,139.525744503201
82,2015,right middle temporal,outer,13605.035680532455,8104.75898083659,0.977688458400676,4.76054048538208,1.74572903113921,142.435942668137,123.282249173098,129.786549062845,19.5982627868652,27.031608581543,93.2983245849609,119.0,156.0,80.0,161.0,106.0,150.0,27414075.0,142.435942668137,123.282249173098,129.786549062845
83,2016,right parahippocampal,outer,1822.0047783851624,1544.91522368189,0.972521830422023,4.29531669616699,1.25278204773805,110.364983534577,113.347420417124,127.478594950604,7.55285453796387,21.9606761932373,32.4419021606445,100.0,123.0,100.0,128.0,116.0,138.0,3673152.0,110.364983534577,113.347420417124,127.478594950604
84,2017,right paracentral,outer,3316.0086965560913,2886.30502371627,0.958147381332502,3.49313998222351,1.49976861634099,91.4680337756333,103.468033775633,193.920687575392,11.1680240631104,28.4647312164307,39.0114707946777,85.0,102.0,85.0,123.0,178.0,211.0,6688372.0,91.4680337756333,103.468033775633,193.920687575392
85,2018,right pars opercularis,outer,3978.0104327201843,3024.96560903228,0.881027436808764,2.11387372016907,0.500534261267436,132.013323278029,149.274258421317,158.848919054801,15.9090309143066,27.0809936523438,33.6296806335449,116.0,144.0,139.0,159.0,145.0,182.0,8027604.0,132.013323278029,149.274258421317,158.848919054801
86,2019,right pars orbitalis,outer,2101.0055100917816,1598.6301725652,0.901844581943313,2.31449007987976,1.1614706886826,126.916230366492,166.762018086625,144.932413136602,11.5752620697021,20.7357177734375,26.7908306121826,113.0,138.0,157.0,180.0,138.0,156.0,4241919.0,126.916230366492,166.762018086625,144.932413136602
87,2020,right pars triangularis,outer,3122.0081877708435,2485.57127049862,0.671496003474995,1.34951269626617,0.520198014239746,133.524983984625,166.017616912236,157.811659192825,18.8703956604004,24.1614894866943,25.4658393859863,116.0,145.0,155.0,176.0,145.0,170.0,6306440.0,133.524983984625,166.017616912236,157.811659192825
88,2021,right pericalcarine,outer,1362.003571987152,1051.47025882393,0.958276782811794,3.49843692779541,1.35500330818507,93.7848751835536,70.215859030837,146.656387665198,8.15515613555908,15.8543071746826,28.5303001403809,85.0,106.0,57.0,83.0,132.0,154.0,2752602.0,93.7848751835536,70.215859030837,146.656387665198
89,2022,right postcentral,outer,10068.026404380798,9182.91077685035,0.981905831924606,5.28067207336426,0.737445440999052,128.754270957489,110.334723877632,183.62266587207,18.8507175445557,34.8949432373047,99.5444564819336,89.0,153.0,78.0,132.0,153.0,212.0,20357496.0,128.754270957489,110.334723877632,183.62266587207
90,2023,right posterior cingulate,outer,3665.0096118450165,2710.37792744806,0.95003079242546,3.20352435112,1.6201839774814,89.8180081855389,115.834924965894,179.846657571623,13.0876579284668,19.6090221405029,41.9266319274902,84.0,101.0,93.0,137.0,168.0,190.0,7414295.0,89.8180081855389,115.834924965894,179.846657571623
91,2024,right precentral,outer,15440.040493011475,10771.6435693812,0.968382979380376,4.00852632522583,0.746950436297214,127.162823834197,125.938924870466,183.370077720207,23.1344661712646,32.5850601196289,92.7351150512695,89.0,152.0,94.0,148.0,147.0,211.0,31250560.0,127.162823834197,125.938924870466,183.370077720207
92,2025,right precuneus,outer,10696.028051376343,7120.79162085994,0.869494736974395,2.02452826499939,3.06146664952403,95.1889491398654,79.7536462228871,171.803664921466,24.6849136352539,32.99658203125,49.9753074645996,83.0,116.0,59.0,101.0,145.0,202.0,21659400.0,95.1889491398654,79.7536462228871,171.803664921466
93,2026,right rostral anterior cingulate,outer,2124.005570411682,1619.76960001787,0.937035036243097,2.86339855194092,1.29152317581019,89.59934086629,169.395009416196,158.299905838041,11.3762063980103,18.1416473388672,32.5746116638184,85.0,99.0,152.0,178.0,144.0,174.0,4303224.0,89.59934086629,169.395009416196,158.299905838041
94,2027,right rostral middle frontal,outer,12175.031930208206,8421.36493512099,0.952027626085595,3.26784467697144,1.70234233232171,124.025626283368,170.931991786448,174.135770020534,18.2910594940186,35.0928421020508,59.7723426818848,107.0,141.0,145.0,194.0,143.0,199.0,24678725.0,124.025626283368,170.931991786448,174.135770020534
95,2028,right superior frontal,outer,24111.063233613968,15276.5591859265,0.967694052914858,3.96624898910522,1.58259703024601,98.0631247148604,162.049396540998,186.496578325246,26.7592315673828,33.3737373352051,106.133773803711,85.0,118.0,111.0,201.0,145.0,213.0,48897108.0,98.0631247148604,162.049396540998,186.496578325246
96,2029,right superior parietal,outer,10929.028662443161,8888.51708509477,0.925403834879609,2.63864421844482,1.33212564148514,113.030835392076,74.5018757434349,181.935218226736,20.7149295806885,43.03271484375,54.6593284606934,91.0,136.0,53.0,101.0,150.0,202.0,22174941.0,113.030835392076,74.5018757434349,181.935218226736
97,2030,right superior temporal,outer,16533.04335951805,10029.6157191506,0.980898918392668,5.14090824127197,2.07629456055577,136.430290933285,133.620879453215,139.134942236739,18.2761554718018,34.472240447998,93.9560394287109,105.0,156.0,90.0,167.0,109.0,162.0,33561990.0,136.430290933285,133.620879453215,139.134942236739
